Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	5d1e7a6a-ebe1-42e6-802e-36ee9e76ef8a
Plate Name	P102298
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
1	1	1	0	1945	116.871979434	4.74447300771	0.0526352862612	0.00725880195566	2060.605719	10087	0.148877701141	575.611041564	24.974025974	3608.64533263	4	0	0					
1	2	1	0	2137	9.34815161441	0.270004679457	0.0035794766346	0.000347111359104	937.686639119	621	0.130124330717	312.62278128	34.7149758454	1951.18136441	4	0	0					
1	3	1	0	2344	9.09087030717	0.262372013652	0.00309069885735	0.000337806015723	968.98997839	659	0.126403631404	284.276873567	35.0227617602	1932.2321942	4	0	0					
1	4	1	0	2399	8.47311379742	0.217590662776	0.00273778305413	0.000286541471299	968.412289729	561	0.120872518009	312.397617859	39.6381461676	2177.04618798	4	0	0					
1	5	1	0	2419	8.78131459281	0.245969408847	0.0034214373314	0.000322798347665	1017.90460803	652	0.129005287419	408.672165963	36.4923312883	2455.67181037	4	0	0					
1	6	1	0	2387	8.22077922078	0.21198156682	0.00315241218124	0.000285960256573	1005.24996045	554	0.127891135332	339.459046516	38.7761732852	2257.75474946	4	0	0					
1	7	1	0	2385	9.01928721174	0.277987421384	0.00328786731627	0.000336922701159	991.386475729	727	0.131431993845	348.595761599	32.5997248968	2190.26387152	4	0	0					
1	8	1	0	2487	3.76960193004	0.102533172497	0.00135287943611	0.000143855054437	958.894498814	276	0.12902378694	310.03609143	37.6630434783	2102.80306444	4	0	0					
1	9	1	0	2302	11.9443961772	0.404430929626	0.00440774030875	0.000532119271395	1099.01299983	1001	0.126408976826	350.954501603	29.5384615385	2305.05995904	4	0	0					
1	10	1	0	2352	8.10544217687	0.249574829932	0.00361880100786	0.000304332415141	1099.00174898	634	0.132350087073	422.89126448	32.5	2576.09771036	4	0	0					
1	11	1	0	2039	9.24325649828	0.282000980873	0.00323485158946	0.000353243158579	986.476271669	607	0.127860607566	305.499206357	32.7479406919	1925.50070816	4	0	0					
1	12	1	0	2361	11.028377806	0.282507412114	0.00350104660795	0.000364533667134	1004.22844717	726	0.123649572928	287.053653051	40.2988980716	2020.68207102	4	0	0					
1	13	1	0	405	44.8518518519	0.753086419753	0.0180010733083	0.000957944781022	1115.45813587	346	0.160243295421	450.458169572	60.7052023121	2426.93510109	4	0	0					
1	14	1	0	2370	28.8464135021	1.05569620253	0.00824826662515	0.00141326260081	1236.27464662	2677	0.120321793473	273.820939607	27.6817332835	2111.5751298	4	0	0					
1	15	1	0	2360	7.2936440678	0.195762711864	0.00229110138424	0.000255289956501	1025.93631737	508	0.127097099582	290.830384432	37.2007874016	1987.11164093	4	0	0					
1	16	1	0	2408	10.021179402	0.296926910299	0.00434582212148	0.000364655876757	1111.20892714	764	0.135525863411	434.050818292	33.9646596859	2571.79771263	4	0	0					
1	17	1	0	2305	9.06030368764	0.265075921909	0.00273838838235	0.000327589863622	973.546228827	666	0.123036031181	250.36929499	34.6981981982	1811.17643681	4	0	0					
1	18	1	0	2318	8.72778257118	0.26790336497	0.00287280426245	0.00030343541268	998.496264908	680	0.12308911325	337.962474833	33.2588235294	2186.92224684	4	0	0					
1	19	1	0	2465	9.2215010142	0.267342799189	0.00287150013751	0.000331740283195	968.601214415	711	0.122745741278	297.12097321	34.6090014065	2026.89128595	4	0	0					
1	20	1	0	2368	9.00337837838	0.260135135135	0.00247257443058	0.000318527041047	935.169055206	666	0.11893623091	237.338472483	35.0165165165	1784.77003285	4	0	0					
1	21	1	0	2326	9.33447979364	0.262252794497	0.00264251961021	0.000336214568701	984.119493367	667	0.120297486225	273.804989805	36.4452773613	1930.59344624	4	0	0					
1	22	1	0	2396	9.30217028381	0.290901502504	0.00327577849647	0.00038044798004	924.286181345	752	0.121490935259	303.193960924	32.5186170213	2070.59123	4	0	0					
1	23	1	0	2151	116.827986983	5.16550441655	0.0523826103553	0.00750326781968	1776.59112495	12081	0.151108902058	522.395267672	22.7578842811	3209.43658058	4	0	0					
1	24	1	0	2145	9.45874125874	0.28344988345	0.00375596011741	0.000385093435605	997.93815665499994	654	0.131470887084	352.895408606	33.4862385321	2152.47967587	4	0	0					
2	1	1	0	1925	134.711168831	4.77298701299	0.0640851660854	0.00713955218121	1913.83576883	9880	0.154414067142	571.496432519	28.5263157895	3436.063043	4	0	0					
2	2	1	0	2309	8.70073624946	0.224772628844	0.00308436918448	0.00028765588526	1008.27191218	553	0.125440414618	315.95654584	38.5985533454	2048.90525741	4	0	0					
2	3	1	0	2305	7.95878524946	0.210412147505	0.00291305806857	0.000288398711098	968.177246075	535	0.126858298194	298.197059005	37.5046728972	1993.88929737	4	0	0					
2	4	1	0	2398	97.6438698916	3.68432026689	0.0396805542218	0.00523150445947	1563.2525855	9606	0.139511439223	434.140561723	26.6200291484	2932.62552483	4	0	0					
2	5	1	0	2354	7.38530161427	0.21155480034	0.00212568591693	0.000267385475665	862.591837814	544	0.114890550677	216.704339338	34.8051470588	1620.70961946	4	0	0					
2	6	1	0	2318	8.59879206212	0.261863675582	0.00308387925361	0.000328038872119	989.803933837	654	0.127686020583	322.14448281	33.4388379205	2106.54726913	4	0	0					
2	7	1	0	2373	8.60514117151	0.265908133165	0.00253780508351	0.000328154088528	993.33572868	699	0.120960127215	267.1063289	32.6080114449	1916.95053832	4	0	0					
2	8	1	0	2330	8.36137339056	0.275965665236	0.00299720661579	0.000354541636703	1012.39125871	702	0.125285752447	334.40213416	30.6239316239	2283.41611763	4	0	0					
2	9	1	0	2243	9.53722692822	0.264823896567	0.00341879290743	0.000323459029028	1025.93444864	643	0.128946700918	348.434168761	36.4510108865	2227.41300378	4	0	0					
2	10	1	0	2419	9.00248036379	0.282761471683	0.00327503332198	0.00035597864443	1051.48650747	731	0.123360094011	341.120154167	32.1244870041	2299.8346922	4	0	0					
2	11	1	0	2327	7.51869359691	0.219596046412	0.00247059776616	0.000287043135838	1030.06082163	552	0.121793512597	278.894319212	34.1938405797	1932.53351032	4	0	0					
2	12	1	0	2287	9.87713161347	0.308701355488	0.00325782246957	0.000406701634102	1032.50770397	762	0.121730665722	314.676461344	32.0853018373	2123.75061792	4	0	0					
2	13	1	0	2398	9.3448707256	0.276897414512	0.00316775806164	0.000359073526649	1050.55623553	706	0.123889391179	299.960968831	33.947592068	2082.82854578	4	0	0					
