Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	3734ec4b-760b-4cfb-8abf-5e30f19b65d1
Plate Name	P102301
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
4	8	1	0	2384	8.15478187919	0.251258389262	0.00259220013795	0.000315011550634	968.427929784	655	0.125821685806	300.587259483	32.9740458015	1968.99073352	4	0	0					
4	9	1	0	2499	8.99359743898	0.280112044818	0.00302314953764	0.000354450188982	932.168731179	758	0.123359582188	318.557490923	31.8284960422	2056.07358898	4	0	0					
4	10	1	0	2420	7.9305785124	0.259917355372	0.00268046958067	0.000331366427667	988.315726474	692	0.126429020798	297.706649756	30.7182080925	2021.35870458	4	0	0					
4	11	1	0	2246	21.2613535174	0.76447016919	0.00625353142633	0.000966986223558	962.768140583	1841	0.121753643447	229.453154969	28.2042368278	1710.04728221	4	0	0					
4	12	1	0	2264	8.35026501767	0.285335689046	0.00289594748468	0.000348424545513	983.072014133	703	0.125508133323	315.047300879	30.3627311522	2144.66910209	4	0	0					
4	13	1	0	2387	9.93297025555	0.276916631755	0.00331469455712	0.000346191338365	938.684968204	709	0.127088739223	301.228926122	36.4640338505	1891.14887069	4	0	0					
4	14	1	0	2319	9.3773178094	0.30185424752	0.00341661602256	0.000370860809266	929.26674029	741	0.127185093432	316.670061403	31.2145748988	1976.48228259	4	0	0					
4	15	1	0	2319	9.00258732212	0.28029322984	0.00311427691751	0.000346005946408	928.71329683	701	0.123460261373	298.076162238	32.1554921541	1995.59187655	4	0	0					
4	16	1	0	2186	10.5750228728	0.305123513266	0.0035194460142	0.000341181175369	938.375163976	738	0.126755066306	306.443209313	35.2086720867	1943.51831492	4	0	0					
4	17	1	0	1973	14.6147997973	0.410035478966	0.004160259862	0.000427456523656	957.961714454	916	0.123744691773	287.805060149	36.3777292576	1920.02550308	4	0	0					
4	18	1	0	2401	8.88837984173	0.233236151603	0.00304392540349	0.000293777973029	921.396946066	611	0.126124468879	282.180007164	38.9885433715	1851.7104691	4	0	0					
4	19	1	0	2265	10.1245033113	0.290949227373	0.00357791025323	0.000349097161849	942.782284633	728	0.126544666798	334.240828401	35.5851648352	2180.92997293	4	0	0					
4	20	1	0	1723	9.53743470691	0.302959953569	0.00308567917626	0.000366417342305	1013.63254897	577	0.123459221412	307.348750356	31.8058925477	1960.94724539	3	0	0					
4	21	1	0	2413	9.60215499378	0.322834645669	0.00308712987594	0.000428406967933	905.468407164	851	0.119436964821	241.794088277	30.2455934195	1694.58817583	4	0	0					
4	22	1	0	2231	9.92245629762	0.31376064545	0.00297903816495	0.000364715520557	938.523760366	746	0.116711270321	239.509364842	31.6487935657	1722.92262879	4	0	0					
4	23	1	0	2279	99.0048266784	4.22422114963	0.0378559365952	0.00578700169986	1540.44136519	10315	0.140966046896	418.896381621	23.5964129908	2742.08928493	4	0	0					
4	24	1	0	2167	115.89063221	4.90770650669	0.0507711226147	0.00693286247839	1597.75606507	11302	0.150311215185	475.813232892	23.7977349142	2912.8380163	4	0	0					
5	1	1	0	2313	75.0453955901	2.46908776481	0.0268142327964	0.00328544249975	1270.2813046	6173	0.128433328383	328.303604206	30.6635347481	2395.84667754	4	0	0					
5	2	1	0	2194	122.530082042	5.50865998177	0.057382645434	0.00768688275686	1603.95820457	13120	0.157210925571	529.64502417	22.3801829268	3103.81452213	4	0	0					
5	3	1	0	2169	13.0737667128	0.407100046104	0.00422381469237	0.000501548281391	969.438301479	964	0.121134981984	281.658804948	31.7520746888	1976.42289106	4	0	0					
5	4	1	0	2363	9.45069826492	0.294964028777	0.00363765130024	0.000387815749566	945.976208583	763	0.123369319772	328.877564045	32.1035386632	2152.93655784	4	0	0					
5	5	1	0	2425	8.93731958763	0.289072164948	0.00266519931237	0.000357606188879	959.848211786	772	0.12137949315	247.822905816	31.2862694301	1748.76252635	4	0	0					
5	6	1	0	2350	11.5208510638	0.319574468085	0.00380042360389	0.000398984076604	967.934285252	803	0.123009769858	294.748278322	36.800747198	2004.29110899	4	0	0					
5	7	1	0	2427	9.54964977338	0.273176761434	0.00303061393921	0.000344477667804	924.771340254	704	0.119263376651	257.574086214	35.34375	1875.01386586	4	0	0					
5	8	1	0	2343	10.3815620999	0.294494238156	0.00368693844697	0.000359726652804	973.216305873	736	0.127976430675	336.522190804	35.8247282609	2220.26744097	4	0	0					
