Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	32c9eb97-1e59-4397-abb0-06a017d19f0d
Plate Name	P103831
Plate Name	231204_131331-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
3	19	1	0	0	NaN	0	0	0	1	0	0	0	37					
3	20	1	0	69	471.65668781	39075.719685	0.108661417323	47325.115536	1	0	0	0	37					
3	21	1	0	8	460.626359795	6276.24710983	0.0115606936416	5289.17049947	1	0	0	0	37					
3	22	1	0	3	408.079953102	532.650529501	0.00453857791225	2208.02193335	1	0	0	0	37					
3	23	1	0	3	477.006153655	785.640605296	0.00378310214376	2164.53171482	1	0	0	0	37					
3	24	1	0	7	537.367596619	2083.19015048	0.00957592339261	5400.67881446	1	0	0	0	37					
4	1	1	0	3	400.942471531	1992.35614035	0.00526315789474	1822.22481321	1	0	0	0	37					
4	2	1	0	1	456.788333498	308.014880952	0.0014880952381	640.823529412	1	0	0	0	37					
4	3	1	0	14	426.760824845	10343.0988075	0.0238500851789	8163.55839668	1	0	0	0	37					
4	4	1	0	2	356.650808949	1364.76170213	0.00283687943262	998.835513734	1	0	0	0	37					
4	5	1	0	184	532.192183742	178920.593968	0.426914153132	141970.905316	1	0	0	0	37					
4	6	1	0	1	353.851572311	377.489953632	0.0015455950541	496.414634146	1	0	0	0	37					
4	7	1	0	2	368.672055051	794.764397906	0.00261780104712	1063.20851654	1	0	0	0	37					
4	8	1	0	4	414.022508569	978.636147444	0.00475624256837	2344.91830036	1	0	0	0	37					
4	9	1	0	3	412.226637701	1491.30708661	0.00393700787402	1625.06108149	1	0	0	0	37					
4	10	1	0	4	395.60885414	1178.41506849	0.00547945205479	2240.00365214	1	0	0	0	37					
4	11	1	0	165	483.447058817	162567.748815	0.390995260664	111010.557148	1	0	0	0	37					
4	12	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	13	1	0	2	621.70605204	580.164444444	0.00296296296296	1760.4415034	1	0	0	0	37					
4	14	1	0	2	457.713128841	298.61550152	0.00303951367781	1401.34473684	1	0	0	0	37					
4	15	1	0	6	502.080244524	1860.62520458	0.00981996726678	4258.69183427	1	0	0	0	37					
