Row	Column	Plane	Timepoint	Sequence	Group	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	21	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1333-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:45:16,840+02:00	
1	21	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1333-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:45:17,059+02:00	
1	22	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1334-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:12,058+02:00	
1	22	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1334-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:12,379+02:00	
1	22	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1334-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:12,598+02:00	
1	22	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1334-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:13,949+02:00	
1	22	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1334-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:14,269+02:00	
1	22	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1334-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:14,487+02:00	
1	22	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1334-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:15,087+02:00	
1	22	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1334-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:15,404+02:00	
1	22	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1334-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:15,623+02:00	
1	22	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1334-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:16,995+02:00	
1	22	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1334-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:17,314+02:00	
1	22	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1334-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:17,533+02:00	
1	23	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1335-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:18,417+02:00	
1	23	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1335-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:18,738+02:00	
1	23	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1335-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:48:18,957+02:00	
1	23	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1335-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:19,619+02:00	
1	23	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1335-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:19,940+02:00	
1	23	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1335-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:48:20,159+02:00	
1	23	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1335-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:20,758+02:00	
1	23	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1335-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:21,075+02:00	
1	23	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1335-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:48:21,293+02:00	
1	23	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1335-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:21,931+02:00	
1	23	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1335-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:22,249+02:00	
1	23	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1335-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:48:22,467+02:00	
1	24	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1336-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:51:01,080+02:00	
1	24	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1336-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:51:01,399+02:00	
1	24	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1336-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:51:01,618+02:00	
1	24	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1336-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:51:02,346+02:00	
1	24	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1336-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:51:02,667+02:00	
1	24	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1336-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:51:02,886+02:00	
1	24	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1336-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:51:03,501+02:00	
1	24	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1336-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:51:03,822+02:00	
1	24	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1336-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:51:04,040+02:00	
1	24	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1336-213-145-8-112-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:51:04,641+02:00	
1	24	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1336-213-145-8-112-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:51:04,962+02:00	
1	24	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1336-213-145-8-112-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:51:05,181+02:00	
2	1	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1313-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:17:01,794+02:00	
2	1	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1313-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:17:02,115+02:00	
2	1	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1313-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:17:02,334+02:00	
2	1	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1313-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:17:02,932+02:00	
2	1	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1313-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:17:03,254+02:00	
2	1	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1313-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:17:03,472+02:00	
2	1	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1313-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:17:04,073+02:00	
2	1	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1313-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:17:04,391+02:00	
2	1	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1313-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:17:04,613+02:00	
2	1	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1313-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:17:05,246+02:00	
2	1	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1313-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:17:05,565+02:00	
2	1	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1313-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:17:05,784+02:00	
2	2	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1314-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:31,915+02:00	
2	2	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1314-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:32,236+02:00	
2	2	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1314-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:32,455+02:00	
2	2	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1314-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:33,181+02:00	
2	2	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1314-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:33,502+02:00	
2	2	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1314-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:33,721+02:00	
2	2	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1314-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:34,368+02:00	
2	2	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1314-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:34,689+02:00	
2	2	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1314-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:34,908+02:00	
2	2	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1314-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:35,569+02:00	
2	2	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1314-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:35,888+02:00	
2	2	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1314-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:36,107+02:00	
2	3	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1315-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:46,600+02:00	
2	3	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1315-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:46,920+02:00	
2	3	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1315-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:19:47,139+02:00	
2	3	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1315-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:47,753+02:00	
2	3	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1315-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:48,071+02:00	
2	3	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1315-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:19:48,290+02:00	
2	3	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1315-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:48,911+02:00	
2	3	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1315-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:49,232+02:00	
2	3	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1315-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:19:49,451+02:00	
2	3	1	1	1	1	4	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1315-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:50,065+02:00	
2	3	1	1	1	1	4	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1315-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:50,386+02:00	
2	3	1	1	1	1	4	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/15-1315-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0	2024-05-23T18:19:50,605+02:00	
2	4	1	1	1	1	1	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1316-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:22:13,862+02:00	
2	4	1	1	1	1	1	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1316-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:22:14,179+02:00	
2	4	1	1	1	1	1	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/10-1316-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0	2024-05-23T18:22:14,398+02:00	
2	4	1	1	1	1	2	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1316-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:22:15,017+02:00	
2	4	1	1	1	1	2	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1316-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:22:15,337+02:00	
2	4	1	1	1	1	2	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/9-1316-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	-0,000640846	0,000640846	2024-05-23T18:22:15,556+02:00	
2	4	1	1	1	1	3	1	CellMask Green	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1316-213-145-8-115-42-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:22:16,252+02:00	
2	4	1	1	1	1	3	2	DAPI	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1316-213-145-8-115-41-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:22:16,569+02:00	
2	4	1	1	1	1	3	3	CellMask Deep Red	Fluorescence	http://operetta-cls.dyn.scilifelab.se/ODA/Images/C/b39dc80b-ce47-430e-9e2c-c0963f325ec1/8-1316-213-145-8-115-40-148.tiff	5,93376264949402E-07	5,93376264949402E-07	1080	1080	0	0,000640846	2024-05-23T18:22:16,788+02:00	
