Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	ce7f9e64-5a21-4879-b584-ad91f912a35e
Plate Name	P102310
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
1	1	1	0	1616	118.386757426	4.09962871287	0.0492722959724	0.0060709217097	2405.02185988	7252	0.145241220432	647.236504452	29.1074186431	4148.57190956	4	0	0					
1	2	1	0	1880	11.1117021277	0.345744680851	0.00303305768053	0.000386717086455	1068.04001559	729	0.124284742494	298.283733722	32.3676268861	2117.77384207	4	0	0					
1	3	1	0	2003	8.17224163754	0.204692960559	0.00241467864499	0.000308362984863	1130.96737589	441	0.117248011313	278.726779588	39.6145124717	2130.16068641	4	0	0					
1	4	1	0	535	19.1327102804	0.373831775701	0.00750586279818	0.000539545016907	934.364865892	216	0.13808469772	308.144544164	50.2453703704	1927.14290328	4	0	0					
1	5	1	0	1033	13.577928364	0.249757986447	0.00404169338653	0.000300891026413	947.756186023	286	0.126911184828	298.528907957	55.7097902098	1968.55618924	4	0	0					
1	6	1	0	2140	8.62242990654	0.25046728972	0.00280667947492	0.00032073318686	1034.43635531	584	0.122187545192	324.28176337	34.3030821918	2216.39793231	4	0	0					
1	7	1	0	2228	9.30834829443	0.277827648115	0.00315295223409	0.000355537783841	1015.77143203	677	0.127864566717	319.590946315	34.2008862629	2154.11593651	4	0	0					
1	8	1	0	2080	10.0783653846	0.280769230769	0.00347521447712	0.000369466339526	1002.7458302	640	0.121222164421	290.952029774	35.971875	1985.47070427	4	0	0					
1	9	1	0	2041	7.66976972073	0.204801567859	0.00309290796196	0.000278606976718	1082.666526	443	0.132242666833	417.367167083	37.5056433409	2596.85269908	4	0	0					
1	10	1	0	979	12.6792645557	0.236976506639	0.00549730339163	0.000341893901915	1076.40780624	265	0.146041832365	450.564407069	53.4641509434	2508.15447435	4	0	0					
1	11	1	0	1475	8.48881355932	0.267796610169	0.00295828450026	0.000279072499005	1135.39496883	440	0.140386428104	419.142220875	32.0113636364	2430.1755709	4	0	0					
1	12	1	0	2115	8.44397163121	0.244917257683	0.00305533307909	0.000302421125026	1004.78189897	559	0.124321469242	316.516248624	34.7316636852	2050.7530346	4	0	0					
1	13	1	0	2116	7.1309073724	0.211720226843	0.00241949084804	0.000265332022199	988.217852021	484	0.125822680184	280.552673995	34.25	1935.49350283	4	0	0					
1	14	1	0	2229	7.5868102288	0.209510991476	0.00225642752546	0.000250423138625	1130.94507245	515	0.125217924403	336.042185415	36.345631068	2330.09716355	4	0	0					
1	15	1	0	2131	8.1961520413	0.257625527921	0.00268697521444	0.000300722992048	1062.01635061	600	0.124717190154	316.52145463	31.83	2126.4336364	4	0	0					
1	16	1	0	2015	7.09131513648	0.178163771712	0.00353615711469	0.000237370109695	1008.02619417	398	0.146698082901	545.292736639	40.3718592965	2801.80856893	4	0	0					
1	17	1	0	2098	6.24642516683	0.17683508103	0.002399257418	0.00024972529434	1027.9386692	406	0.128324891316	346.157024719	35.7068965517	2361.45770305	4	0	0					
1	18	1	0	2333	8.33776253751	0.272181740249	0.00260616291073	0.000339886487498	1074.63447176	687	0.118900787036	279.426765264	30.5909752547	2021.69043951	4	0	0					
1	19	1	0	2135	36.2051522248	1.19391100703	0.0104274364549	0.00155536875336	1208.56750054	2761	0.123600383619	290.5354559	30.5780514306	2152.27854014	4	0	0					
1	20	1	0	2086	10.5800575264	0.317833173538	0.00337343798767	0.000388128488146	907.855593276	729	0.126587903293	265.338315676	33.5829903978	1783.99383281	4	0	0					
1	21	1	0	2174	7.84912603496	0.231830726771	0.00274405579568	0.000296383440888	1020.62919001	529	0.126106375775	315.195714312	33.6824196597	2096.25949086	4	0	0					
1	22	1	0	897	19.7881828317	0.352285395764	0.00650811841826	0.000334663538828	1040.63258505	355	0.147366468548	440.183840805	56.2	2469.12562245	4	0	0					
1	23	1	0	1842	119.906080347	5.63680781759	0.0584479439639	0.00862609418628	2065.16016913	11148	0.154077324738	613.525390347	21.4353247219	3716.15813613	4	0	0					
1	24	1	0	1902	8.80914826498	0.257623554154	0.00318445484017	0.000315841228004	1098.60818538	527	0.12977802952	363.687853153	34.1916508539	2328.30510227	4	0	0					
2	1	1	0	2179	55.1280403855	2.28040385498	0.0170293125561	0.00302837416651	1240.86793742	5364	0.13088720081	295.849138576	24.4811707681	2107.73606015	4	0	0					
2	2	1	0	2051	7.66699171136	0.210141394442	0.00238026050096	0.000249831823435	1088.70689026	458	0.12296095524	331.581877352	36.2925764192	2249.48123255	4	0	0					
2	3	1	0	1976	55.762145749	2.02125506073	0.01712427285	0.00280090600816	1314.58274544	4335	0.126914593246	297.244209993	27.8133794694	2227.52559822	4	0	0					
2	4	1	0	1926	9.85150571132	0.345275181724	0.00314064545525	0.000408756428644	1006.36789868	706	0.125825243461	298.839682455	28.7875354108	2021.53305423	4	0	0					
