Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	0eb0de99-36b7-4b2f-af6f-40f9f5f5bae2
Plate Name	P102918
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
1	1	1	0	1831	106.887493173	4.44401966139	0.0432725265883	0.00634269271185	1776.00400592	8828	0.144883869956	496.623039726	24.3608971454	3166.48640285	4	0	0					
1	2	1	0	1950	8.76256410256	0.284615384615	0.00333277098453	0.000362005641728	948.544257075	613	0.127359008795	327.45259537	31.1337683524	2114.81627953	4	0	0					
1	3	1	0	2239	7.641357749	0.225993747209	0.0028759338568	0.000306159114593	958.306045229	560	0.124797057277	284.839386932	34.3	1934.60753461	4	0	0					
1	4	1	0	2149	20.795718939	0.75197766403	0.00579242689638	0.000861500834205	1030.29481203	1732	0.122144018088	259.733094361	28.1581986143	1900.7393174	4	0	0					
1	5	1	0	1968	9.03404471545	0.218495934959	0.00354005055203	0.000286636470545	1054.64000078	471	0.131466063437	377.743123731	42.3503184713	2302.12063713	4	0	0					
1	6	1	0	2125	8.15105882353	0.242352941176	0.00333377404381	0.00031423076494	1250.62528274	554	0.123795391679	336.311586485	34.1714801444	2184.74651715	4	0	0					
1	7	1	0	2231	6.77095472882	0.180188256387	0.00270683303305	0.000233565469251	1048.94386473	439	0.127049920253	339.781542798	37.6013667426	2122.46483252	4	0	0					
1	8	1	0	2049	9.39921913128	0.283064909712	0.00323964145296	0.000354401561588	1045.08911614	635	0.126708211278	308.529896754	33.7511811024	2117.19564113	4	0	0					
1	9	1	0	2352	8.11139455782	0.232142857143	0.00275033227643	0.000287378952189	1081.49741401	587	0.12966386282	336.482436836	35.3730834753	2197.85440374	4	0	0					
1	10	1	0	900	15.2455555556	0.255555555556	0.00514059662791	0.000216559127309	1020.11462565	274	0.17654749658	545.896086798	60.0255474453	2573.7483411	4	0	0					
