Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
B06,1,0,1857,3.0732364028,0.0753904146473,0.00238103246907,0.000137071755244,956.970880749,151,0.163144223794,625.418300593,41.3642384106,3218.98150487,4,0,0,,,,,
B07,1,0,2231,8.83370685791,0.273868220529,0.00341696134571,0.000351288120499,1083.88241367,667,0.13282276556,441.194122693,32.6836581709,2789.67805993,4,0,0,,,,,
B08,1,0,2250,90.4266666667,3.98088888889,0.0366968006113,0.00543865315947,1688.39125489,9554,0.147703190889,529.125048384,22.8301235085,3274.30111455,4,0,0,,,,,
B09,1,0,2106,10.3485280152,0.294396961064,0.00390407341634,0.000394762849469,1102.71383937,695,0.133462012139,449.868140946,35.3309352518,2778.32463387,4,0,0,,,,,
B10,1,0,1112,77.4784172662,2.8714028777,0.0334368031533,0.00531572014534,1616.95388851,3357,0.134718423893,379.67511038599997,27.4197199881,2610.00397108,4,0,0,,,,,
B11,1,0,2394,7.56558061821,0.241854636591,0.00262409078536,0.000330817527856,1063.23220035,642,0.124329568596,336.567325367,31.5825545171,2246.79630517,4,0,0,,,,,
B12,1,0,2068,10.8970019342,0.374274661509,0.00375161571972,0.00049079518548,1054.5184719,840,0.125695204711,310.777837235,29.4988095238,2081.78204118,4,0,0,,,,,
B13,1,0,2199,27.0291041382,1.03365165985,0.00850859000947,0.00134033665337,1170.31366512,2441,0.124399935227,307.219807671,26.4256452274,2166.51833602,4,0,0,,,,,
B14,1,0,2150,9.88697674419,0.239534883721,0.00368782297661,0.00030027180642,1046.19911816,568,0.1342566595,391.840463493,41.4876760563,2301.36340075,4,0,0,,,,,
B15,1,0,2273,8.80114386274,0.249890013198,0.00320005033274,0.000306947511718,1130.50488661,629,0.131203401881,365.906325298,35.4785373609,2309.54754536,4,0,0,,,,,
B16,1,0,2184,7.43635531136,0.200549450549,0.0026341568698,0.000269185126104,1071.78252732,472,0.127969822099,365.168722958,37.1313559322,2266.04396371,4,0,0,,,,,
B17,1,0,2254,11.161934339,0.369121561668,0.00403422814364,0.000501705331757,1084.39533272,914,0.129634179667,317.503968403,30.4496717724,2129.55827749,4,0,0,,,,,
B18,1,0,2215,51.70248307,2.16388261851,0.0178027151391,0.00290645000481,1327.879917,5151,0.128926635472,349.546987222,24.0712483013,2495.84584533,4,0,0,,,,,
B19,1,0,2340,9.20085470085,0.248290598291,0.00303794598388,0.000313682799462,1049.52934812,650,0.126779003694,311.701893999,37.0276923077,2127.86343997,4,0,0,,,,,
B20,1,0,2319,8.51401466149,0.265631737818,0.00308674138449,0.000335899813301,1012.02987623,676,0.128606804074,346.469139038,32.0621301775,2148.68531824,4,0,0,,,,,
B21,1,0,2200,8.97863636364,0.293636363636,0.00304589743086,0.000375253770789,1024.36068232,691,0.125644691266,322.564062415,30.6758321274,2163.73320045,4,0,0,,,,,
B22,1,0,2233,10.4290192566,0.317062248097,0.00403653156257,0.000396909655572,1100.06919934,767,0.132085702342,437.586461022,32.9882659713,2762.67040444,4,0,0,,,,,
B23,1,0,2019,125.855869242,5.8598315998,0.0592031293339,0.00842205559848,1892.47624727,12823,0.154735594422,582.408605652,21.7572330968,3505.11163801,4,0,0,,,,,
B24,1,0,2242,9.28055307761,0.257359500446,0.00343655111018,0.00032360899342,1187.41054414,623,0.132525958849,513.973369511,36.0545746388,3255.59403799,4,0,0,,,,,
C01,1,0,2599,120.171604463,4.98076183147,0.0560210255627,0.00771770979866,2056.82315392,13864,0.151497581034,618.387487947,24.4090450087,3767.70167619,4,0,0,,,,,
C02,1,0,2541,9.86107831562,0.308539944904,0.00366496000955,0.000409529878019,999.279732212,866,0.130505251293,329.536626843,31.8337182448,2098.30114755,4,0,0,,,,,
C03,1,0,1296,9.59182098765,0.209104938272,0.00460841389661,0.000239209467346,1000.43395219,295,0.155408349956,488.052884072,45.0813559322,2690.81028959,4,0,0,,,,,
C04,1,0,2483,7.84414015304,0.243254128071,0.00288441818648,0.00032444948224,1031.86743967,668,0.12950105698,346.710112542,32.1482035928,2208.57288975,4,0,0,,,,,
C05,1,0,2220,9.95720720721,0.304954954955,0.0032679752453,0.000387095066882,969.426640899,747,0.125614309746,280.258818984,33.2088353414,1917.822965,4,0,0,,,,,
C06,1,0,2330,9.53433476395,0.270815450644,0.00365601870013,0.000346916334226,1065.19966799,668,0.132107078979,357.538874898,35.3278443114,2315.05182307,4,0,0,,,,,
C07,1,0,2386,10.1408214585,0.27409891031,0.00369918898063,0.000349162450502,1589.36467595,701,0.138675551511,471.097641754,37.997146933,2961.19720512,4,0,0,,,,,
C08,1,0,2440,9.03360655738,0.254508196721,0.00360357790086,0.000322566063522,1108.1517281,679,0.131448477878,453.752259943,34.9455081001,2741.53391527,4,0,0,,,,,
C09,1,0,2165,12.8466512702,0.406928406467,0.00484664553643,0.000535075574633,1117.24643076,956,0.127078094843,351.402023164,31.9079497908,2297.56327073,4,0,0,,,,,
C10,1,0,2356,9.16511035654,0.296689303905,0.00366746910637,0.000378935277127,1196.72313554,763,0.135012567796,470.92470651,31.1048492792,2847.9173237,4,0,0,,,,,
C11,1,0,2247,9.64263462394,0.30663106364,0.00355588994167,0.000418268324611,1080.97679503,738,0.126820908003,345.19179405,31.6869918699,2285.26523914,4,0,0,,,,,
C12,1,0,2287,9.53257542632,0.286401399213,0.00288381300229,0.000355499524111,1105.48887523,705,0.123031033738,325.020145406,33.2226950355,2233.48152448,4,0,0,,,,,
C13,1,0,2228,8.64811490126,0.246858168761,0.00337767800447,0.000315280087787,1176.95589243,597,0.131248997883,438.381614848,35.5092127303,2685.23354552,4,0,0,,,,,
C14,1,0,2240,13.878125,0.424553571429,0.00477981755553,0.000573525124011,1073.30645026,1022,0.119996942836,295.539245929,32.7133072407,2118.15455459,4,0,0,,,,,
C15,1,0,2245,7.65389755011,0.237416481069,0.00258104700671,0.000300678961863,1140.19316834,572,0.125230487106,321.433804325,32.3531468531,2178.17111207,4,0,0,,,,,
C16,1,0,855,36.5450292398,1.16842105263,0.0075104448827,0.00106743158918,1178.61402658,1099,0.117186812387,245.957035495,31.5514103731,1888.97399641,4,0,0,,,,,
C17,1,0,2311,36.6477715275,1.47944612722,0.0104959454402,0.00186955732869,1146.84290465,3705,0.121576871789,266.649104833,25.1074224022,2046.05077259,4,0,0,,,,,
C18,1,0,2474,9.07962813258,0.24090541633,0.00336085916921,0.000319502658615,1032.98604236,634,0.125078701844,333.350575868,37.8280757098,2189.13694659,4,0,0,,,,,
C19,1,0,2276,11.3479789104,0.331722319859,0.0033264857553,0.000410277445608,1043.85763418,830,0.120825919395,284.190279052,34.3746987952,2069.83326836,4,0,0,,,,,
C20,1,0,2277,11.0175669741,0.327624066755,0.00399831987656,0.000470461439403,990.515578791,823,0.120043671749,294.747791245,34.0109356015,2056.63706171,4,0,0,,,,,
C21,1,0,2522,8.88263283109,0.271609833466,0.00290313659075,0.000355423943294,983.480702228,736,0.118262905943,270.916229592,32.7826086957,1871.9133505,4,0,0,,,,,
C22,1,0,7,116.571428571,2.42857142857,0.0543004244255,0.00142911193533,1625.26630231,36,0.210535961199,825.2216139,43.2222222222,3177.6741664,4,0,0,,,,,
C23,1,0,2221,107.297613688,5.28410625844,0.0437473175412,0.00728547090443,1556.48321967,12593,0.14787645745,452.41846257,20.4681966172,2838.49832966,4,0,0,,,,,
C24,1,0,2292,9.36867364747,0.28184991274,0.00276109078426,0.000342642512452,979.778823331,698,0.123640623039,271.210094815,33.61747851,1880.83234809,4,0,0,,,,,
D01,1,0,2251,114.213682808,4.91115059973,0.0554837525045,0.00706988693798,1773.91571398,11877,0.15341065703,583.637652443,23.4558390166,3545.54729173,4,0,0,,,,,
D02,1,0,2274,114.792436236,4.51055408971,0.0501637648179,0.00662786755423,1653.8756145,10934,0.149350674229,482.568852194,25.5704225352,2999.50523653,4,0,0,,,,,
D03,1,0,2443,9.73229635694,0.275890298813,0.00340236318508,0.000362110268708,1011.67563273,731,0.122058421636,306.236010036,35.6374829001,2087.56295085,4,0,0,,,,,
D04,1,0,2295,10.0100217865,0.290196078431,0.00370056426101,0.000377121628793,1015.92533006,745,0.13032114758,379.257441519,34.8966442953,2367.60723603,4,0,0,,,,,
D05,1,0,2128,11.4144736842,0.348684210526,0.00384772083213,0.000451604634301,1093.1515791,799,0.122139803126,339.16835739,32.6720901126,2292.46318828,4,0,0,,,,,
D06,1,0,2296,12.9385888502,0.400261324042,0.00489962761057,0.00053374368976,1065.68407222,996,0.125424270018,369.902769849,32.531124498,2354.39117305,4,0,0,,,,,
D07,1,0,2332,9.81946826758,0.260291595197,0.00383479771298,0.000336057841052,1030.15211812,666,0.130324781545,368.18950748,37.8888888889,2290.28372252,4,0,0,,,,,
D08,1,0,2112,18.1401515152,0.602746212121,0.00694672514376,0.000775505315039,1152.65704397,1394,0.128163144395,377.645181686,30.1664275466,2426.05200263,4,0,0,,,,,
D09,1,0,2242,8.31355932203,0.255575379126,0.00277835199327,0.000317716205773,1059.83378285,629,0.126892607217,307.61715094,32.853736089,2068.55268739,4,0,0,,,,,
D10,1,0,1221,8.6895986896,0.216216216216,0.00396770851901,0.000285960246681,983.590486549,284,0.146012650866,435.217930981,40.7218309859,2740.69379993,4,0,0,,,,,
D11,1,0,2103,9.42320494532,0.270090347123,0.00352184275841,0.000342334299461,1046.21488523,608,0.127085253645,368.112557304,35.4292763158,2400.61583353,4,0,0,,,,,
D12,1,0,2274,8.27528583993,0.255496921724,0.0026779634096,0.000339548815537,1138.46263933,624,0.119652436112,319.931042791,33.0400641026,2283.76530506,4,0,0,,,,,
D13,1,0,2345,4.09936034115,0.113432835821,0.00142414274356,0.000131544945173,1031.72822773,288,0.131551347703,340.595480052,36.0729166667,2161.49243352,4,0,0,,,,,
D14,1,0,2384,9.8485738255,0.289010067114,0.00334384045367,0.000398389162196,1023.95145186,744,0.121138086276,263.601215249,34.5282258065,1900.30284607,4,0,0,,,,,
D15,1,0,2244,10.4919786096,0.310160427807,0.00346181020868,0.000395264762946,1105.22357678,762,0.126130496395,355.622832146,33.8569553806,2337.56212623,4,0,0,,,,,
D16,1,0,2148,9.61266294227,0.287709497207,0.00342670962951,0.000376721921498,1097.66688935,663,0.123651639961,339.334800251,33.5671191554,2234.68019261,4,0,0,,,,,
D17,1,0,2288,9.13024475524,0.283216783217,0.00315190367773,0.000384654809814,1033.97135711,686,0.123669515831,329.329236763,32.6705539359,2210.20103572,4,0,0,,,,,
D18,1,0,2121,6.52758132956,0.199434229137,0.00222770931429,0.000271484768243,986.338959015,454,0.122129342562,295.123734327,33.2973568282,1973.99631666,4,0,0,,,,,
D19,1,0,2263,11.3287671233,0.307998232435,0.00369820481135,0.000408949351721,1040.95571231,758,0.119217838119,323.903983444,37.0145118734,2274.07105264,4,0,0,,,,,
D20,1,0,2172,9.73112338858,0.328729281768,0.00323303468489,0.000429836601285,988.309538101,778,0.119735709853,270.907552668,30.0539845758,1954.78617182,4,0,0,,,,,
D21,1,0,2245,10.9077951002,0.318040089087,0.00379036195113,0.000435645833757,972.482361793,766,0.121897850056,283.395092091,34.6879895561,1992.20926784,4,0,0,,,,,
D22,1,0,2275,9.54373626374,0.284395604396,0.00288703760515,0.000337462833121,959.370380118,705,0.119264872323,263.643731054,33.9531914894,1859.87217646,4,0,0,,,,,
D23,1,0,2244,101.025846702,4.17067736185,0.044328859927,0.00605301528807,2020.23790011,10084,0.144939281084,587.025541413,24.4484331614,3741.44099197,4,0,0,,,,,
D24,1,0,2114,114.252128666,5.71807000946,0.0529015176344,0.00830986060675,1944.47701314,13085,0.153761146362,583.934598087,20.12686282,3561.12637873,4,0,0,,,,,
E01,1,0,2586,69.5220417633,2.38863109049,0.0246645089113,0.00332254387271,1411.22865185,6614,0.128776220256,363.124388394,29.5217719988,2654.96156884,4,0,0,,,,,
E02,1,0,2418,93.9218362283,3.9011579818,0.0368294943465,0.00564628970666,1494.58066321,10138,0.143384122654,409.499530188,24.2310120339,2644.48814746,4,0,0,,,,,
E03,1,0,2433,11.7279079326,0.305384299219,0.00468563385204,0.000396411411856,1038.3950743,827,0.132543718264,368.490586701,38.4546553809,2329.56666427,4,0,0,,,,,
E04,1,0,2478,10.1654560129,0.289346246973,0.00352398901297,0.000380392538925,1018.3318893,773,0.126776599868,321.737831586,34.8758085382,2136.57071395,4,0,0,,,,,
E05,1,0,2480,9.57217741935,0.258467741935,0.00338690791898,0.000353184265916,1076.63906415,700,0.125348933683,410.998100699,37.0657142857,2746.42159392,4,0,0,,,,,
E06,1,0,2281,9.59710653222,0.277509864095,0.0035023607091,0.000350008942194,1013.22876846,696,0.127286339475,326.21186063,34.6364942529,2104.85967413,4,0,0,,,,,
E07,1,0,567,25.9029982363,0.444444444444,0.0117879889896,0.000429757835449,1041.3994338,274,0.173602740702,629.886253811,57.7883211679,3218.68889879,4,0,0,,,,,
E08,1,0,15,53.3333333333,1.73333333333,0.00773202714715,0.000664266118353,1248.74221391,48,0.18262563873,626.85473837,27.9791666667,2570.42786537,4,0,0,,,,,
E09,1,0,2328,9.98840206186,0.309278350515,0.00379322637914,0.000432968790584,1084.9746044,788,0.125320844702,330.948065912,32.6180203046,2248.68248059,4,0,0,,,,,
E10,1,0,2300,9.01173913043,0.264347826087,0.00287623900389,0.000342027992035,1076.57424146,670,0.125085233591,331.546384184,34.2970149254,2157.52858686,4,0,0,,,,,
E11,1,0,2211,13.7200361827,0.466304839439,0.00479219609503,0.00058590232297,1101.07395624,1146,0.131053404494,366.275189331,29.6212914485,2319.15049055,4,0,0,,,,,
E12,1,0,2063,28.0387784779,0.998061076103,0.00822226521943,0.00128145677897,1199.20036912,2247,0.121827417569,294.268733048,28.1406319537,2179.06109925,4,0,0,,,,,
E13,1,0,2100,9.44285714286,0.277142857143,0.00325442592205,0.000322044552103,1194.27371755,628,0.125710538496,376.279297628,33.9060509554,2420.16478371,4,0,0,,,,,
E14,1,0,2184,14.2239010989,0.517399267399,0.00431695627764,0.000661441643269,1070.40077119,1208,0.119697817208,266.513185827,27.7855960265,1998.58322839,4,0,0,,,,,
E15,1,0,2230,9.85246636771,0.286995515695,0.00326881870604,0.000354038221598,1066.73110873,693,0.128436408973,364.902570447,34.5916305916,2345.9945955,4,0,0,,,,,
E16,1,0,2218,9.53471596032,0.272768259693,0.00325142113199,0.000343976390812,1096.52634668,667,0.1246016178,342.502954379,35.5577211394,2225.82361773,4,0,0,,,,,
E17,1,0,2260,10.5238938053,0.307522123894,0.00410927007458,0.000385162364037,1054.17667442,757,0.131413362894,393.0079249,34.2536327609,2446.64257345,4,0,0,,,,,
E18,1,0,2180,14.1293577982,0.422935779817,0.00428259357217,0.000555770220777,1043.48788545,990,0.120414263016,258.023244713,33.601010101,1902.7809577,4,0,0,,,,,
E19,1,0,2250,11.6942222222,0.309777777778,0.0038426423009,0.00038381233175,998.597743885,759,0.127064252529,339.385425078,37.8880105402,2229.35961391,4,0,0,,,,,
E20,1,0,2422,12.3670520231,0.329479768786,0.00415439458491,0.000429621782245,1014.30252329,846,0.122775098045,342.441969611,37.5992907801,2374.76391341,4,0,0,,,,,
E21,1,0,2072,16.3832046332,0.532818532819,0.00576360179312,0.000694628166309,995.4599069,1196,0.123744243753,283.764051719,30.5969899666,1992.22899033,4,0,0,,,,,
E22,1,0,2418,9.53928866832,0.301075268817,0.00274208089735,0.000394127171338,943.484133113,782,0.119278262639,247.486633159,31.9539641944,1781.67146401,4,0,0,,,,,
E23,1,0,2317,63.3638325421,2.03280103582,0.0206487917037,0.00267037050895,1283.12376217,5034,0.125230048577,323.633452079,31.5508541915,2402.32367744,4,0,0,,,,,
E24,1,0,2066,99.1815101646,4.33833494676,0.0377682125338,0.00597544841866,1726.90413371,9574,0.14307324215,473.821844939,23.092333403,3081.37132607,4,0,0,,,,,
F01,1,0,2382,8.6301427372,0.251049538203,0.00279918894958,0.000303173271583,954.159755247,651,0.122442137625,280.657753783,34.8586789555,1952.74345896,4,0,0,,,,,
F02,1,0,2147,144.36143456,5.37773637634,0.0803207424912,0.00885520697328,2448.33006764,12437,0.161276597855,756.461728869,27.0133472702,4396.7878611,4,0,0,,,,,
F03,1,0,2397,7.67626199416,0.211931581143,0.00279086174842,0.00026958312887,976.340118661,540,0.127106089048,325.10429761,36.3925925926,2094.93534,4,0,0,,,,,
F04,1,0,2269,24.5279858969,0.813574261789,0.00757160188555,0.0011168310331,1047.15815673,2002,0.121165498917,267.236774761,30.192307692299998,1953.39554634,4,0,0,,,,,
F05,1,0,2391,11.2639063153,0.285236302802,0.0041250534804,0.000353964331576,1042.22912253,722,0.129840713772,363.378492859,39.6620498615,2305.30207357,4,0,0,,,,,
F06,1,0,2290,9.57510917031,0.288209606987,0.00287160022615,0.000347779987062,1045.40845498,724,0.123263289005,303.781671507,33.5607734807,2084.858828,4,0,0,,,,,
F07,1,0,2245,10.1233853007,0.293095768374,0.0036862903146,0.000365305240116,1090.30183884,718,0.126110144183,402.401920132,34.5626740947,2572.60247913,4,0,0,,,,,
F08,1,0,2297,9.24945581193,0.306486721811,0.00340985827028,0.000375504438987,1085.50893578,778,0.124492301439,364.347091564,30.0321336761,2475.88169624,4,0,0,,,,,
F09,1,0,2384,8.75377516779,0.260486577181,0.00299154123265,0.000339149551067,1101.43186812,680,0.121838857101,345.99526516,33.8882352941,2311.57878392,4,0,0,,,,,
F10,1,0,2296,10.4882404181,0.313588850174,0.00376686501391,0.00038620860936,1099.81171565,786,0.124707061763,372.415743099,33.096692112,2437.66488856,4,0,0,,,,,
F11,1,0,2215,9.68939051919,0.30158013544,0.00301681309713,0.000379237874716,1100.95366732,708,0.126186388691,309.633897393,32.313559322,2096.91358099,4,0,0,,,,,
F12,1,0,2314,10.3699222126,0.307692307692,0.00354560667896,0.000393554418061,1113.26315968,773,0.12496000402,336.883821669,34.4320827943,2322.35410093,4,0,0,,,,,
F13,1,0,30,59.5,0.866666666667,0.0295970194401,0.00158814887206,1687.43749108,31,0.142034920571,516.816387111,68.1290322581,3436.67127263,4,0,0,,,,,
F14,1,0,2313,13.9939472546,0.479463899697,0.00503204632877,0.000654873431636,1153.1534692,1191,0.120916168212,329.572904071,29.2191435768,2204.82618783,4,0,0,,,,,
F15,1,0,2209,10.1484834767,0.27931190584,0.00337188184291,0.000346147168664,1045.44274713,656,0.123354703223,315.703670692,36.9192073171,2076.10398282,4,0,0,,,,,
F16,1,0,2273,9.87065552134,0.295204575451,0.00326408669851,0.000384960397375,1042.22724691,721,0.124721345335,332.281646724,33.5936199723,2242.89442333,4,0,0,,,,,
F17,1,0,2066,17.7008712488,0.527589545015,0.00634000177292,0.000626515781582,1101.18092384,1172,0.125407587765,364.93340315,33.6279863481,2399.80135375,4,0,0,,,,,
F18,1,0,2045,30.1383863081,1.33789731051,0.0106371061199,0.00164198461445,1111.85828875,2974,0.134475716801,354.455665732,22.7515131137,2302.24936103,4,0,0,,,,,
F19,1,0,2329,9.68484328038,0.277372262774,0.00325774884936,0.000357919516787,1016.25453698,715,0.122337656989,307.057647145,35.4531468531,2162.99290181,4,0,0,,,,,
F20,1,0,2289,10.750982962,0.374836173001,0.00308930613118,0.000451403216659,1009.46953663,925,0.116478252834,254.693171037,29.0605405405,1901.49787637,4,0,0,,,,,
F21,1,0,2313,10.0644185041,0.318633808906,0.0032939438306,0.000401318855402,973.940275444,813,0.123569958115,294.054850612,31.704797048,1960.43465942,4,0,0,,,,,
F22,1,0,2277,16.4681598595,0.501537110233,0.00494726736227,0.000690865452016,996.075414909,1217,0.118133371906,235.900239946,32.9400164339,1814.29528443,4,0,0,,,,,
F23,1,0,2272,8.59947183099,0.237676056338,0.00262068084737,0.000304171660798,999.228627066,581,0.119907622109,274.41849613,36.6850258176,1932.74550618,4,0,0,,,,,
F24,1,0,2073,98.0405209841,4.08876025084,0.0357709436657,0.0055575355254,1407.77550108,9066,0.140637463117,381.437012069,24.259210236,2514.79969846,4,0,0,,,,,
G01,1,0,2586,9.65931941222,0.30317092034,0.00322643541699,0.000381213359653,962.44737868,850,0.124065853834,297.189343268,32.0635294118,1993.98472567,4,0,0,,,,,
G02,1,0,1956,143.695807771,5.76329243354,0.0894781429156,0.00847580268836,2815.6110226,12199,0.168858039615,1078.58462163,25.1444380687,5966.34995068,4,0,0,,,,,
G03,1,0,2387,9.92291579388,0.304147465438,0.00306720693558,0.000382290707368,994.775952952,790,0.121476330795,283.985559104,33.1291139241,1979.26024463,4,0,0,,,,,
G04,1,0,2332,18.4339622642,0.533876500858,0.00543391131684,0.000690660863184,1079.33574062,1352,0.119520669848,263.847761265,34.5673076923,1949.04522112,4,0,0,,,,,
G05,1,0,2386,11.6684828164,0.335708298407,0.00470100914011,0.000441947049267,1050.09551499,883,0.133652508395,417.870514405,34.7293318233,2560.49126478,4,0,0,,,,,
G06,1,0,2056,25.0880350195,0.869649805447,0.00805836476368,0.00112815335482,1085.18291703,1954,0.126106516346,289.173127524,29.1653019447,2035.96632106,4,0,0,,,,,
G07,1,0,2319,10.3203967227,0.332039672273,0.00410963776017,0.00040813131624,1107.6893014,813,0.132716756512,432.461288127,31.7330873309,2646.68795019,4,0,0,,,,,
G08,1,0,2351,9.21097405359,0.271799234368,0.00306546542517,0.000341170350192,1138.98820777,692,0.128557879434,340.301738151,33.7630057803,2236.4184584,4,0,0,,,,,
G09,1,0,2096,10.6364503817,0.337786259542,0.00344723901849,0.000413001205498,1085.43222977,788,0.124378651364,337.297225285,31.8236040609,2325.40251223,4,0,0,,,,,
