Well	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
 D09	1	0	2270	11.0911894273	0.33127753304	0.00344631265762	0.000423345124436	992.425967491	813	0.121518459789	279.347600854	34.2976629766	1945.98775795	4	0	0					
 D10	1	0	1504	10.9401595745	0.287234042553	0.0029355744743	0.000222657164371	916.36036208	477	0.136555323412	386.475580079	38.5953878407	2153.34633524	4	0	0					
 D11	1	0	2139	10.1173445535	0.335203366059	0.00339993730268	0.000405387206198	971.780090805	777	0.127978881376	298.326919481	30.4568854569	2011.17028441	4	0	0					
 D12	1	0	2108	8.07115749526	0.249525616698	0.0025439133048	0.000322949030772	943.859877181	581	0.122432665507	256.388295991	32.7332185886	1806.65222952	4	0	0					
 D13	1	0	2072	8.95463320463	0.248069498069	0.00309723709546	0.000318028529982	956.36034013	558	0.127628007251	341.261909608	36.2580645161	2217.33399204	4	0	0					
 D14	1	0	2517	15.2228843862	0.58680969408	0.00495965683366	0.00077365214774	954.461125999	1604	0.121644717112	247.359392788	26.2524937656	1798.22140097	4	0	0					
 D15	1	0	1284	5.56308411215	0.126168224299	0.00278164041302	0.000131681122417	865.127064746	177	0.165531760716	491.37737561	43.6384180791	2436.14915067	4	0	0					
 D16	1	0	2307	9.23103597746	0.283051582141	0.00332906811965	0.000385982592879	923.993654736	701	0.126395536082	292.444718229	32.6148359486	1915.31461171	4	0	0					
 D17	1	0	2235	9.72304250559	0.329306487696	0.00321909403256	0.000453271025671	949.953002687	790	0.120426619065	274.693430336	29.8126582278	1952.145012	4	0	0					
 D18	1	0	2308	8.59228769497	0.28596187175	0.00257000969099	0.000364905294699	954.296617766	713	0.118598956217	259.985026065	30.3197755961	1918.18317686	4	0	0					
 D19	1	0	2411	10.9858979676	0.310244711738	0.00365175267972	0.000398553246993	934.49118608	818	0.120709134904	287.902709019	36.0770171149	1994.25728465	4	0	0					
 D20	1	0	2232	8.01478494624	0.227598566308	0.00307692816692	0.000294867245029	953.539512233	546	0.124703661525	310.222605667	35.6263736264	1995.10213389	4	0	0					
 D21	1	0	2394	10.1558061821	0.305346700084	0.00306970631443	0.000408648247506	930.983921911	772	0.120983685092	253.971215344	33.6943005181	1815.18261896	4	0	0					
 D22	1	0	2374	8.38458298231	0.261583824768	0.00261022797411	0.00035886282082	932.314951389	682	0.120306357931	248.782417698	32.2038123167	1736.520219	4	0	0					
 D23	1	0	2172	102.592081031	4.68508287293	0.0426570678361	0.00652656761819	1656.98767173	11043	0.145653466899	492.968356264	22.0656524495	3147.07960774	4	0	0					
 D24	1	0	1962	112.631498471	5.09225280326	0.0488596175085	0.00739584675939	1718.75862012	10821	0.149289496011	494.588150365	22.2901765086	3087.68643528	4	0	0					
 E01	1	0	2451	64.6613627091	2.07547939616	0.0229155239786	0.00295399859835	1309.23449609	5519	0.125887741518	321.664699673	31.3288639246	2410.48500528	4	0	0					
 E02	1	0	1728	134.620949074	5.58680555556	0.067579101136	0.00812220245243	1840.78463582	10376	0.158922902641	589.265305717	24.3493639167	3446.02021912	4	0	0					
 E03	1	0	2316	9.05138169257	0.246977547496	0.00312325043513	0.000338037351934	976.693063017	616	0.122570979456	280.292581026	36.5211038961	1896.72524582	4	0	0					
 E04	1	0	2300	9.24217391304	0.283043478261	0.00331626181569	0.000360580163783	980.566521365	701	0.124678500973	335.98267113	33.3808844508	2217.81938213	4	0	0					
 E05	1	0	2376	10.2411616162	0.263468013468	0.00333449455901	0.000336757001804	951.579051276	683	0.124598078985	291.100313842	39.1522693997	1969.38575464	4	0	0					
 E06	1	0	2334	9.26306769494	0.266923736075	0.00292171450166	0.000347717017239	980.071164289	675	0.121118453721	275.999461331	34.4918518519	1932.98335835	4	0	0					
 E07	1	0	2450	9.07551020408	0.238367346939	0.00293813023062	0.000301231778184	984.422846798	632	0.123061241111	281.597316406	38.8955696203	1878.4292886	4	0	0					
 E08	1	0	2304	11.8333333333	0.312934027778	0.00401375346532	0.000393644924012	981.839361565	800	0.125848299152	303.359454654	38.44375	1951.22441161	4	0	0					
 E09	1	0	2416	9.98344370861	0.268625827815	0.00306734579619	0.000346443170912	958.14046821	714	0.11950254808	256.863823962	37.5476190476	1886.24570723	4	0	0					
 E10	1	0	2108	13.1129032258	0.388045540797	0.00420636998412	0.000468993722008	1030.24739564	876	0.125387878276	308.733551663	34.149543379	2082.52591421	4	0	0					
 E11	1	0	2196	9.82058287796	0.283697632058	0.00352122470697	0.000354436642699	971.772855839	664	0.128210272771	322.221428231	34.6460843373	2069.68279049	4	0	0					
 E12	1	0	2206	11.4705349048	0.331368993654	0.00396858093419	0.000417588436638	979.670423373	779	0.127321607009	364.966953866	34.6944801027	2383.8016228	4	0	0					
 E13	1	0	1933	10.9115364718	0.325400931195	0.00426549588869	0.000486028933529	966.55221657	682	0.126547576517	305.334277471	33.3372434018	1998.40272576	4	0	0					
 E14	1	0	2275	9.78901098901	0.298901098901	0.00327806709438	0.000367054939343	985.200909884	745	0.124468019957	296.638988638	33.055033557	1991.96084522	4	0	0					
 E15	1	0	2398	9.68849040867	0.293577981651	0.00339787663816	0.000393252682656	1006.63672052	756	0.124030683124	309.853467506	33.1216931217	2085.1330201	4	0	0					
 E16	1	0	2266	9.3786407767	0.28905560459	0.00300728858941	0.000375356288576	965.459213447	705	0.1240803222	271.708924071	32.9219858156	1852.1796492	4	0	0					
 E17	1	0	2281	9.5405523893	0.276633055677	0.00364568897857	0.000342678428772	946.333987253	677	0.127199590982	348.443486282	34.753323486	2267.24539102	4	0	0					
 E18	1	0	2467	9.01824077827	0.299554114309	0.00309042477936	0.000410185241656	913.595344605	794	0.121974385231	245.972483852	30.604534005	1740.8109882	4	0	0					
 E19	1	0	2352	9.3125	0.306547619048	0.00310683489411	0.000400601666919	989.563982311	782	0.122427331417	281.806325557	30.7915601023	2005.41837054	4	0	0					
 E20	1	0	2363	10.5983918747	0.27041895895	0.00364799137877	0.000351915466776	954.77929287	685	0.122531030072	275.601407252	39.0554744526	1881.5741554	4	0	0					
 E21	1	0	2238	16.3261840929	0.570151921358	0.00560639305613	0.000752852607583	963.216916707	1403	0.123945728134	282.8555248	28.6906628653	1919.69180456	4	0	0					
 E22	1	0	2233	9.47872816838	0.306762203314	0.00294825019325	0.000393726067632	916.602322813	742	0.120454847556	234.859932225	30.9191374663	1744.89241126	4	0	0					
 E23	1	0	2270	56.8449339207	2.16035242291	0.0184250804621	0.00285977760534	1321.46317309	5301	0.125029560724	329.881711013	26.5963025844	2413.18905918	4	0	0					
 E24	1	0	1934	133.831954498	5.51758014478	0.0594476988865	0.00789274144983	2179.18061786	11460	0.151264625417	631.327794887	24.4644851658	3868.84665409	4	0	0					
 F01	1	0	2402	8.22398001665	0.212323064113	0.00269217038148	0.000285948986509	943.804584366	554	0.119443836618	251.338499362	38.9422382671	1844.43008688	4	0	0					
 F02	1	0	2083	144.568410946	5.7734037446	0.0800537648173	0.00924029662399	2209.94614236	13036	0.161949810819	700.663884783	25.0255446456	4038.65621284	4	0	0					
 F03	1	0	2430	11.5115226337	0.356378600823	0.00364395392451	0.000473050865581	983.449559762	936	0.12049310938	267.289119942	32.7403846154	1965.50318865	4	0	0					
 F04	1	0	2199	9.00318326512	0.273306048204	0.00315231217706	0.000370088620987	939.976155182	655	0.12205722356	257.262006479	32.8503816794	1797.27050734	4	0	0					
 F05	1	0	2270	10.5255506608	0.267400881057	0.00363746881331	0.00034312371031	1017.2089327	650	0.127963527922	359.64000378	39.4938461538	2310.5534181	4	0	0					
 F06	1	0	2260	10.0194690265	0.26592920354	0.00360934337859	0.000348555052702	980.369042551	661	0.125907238944	310.278026205	37.9531013616	2066.01452692	4	0	0					
 F07	1	0	2015	12.5841191067	0.335483870968	0.00351875176983	0.000389902468413	965.640745322	748	0.120805126974	270.420058506	37.8088235294	1895.64896819	4	0	0					
 F08	1	0	2195	9.76810933941	0.273348519362	0.00323800263589	0.000349719822924	977.746071672	658	0.124222183003	304.450524348	35.6079027356	2009.25546933	4	0	0					
 F09	1	0	2388	8.31323283082	0.231574539363	0.0025964500985	0.000305462411592	1029.97375629	606	0.121207195502	266.708907418	35.7755775578	1957.32747116	4	0	0					
 F10	1	0	2304	10.1072048611	0.287760416667	0.00379206953762	0.000373587433311	1007.14268855	721	0.126901780717	362.740520487	35.0568654646	2313.43945528	4	0	0					
 F11	1	0	2343	8.74178403756	0.256508749466	0.00312684186244	0.000334497953264	991.639062891	655	0.126301777866	327.902068878	34.8854961832	2106.37571767	4	0	0					
 F12	1	0	2382	9.66246851385	0.267422334173	0.00332816885743	0.000371489618565	981.43633235	693	0.118890752436	322.091363527	36.5108225108	2226.20312562	4	0	0					
 F13	1	0	1078	7.02133580705	0.121521335807	0.0042582644518	0.000166810956344	898.494498148	144	0.17023859177	580.184618539	57.4305555556	2677.09751648	4	0	0					
 F14	1	0	2298	11.7980852916	0.372932985205	0.00439712854458	0.000477459378265	970.306044183	943	0.127730249827	330.802814672	32.1823966066	2093.17494191	4	0	0					
 F15	1	0	2240	13.7357142857	0.500892857143	0.00421094326184	0.000630212724848	977.519606358	1233	0.118896657428	258.890014697	27.8345498783	1894.79596865	4	0	0					
 F16	1	0	2276	9.35588752197	0.279876977153	0.00320608204781	0.000376105860354	957.565242842	692	0.122334308804	294.666865933	34.2485549133	1996.01890146	4	0	0					
 F17	1	0	2119	9.55214723926	0.256724870222	0.00349582308237	0.000322864932455	965.980408361	590	0.125880636327	343.099172073	37.786440678	2213.36810058	4	0	0					
 F18	1	0	2273	48.3686757589	2.11966564012	0.0148307369715	0.00287998196022	1100.08507548	5230	0.126380376511	258.096664736	23.0481835564	1899.70901933	4	0	0					
 F19	1	0	2400	11.3429166667	0.38375	0.00343707639897	0.000475887224699	926.935036751	992	0.119155421067	254.82502393	29.4768145161	1829.2781548	4	0	0					
 F20	1	0	2021	9.66996536368	0.255319148936	0.00301941514521	0.000335873271003	941.012856086	575	0.120203265672	254.752914421	37.532173913	1792.34145648	4	0	0					
 F21	1	0	2114	8.29564806055	0.247871333964	0.00270828356143	0.000304259360167	910.378529424	565	0.120815270409	289.812514576	34.0849557522	2025.5206644	4	0	0					
 F22	1	0	2252	8.89298401421	0.284191829485	0.00279127877126	0.000360646172449	907.045065657	704	0.119508575714	248.107361333	32.2201704545	1765.74126302	4	0	0					
 F23	1	0	2272	7.5	0.237676056338	0.00217662487509	0.000300898334246	955.085952159	592	0.121364206914	275.96266554	31.4864864865	1866.30936908	4	0	0					
 F24	1	0	2014	89.5883813307	3.83267130089	0.0310382622338	0.00517360356669	1915.88912528	8466	0.137611118344	493.082167609	23.5777226553	3337.13537718	4	0	0					
 G01	1	0	2408	8.77699335548	0.224667774086	0.00298228701722	0.000277265247378	926.940203839	574	0.122833449439	309.715475789	39.2700348432	2070.30480209	4	0	0					
 G02	1	0	2021	136.738743196	5.5952498763	0.084514297712	0.00816630506658	2568.25053504	12253	0.165961723259	957.827022468	24.6192769118	5380.36162633	4	0	0					
 G03	1	0	2149	9.39320614239	0.261982317357	0.00317963496366	0.000323864228982	950.398012957	620	0.125492142523	365.088666523	37.4112903226	2419.30512851	4	0	0					
 G04	1	0	2403	8.99625468165	0.271327507283	0.00292549889578	0.000354944455456	946.092946846	711	0.119572194556	249.206898355	33.2573839662	1794.86321442	4	0	0					
 G05	1	0	2606	10.0364543361	0.285495011512	0.00320619384823	0.000378675846005	968.341474314	783	0.11871952551	264.378920971	35.319284802	1943.71611882	4	0	0					
 G06	1	0	2295	9.83616557734	0.259259259259	0.00358057630708	0.000340127902172	965.358195008	655	0.126012599524	317.270908392	37.6015267176	2127.68647773	4	0	0					
 G07	1	0	2416	10.1734271523	0.293046357616	0.00382689487592	0.000373174350229	959.986063953	777	0.127189268668	350.37422882	35.1222651223	2201.40375217	4	0	0					
 G08	1	0	2238	63.6559428061	2.59562109026	0.0192659472637	0.00329684154508	1300.67442856	6246	0.125885317288	302.054318581	24.5934998399	2250.19677068	4	0	0					
 G09	1	0	2324	10.2775387263	0.325731497418	0.00386942504468	0.000443359936407	931.901805045	807	0.121949209288	282.24868617	31.5551425031	1939.94463446	4	0	0					
 G10	1	0	2077	9.31054405392	0.283100625903	0.00320242812499	0.000374658478819	990.072934939	644	0.123612244879	279.132435419	32.7655279503	1895.77571868	4	0	0					
 G11	1	0	2180	8.41559633028	0.231651376147	0.00281596772471	0.000292413018979	925.483736511	561	0.124929383439	292.782281325	37.504456328	1940.63990244	4	0	0					
 G12	1	0	1804	10.2588691796	0.295454545455	0.0033709761069	0.000397054583471	948.34427519	577	0.120408102192	267.345339331	35.0017331023	1870.51661677	3	0	0					
 G13	1	0	2372	10.4671163575	0.285834738617	0.00363032597275	0.000367080332031	991.863098855	731	0.125620536205	330.990042926	37.3857729138	2165.67682849	4	0	0					
 G14	1	0	2186	10.3170173833	0.322506861848	0.00332073166213	0.000409752612066	966.185165759	765	0.118632636853	275.777364436	32.0888888889	1949.94653772	4	0	0					
 G15	1	0	2074	11.3269045323	0.326904532305	0.00410446179249	0.000401063478745	999.432801214	747	0.128286718915	370.684888728	34.7215528782	2283.71602817	4	0	0					
 G16	1	0	2358	11.3833757422	0.333757421544	0.00405063941729	0.000439112087621	962.439052713	831	0.126793819745	333.351556553	34.6077015644	2199.35216793	4	0	0					
