Well	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
F10	1	0	2408	8.61794019934	0.271594684385	0.00260272679998	0.000331220402518	1075.30060167	702	0.122651695609	297.06679673	31.8789173789	2049.78439026	4	0	0					
F11	1	0	1060	9.23490566038	0.165094339623	0.00548221847299	0.000181243854096	1067.58860089	191	0.188437500811	753.836350038	56.6701570681	3307.96129308	4	0	0					
F12	1	0	1719	36.770796975	1.19313554392	0.0106083199442	0.00150246777242	1138.02646725	2301	0.124487370658	298.448106915	31.6075619296	2075.35552643	4	0	0					
F13	1	0	2326	11.801805675	0.35554600172	0.00390348453998	0.000442183559726	1070.72993062	892	0.125551588748	329.641710059	33.6132286996	2252.1021503	4	0	0					
F14	1	0	1943	30.8965517241	1.11528564076	0.00865027023931	0.00140262210931	1097.22027062	2332	0.123454798803	263.193164002	28.0420240137	1956.79929027	4	0	0					
F15	1	0	2398	22.7402001668	0.811092577148	0.00634452061763	0.00102930168828	1084.25894012	2074	0.121169756791	256.890902773	28.2647058824	1941.75234637	4	0	0					
F16	1	0	1344	71.2604166667	2.24181547619	0.0235537251977	0.00327433055446	1345.9886684	3214	0.126242635304	310.939016523	31.974486621	2268.8784595	4	0	0					
F17	1	0	959	13.4160583942	0.270072992701	0.00677228451906	0.000309565290517	991.726431874	295	0.174595967139	606.368118008	50.0610169492	2931.22872995	4	0	0					
F18	1	0	2301	8.23381138635	0.238591916558	0.0028869838998	0.000312769806684	1015.41386999	610	0.124945406495	337.848156189	35.3114754098	2209.52875643	4	0	0					
F19	1	0	2185	17.4032036613	0.582151029748	0.00584347146396	0.000773804334421	1041.23590917	1390	0.123356229521	303.839542553	30.0625899281	2101.23640697	4	0	0					
F20	1	0	2291	10.5818419904	0.252728066347	0.0031241341411	0.000331622115426	996.991752339	615	0.120711038095	296.810949403	42.1918699187	2087.77762422	4	0	0					
F21	1	0	2360	7.59661016949	0.216525423729	0.00251075422308	0.000313165233018	954.846600867	562	0.119703396337	260.30702851	35.1209964413	1797.47547747	4	0	0					
F22	1	0	2321	65.2912537699	2.81214993537	0.023303848745	0.00396165787275	1178.69295521	7007	0.133703268434	304.501826924	23.3770515199	2121.22468727	4	0	0					
F23	1	0	2517	8.519268971	0.234803337306	0.00262488210413	0.000311576458866	964.723303806	634	0.117986577512	252.726743771	36.2255520505	1858.43420973	4	0	0					
F24	1	0	2227	98.8850471486	4.59272563987	0.0406746694487	0.00650949660401	1444.65601671	11063	0.14682906586	425.171269486	21.7619994577	2677.94770652	4	0	0					
G01	1	0	1769	7.57433578293	0.211984171849	0.00269322397028	0.000271080616661	1007.45172782	406	0.124489802846	310.03163742	36.0270935961	2014.37481505	3	0	0					
G02	1	0	2059	131.186012627	5.41622146673	0.0823091395428	0.00834586483743	2506.16586181	11989	0.164448241215	944.345130696	24.4564183835	5366.17505272	4	0	0					
G03	1	0	2128	10.2420112782	0.304981203008	0.0029706731905	0.000357395853929	966.837034316	698	0.119078234395	255.243077358	33.5458452722	1877.09675933	4	0	0					
G04	1	0	2185	11.6425629291	0.346453089245	0.00378077633723	0.000477844624114	982.548270101	837	0.118883731765	252.940645604	33.6989247312	1830.1980519	4	0	0					
G05	1	0	1803	10.182473655	0.314475873544	0.00345647701617	0.000369741532971	997.129866455	614	0.127339602963	312.444219929	32.490228013	2018.38931328	4	0	0					
G06	1	0	2282	10.3514460999	0.291411042945	0.00294376165633	0.000341440737362	1023.72067426	724	0.124469491836	297.897061891	36.4226519337	2016.8403436	4	0	0					
G07	1	0	2123	11.2077249176	0.344795101272	0.00441289943874	0.000435163637986	1067.45389045	804	0.130501803509	391.578219041	33.0199004975	2405.85929759	4	0	0					
G08	1	0	1912	9.54968619247	0.224372384937	0.00458269101741	0.000262073752341	1051.37523316	472	0.159313388191	597.913469431	43.2288135593	3133.96588501	4	0	0					
G09	1	0	1311	17.5606407323	0.575133485889	0.00503877935956	0.00059818102381	1035.50677146	834	0.128591023546	307.384569472	30.9520383693	2045.51874099	4	0	0					
G10	1	0	2281	13.25208242	0.467777290662	0.00422473671114	0.000645527649387	1085.45311717	1162	0.120195394212	295.337942074	28.32616179	2184.23232212	4	0	0					
G11	1	0	1512	11.0925925926	0.279100529101	0.00400399433573	0.000396412289285	1099.23095695	463	0.128506940654	375.624402581	40.4146868251	2378.76739148	3	0	0					
G12	1	0	2450	20.5918367347	0.728163265306	0.0061779998627	0.000950570385464	1102.77623488	1939	0.120085047375	264.651070129	28.5214027849	2003.16227426	4	0	0					
G13	1	0	1644	30.2469586375	0.913625304136	0.011340683709	0.0013095457727	1135.23880016	1600	0.12564188909	304.283323975	33.394375	2119.92502245	4	0	0					
G14	1	0	2050	9.5756097561	0.270243902439	0.00366207296178	0.00034519273562	1073.18414697	607	0.129523673076	380.02743274	35.9011532125	2389.38276369	4	0	0					
G15	1	0	2174	38.7479300828	1.55427782889	0.012322387096	0.00201834008016	1245.64019258	3633	0.129683521314	314.481471342	25.2317643821	2191.34757441	4	0	0					
G16	1	0	58	285.793103448	9.65517241379	0.0490235026646	0.00523006981981	1625.92373555	774	0.15537438795	883.534523487	29.8397932817	5477.25317671	4	0	0					
G17	1	0	22	122.772727273	2.5	0.0225374480587	0.00109013570512	1473.43267132	104	0.199232335283	1201.59664315	56.9230769231	4846.87481812	4	0	0					
G18	1	0	758	22.8733509235	0.484168865435	0.00973524877974	0.000554794823715	1096.14893347	397	0.149142985865	552.558645633	47.8564231738	3150.54705098	4	0	0					
G19	1	0	2328	20.3724226804	0.628436426117	0.006957855268	0.000865597218034	1162.49734803	1574	0.122247991983	304.361145307	32.7687420584	2193.68410287	4	0	0					
G20	1	0	1007	32.7487586892	0.876861966236	0.0097572893227	0.00090098242925	1110.70671452	969	0.126414380613	286.479455757	37.2125902993	1972.91818103	4	0	0					
G21	1	0	972	8.59259259259	0.185185185185	0.00380525844626	0.000182347129702	884.381698703	194	0.163797154302	493.888364443	46.293814433	2488.17162843	4	0	0					
G22	1	0	2374	8.57961246841	0.266217354676	0.0028947656056	0.00035076589921	1067.61726223	676	0.121624572686	309.91925352	32.0532544379	2125.10714129	4	0	0					
G23	1	0	2241	7.75368139224	0.223114680946	0.00249514106461	0.000284395088656	945.997656863	566	0.120147942321	285.303690364	34.75795053	1983.92551306	4	0	0					
G24	1	0	2101	106.820561637	4.6530223703	0.0452720202532	0.00628906479789	1587.81017315	10481	0.147876189625	486.466367147	23.1412079	3070.61809965	4	0	0					
H01	1	0	2457	9.69556369556	0.275132275132	0.00284857226318	0.000333283007036	924.548458941	713	0.121007411498	260.768171741	35.1430575035	1872.70556482	4	0	0					
H02	1	0	2469	44.428108546	1.56581611989	0.0133919305583	0.00207865879988	1213.13240798	4197	0.122643473121	268.13754278	28.4391231832	2028.88093565	4	0	0					
H03	1	0	1452	28.5668044077	0.694903581267	0.0116827503058	0.000739459991137	1121.72043968	1109	0.140796432093	499.26681886	41.8376916141	2749.06184982	4	0	0					
H04	1	0	2441	8.66325276526	0.224088488324	0.00278421638117	0.000282996690142	979.203340821	593	0.122506381542	273.421416884	38.4637436762	1888.0362785	4	0	0					
H05	1	0	2345	9.06396588486	0.252452025586	0.00316569900816	0.000317642001422	999.796758727	646	0.128518686023	374.692833838	35.8761609907	2307.70081071	4	0	0					
H06	1	0	1439	71.9235580264	0.933981931897	0.0248241032988	0.00158060410913	1130.60641754	1455	0.128503382237	249.041035439	77.0570446735	1839.98577763	4	0	0					
H07	1	0	2079	11.4098124098	0.313612313612	0.00378972461655	0.000418971937144	1090.98927932	712	0.122584103215	359.596215169	36.2064606742	2387.22500116	4	0	0					
H08	1	0	2321	11.478242137	0.350710900474	0.00396956087277	0.000472938731701	1085.44735212	905	0.123319992728	314.432182302	32.3370165746	2176.64290705	4	0	0					
H09	1	0	2239	8.42474318892	0.277355962483	0.0030236896622	0.000335092607882	1043.54422687	671	0.128720856481	361.391335891	30.7988077496	2346.99569899	4	0	0					
H10	1	0	2048	15.5263671875	0.4287109375	0.00479311334686	0.0005640137513	1125.30808512	932	0.12021871422	289.80389572	36.6920600858	2101.70405546	4	0	0					
H11	1	0	2130	9.22300469484	0.315023474178	0.00295444141393	0.000364204698851	1068.99893946	723	0.127262921417	338.282366755	29.8257261411	2228.95822556	4	0	0					
H12	1	0	2216	8.71931407942	0.238718411552	0.00325629496418	0.000305115997674	1059.49829728	557	0.127688819074	394.333247518	36.4129263914	2522.22592851	4	0	0					
H13	1	0	2256	12.3293439716	0.359042553191	0.00395595076887	0.000483419140089	1081.42608887	881	0.119960922571	298.120321727	34.7752553916	2089.98672008	4	0	0					
H14	1	0	1881	6.54651780968	0.207336523126	0.00257965379309	0.000265084493006	1055.13632397	427	0.130544839987	370.013500462	32.2271662763	2245.83833129	4	0	0					
H15	1	0	2276	9.31239015817	0.271968365554	0.00285358417457	0.000336978223288	1033.95432468	671	0.123771388016	292.088779444	34.3427719821	2018.85943019	4	0	0					
H16	1	0	2355	9.75498938429	0.270488322718	0.00447960935665	0.00036531935091	1076.91829674	697	0.136218494634	487.492144519	36.7259684362	2914.68282921	4	0	0					
H17	1	0	2300	10.1113043478	0.298260869565	0.00372436671437	0.000394068875188	1047.37934446	744	0.12875457949	345.230791449	34.4112903226	2237.91567816	4	0	0					
H18	1	0	2233	9.98119122257	0.288849081953	0.00379348184741	0.000344869748216	1006.37505072	702	0.132211670663	400.588643659	34.7834757835	2370.05640245	4	0	0					
H19	1	0	2332	9.12006861063	0.292452830189	0.00317958025777	0.000363532728777	987.335656428	746	0.125065977628	308.956162129	31.764075067	2053.47184042	4	0	0					
H20	1	0	2241	10.8282016957	0.29004908523	0.00380380179685	0.000370834272994	999.339002453	711	0.125536261094	355.963259514	37.8860759494	2278.69888903	4	0	0					
H21	1	0	2343	9.82543747332	0.284677763551	0.00343910118442	0.00037959379875	946.677814438	729	0.123459566838	295.552349078	34.4691358025	1972.26823064	4	0	0					
H22	1	0	2269	9.1595416483	0.285147642133	0.00286221583743	0.000363860373111	942.877258212	721	0.123101707059	275.331383543	32.0013869626	1909.49946527	4	0	0					
H23	1	0	2328	9.93470790378	0.317869415808	0.00299436486776	0.000392892423279	933.630629735	787	0.121161086719	248.30979021	31.2287166455	1749.33004424	4	0	0					
H24	1	0	2181	46.3094910591	1.57725813847	0.012903131935	0.00202672547045	1087.39849326	3690	0.120907089729	238.838352108	29.4929539295	1851.67934428	4	0	0					
I01	1	0	2261	116.281733746	4.53958425475	0.0499012280294	0.00635333534245	1480.70761615	11063	0.151410777483	444.500719332	25.8238271717	2720.81490979	4	0	0					
I02	1	0	2080	7.83990384615	0.222115384615	0.00237904317702	0.000284007722859	963.113120145	504	0.122729263559	284.713019997	35.3531746032	1918.4436072	4	0	0					
I03	1	0	2336	8.46275684932	0.25727739726	0.00318798585054	0.000355646471054	957.56999556	650	0.122861199457	282.258193181	32.7969230769	1947.9767856	4	0	0					
I04	1	0	2175	9.75540229885	0.255632183908	0.00251772536401	0.000310240914015	985.171300313	606	0.119996696736	240.96825279	38.2805280528	1774.78137739	4	0	0					
I05	1	0	2329	9.81708887935	0.266638042078	0.00350729477621	0.000341123110112	990.57111787	670	0.128029008739	326.716181845	36.6910447761	2097.67973998	4	0	0					
I06	1	0	813	37.8290282903	1.32226322263	0.00688926862831	0.00117244363131	1105.96314597	1204	0.118563826969	218.64350296	28.5182724252	1635.48126808	4	0	0					
I07	1	0	58	41.9655172414	0.637931034483	0.0127363632492	0.000911924664377	1086.25246175	46	0.141121969331	307.518698074	64.8695652174	2055.85217699	4	0	0					
I08	1	0	832	16.6766826923	0.325721153846	0.00613574322293	0.000370026387215	1320.45197828	302	0.149012546765	392.419302184	52.5695364238	2218.10866286	4	0	0					
I09	1	0	2312	7.34688581315	0.231833910035	0.00219059186742	0.000302169544902	1017.74549472	583	0.121873859317	264.900133074	31.8421955403	1914.63063716	4	0	0					
I10	1	0	1885	12.7877984085	0.373474801061	0.00374450621427	0.000444766259456	1071.86630069	755	0.128573800401	308.706470841	34.3629139073	2049.83018754	4	0	0					
I11	1	0	2175	8.40137931034	0.209655172414	0.00248946992957	0.00025430039773	1061.70707809	494	0.124253598441	297.561006778	41.036437247	2027.17588217	4	0	0					
I12	1	0	2306	16.0750216826	0.568516912402	0.00509057138635	0.000737660041523	1129.93185092	1394	0.121600214026	283.459033016	28.4088952654	2052.20515095	4	0	0					
I13	1	0	2044	5.73336594912	0.165362035225	0.0018419643109	0.000216380733428	1016.97795781	373	0.127535813034	308.338824839	35.2868632708	2067.34624092	4	0	0					
I14	1	0	2244	9.4692513369	0.279857397504	0.00360748018074	0.000351038297008	1057.18296091	663	0.12908582505	353.991797354	33.9004524887	2202.39778159	4	0	0					
I15	1	0	1811	8.67973495306	0.26559911651	0.00252311318292	0.000287641914688	1036.95732482	527	0.130253209371	352.033828781	32.6451612903	2332.18481581	4	0	0					
I16	1	0	2265	9.11258278146	0.293156732892	0.00292666320891	0.000356505918031	1013.44115699	721	0.126241092934	301.509261905	31.346740638	2004.61250197	4	0	0					
I17	1	0	905	27.2596685083	0.889502762431	0.00539016946137	0.000781479640188	1032.11349589	862	0.119927553358	242.494275663	31.1252900232	1755.88662784	4	0	0					
I18	1	0	897	39.0301003344	1.37012263099	0.0072542440354	0.00126545693861	1088.31266153	1340	0.116460051298	223.501395082	28.4835820896	1674.95712182	4	0	0					
I19	1	0	2365	9.84397463002	0.257505285412	0.00354757324404	0.000341029114254	996.019813316	662	0.12457966011299999	312.144383643	38.0574018127	2110.84580611	4	0	0					
I20	1	0	1440	8.3125	0.191666666667	0.00298615520056	0.000239627262636	935.183407936	287	0.131190268841	341.835266041	43.7421602787	2045.2951689	4	0	0					
I21	1	0	2318	8.79508196721	0.265314926661	0.00279582865923	0.000337711683512	944.752472415	673	0.12228789407	250.103157704	33.8558692422	1741.18637417	4	0	0					
I22	1	0	2406	9.69742310889	0.306733167082	0.00309451785915	0.000381680455061	923.790301773	804	0.123850408851	263.033164561	32.0435323383	1782.29776811	4	0	0					
I23	1	0	2242	107.965655665	5.4139161463	0.0484649834462	0.0076729924144	1456.7136394	13070	0.153373281222	452.054802399	20.0553940321	2736.2965384	4	0	0					
