Well	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
 A01	1	0	2087	79.837565884	2.44130330618	0.0265502947383	0.00341314850926	1980.68889156	5486	0.132948424568	474.730341139	32.8651111921	3282.34618863	4	0	0					
 A02	1	0	2131	11.8901923979	0.390427029564	0.00443816898108	0.000480683542739	1029.1208771	909	0.133758951639	358.125386898	30.7414741474	2324.57676392	4	0	0					
 A03	1	0	2472	10.2419093851	0.309466019417	0.0041142338383	0.000394242554846	1066.63299897	816	0.137604760338	375.383843419	33.2144607843	2245.42257391	4	0	0					
 A04	1	0	2791	14.1193120745	0.429953421713	0.00580728523338	0.000585241128716	1114.25202964	1295	0.133729141429	417.107388496	33.2332046332	2639.60589336	4	0	0					
 A05	1	0	2369	10.033347404	0.273111017307	0.00398399601947	0.000373951763826	972.37975667	702	0.134570552794	358.561547565	37.0527065527	2236.11601641	4	0	0					
 A06	1	0	2170	10.2147465438	0.331797235023	0.00406228048001	0.000414638235233	989.384324085	775	0.134683864591	340.821396602	31.0387096774	2083.30225713	4	0	0					
 A07	1	0	2210	11.4552036199	0.380995475113	0.00435512726069	0.000467194038353	971.341571353	918	0.132600042107	332.750732669	30.2244008715	2106.35101578	4	0	0					
 A08	1	0	1984	53.3074596774	2.13205645161	0.0153589718388	0.00264978540588	1181.68146727	4550	0.126454082202	279.707283326	25.2514285714	2060.59830261	4	0	0					
 A09	1	0	1953	11.5140809012	0.356886840758	0.00485889443603	0.000442119079888	1061.55566443	780	0.138153131435	424.520231787	33.0371794872	2507.45013521	4	0	0					
 A10	1	0	1953	10.9646697389	0.31797235023	0.00399588248967	0.000403872176868	1047.32525762	672	0.139406545737	367.211199988	35.0401785714	2196.17601483	4	0	0					
 A11	1	0	1935	9.05426356589	0.279586563307	0.00437528490335	0.000358604521263	1096.87585483	598	0.144263168042	483.732557265	33.347826087	2648.03915699	4	0	0					
 A12	1	0	2339	9.8507909363	0.312526720821	0.00383921821715	0.000392509550034	998.293832208	787	0.130885188413	349.951235929	31.6416772554	2237.49863457	4	0	0					
 A13	1	0	1681	21.1029149316	0.707317073171	0.0075573335158	0.00100690674665	1087.00586386	1265	0.12895005088	289.645281553	30.64743083	1954.00290818	4	0	0					
 A14	1	0	2796	7.17703862661	0.216022889843	0.00306261486109	0.000291102313165	1203.70171513	656	0.137459684606	436.296689731	34.2362804878	2702.63192359	4	0	0					
 A15	1	0	2301	117.763146458	4.62320730117	0.0875994185311	0.00746177553889	3106.78218474	11458	0.163929623398	1235.47532904	25.8264967708	7011.67423234	4	0	0					
 A16	1	0	2657	9.72788859616	0.263455024464	0.00486522279716	0.000336833753911	1175.95793108	762	0.149452169362	665.634445422	37.8963254593	3603.27478264	4	0	0					
 A17	1	0	2672	8.79116766467	0.274700598802	0.00371993655626	0.000359964363319	1117.33304594	790	0.136256946214	452.423796317	32.5936708861	2743.8001555	4	0	0					
 A18	1	0	2466	9.02392538524	0.275750202758	0.00349623942468	0.000359202753561	1057.46121938	739	0.134008366867	405.607108607	33.3396481732	2464.551546	4	0	0					
 A19	1	0	2341	8.75523280649	0.245194361384	0.00339227752377	0.000304375152797	986.664831021	631	0.13285343881	338.128649321	35.9255150555	2073.82656027	4	0	0					
 A20	1	0	2291	8.86381492798	0.292885202968	0.00283028032133	0.000354436422287	917.040218809	722	0.125118777612	262.366598133	30.8074792244	1801.5835206	4	0	0					
 A21	1	0	2397	11.3925740509	0.396745932416	0.00350819926877	0.000508519857986	966.088203515	1033	0.122742444202	254.6203658	29.2575024201	1822.296326	4	0	0					
 A22	1	0	2206	9.45965548504	0.26291931097	0.00391104020511	0.000339003218563	994.893632137	625	0.134409400549	386.916536241	36.0544	2251.16794544	4	0	0					
 A23	1	0	2001	131.117941029	5.50124937531	0.0587751283222	0.00761532416884	1791.36291424	12038	0.153168057477	532.825089458	24.0291576674	3225.16549649	4	0	0					
