Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
E24,1,0,2051,121.203315456,5.49390541199,0.0544849343004,0.00757189519251,1549.30779366,12188,0.15451679193,487.269943326,22.2546767312,2911.21493902,4,0,0,,,,,
F01,1,0,2397,11.1798080935,0.311222361285,0.00365696045431,0.000397462486109,912.747397851,798,0.119948631982,256.613775767,35.8771929825,1777.00195524,4,0,0,,,,,
F02,1,0,2372,96.3503372681,3.85286677909,0.0356091287287,0.00529774201335,1383.89539323,10076,0.142741146436,387.996896325,25.0703652243,2503.83694487,4,0,0,,,,,
F03,1,0,2541,7.04486422668,0.209366391185,0.00262747795042,0.000266786943931,924.8078531,577,0.13039687204,330.725401975,33.3275563258,2004.72855901,4,0,0,,,,,
F04,1,0,2368,9.32094594595,0.260135135135,0.00266356104853,0.000334957324523,973.070631894,669,0.116138957397,237.812128732,36.2137518685,1802.81094753,4,0,0,,,,,
F05,1,0,1590,21.8408805031,0.652201257862,0.00689723382461,0.00076863016637,991.176268312,1081,0.126370496092,286.259543102,33.6114708603,1905.59481435,4,0,0,,,,,
F06,1,0,2331,9.34791934792,0.276276276276,0.00299013838471,0.000333554714648,999.911935203,692,0.120380174202,269.679838264,33.9335260116,1920.48725855,4,0,0,,,,,
F07,1,0,2343,8.91848058045,0.298762270593,0.00297507224828,0.000395385914537,991.334001988,760,0.12167594667,268.76427997,30.1210526316,1943.49678875,4,0,0,,,,,
F08,1,0,2338,8.40846877673,0.226689478186,0.00252661883803,0.000271085693808,1035.59131273,581,0.122164344976,290.233045766,37.2908777969,1969.10378618,4,0,0,,,,,
F09,1,0,2429,8.10951008646,0.269246603541,0.00252965154507,0.000347088738561,1016.7620857,700,0.117331526619,241.228427891,30.4342857143,1818.08119502,4,0,0,,,,,
F10,1,0,2387,6.96690406368,0.188521156263,0.00213346139587,0.000242770789537,1058.83148584,489,0.116902334294,288.543045236,37.4948875256,2078.8331276,4,0,0,,,,,
F11,1,0,2324,8.3317555938,0.273235800344,0.00260718746355,0.000355386729415,1052.2867006,694,0.119408987463,282.102422596,30.7608069164,2042.03442609,4,0,0,,,,,
F12,1,0,927,11.0862998921,0.184466019417,0.00398697279174,0.00018162663801,979.90168377,193,0.163977147725,415.726204892,60.8911917098,2188.41361189,4,0,0,,,,,
F13,1,0,2403,8.33957553059,0.252600915522,0.00265770778897,0.000307914459744,1080.26936042,663,0.120826771907,313.144895936,33.257918552,2142.69114155,4,0,0,,,,,
F14,1,0,2041,11.6202841744,0.382165605096,0.00400093333743,0.00060219589799,1048.20975541,821,0.117506541558,248.507543691,30.5225334957,1818.16599811,4,0,0,,,,,
F15,1,0,2317,8.81225722918,0.279671989642,0.00242558317572,0.000362104072887,1071.08920328,704,0.115144905339,261.012561396,32.1704545455,1981.39687772,4,0,0,,,,,
F16,1,0,2358,8.21204410517,0.272688719254,0.00262102195759,0.000350154834956,1014.53617338,685,0.11949016773,271.726610215,30.5167883212,1901.42886512,4,0,0,,,,,
F17,1,0,1515,47.0429042904,1.58217821782,0.0175218061647,0.00250771788092,1254.63424649,2572,0.128085757788,334.803320119,29.8339813375,2358.40984712,4,0,0,,,,,
F18,1,0,2130,8.00187793427,0.272300469484,0.00245383841017,0.000333755893538,993.043726584,629,0.118401434068,260.870048725,29.9157392687,1846.19082618,4,0,0,,,,,
F19,1,0,2087,10.3349305223,0.346430282702,0.00359682691969,0.000471248558625,966.904948207,784,0.122141177173,272.767364716,29.881377551,1884.44959556,4,0,0,,,,,
F20,1,0,269,106.003717472,3.1375464684,0.0414745686744,0.00423318310689,1329.26601405,906,0.139435711783,387.572297564,33.7174392936,2558.75197738,4,0,0,,,,,
F21,1,0,2256,10.9565602837,0.339095744681,0.00342918215627,0.000471230152751,902.249047319,823,0.117429957493,216.495299587,32.1567436209,1646.73229033,4,0,0,,,,,
F22,1,0,914,45.749452954,1.62253829322,0.0126230538946,0.00184223009509,974.099334007,1645,0.130432538223,256.481048446,28.0875379939,1770.69703394,4,0,0,,,,,
F23,1,0,2027,10.0957079428,0.356191415886,0.00250374185932,0.000425843875793,918.74369544,787,0.114006428731,196.085922733,29.0330368488,1593.78501153,4,0,0,,,,,
F24,1,0,1958,107.068437181,4.58018386108,0.0380966525712,0.00577371769612,1426.63639087,9849,0.143718112696,407.685552689,23.6360036552,2607.93281583,4,0,0,,,,,
G01,1,0,2280,10.9451754386,0.317105263158,0.00334836938127,0.000406117440102,906.276569736,778,0.11840196399,245.156722932,34.9781491003,1757.28893689,4,0,0,,,,,
G02,1,0,2149,144.978129362,5.55514192648,0.087548032468,0.00816208959101,2784.16781597,13029,0.165774487291,1012.27326793,26.4025635122,5698.17212676,4,0,0,,,,,
G03,1,0,2161,16.2489588154,0.539565016196,0.00481440509118,0.000677836878717,971.904861241,1289,0.120421324001,249.674773118,29.9829325058,1815.56133429,4,0,0,,,,,
G04,1,0,2237,24.3567277604,0.877067501118,0.00722704498825,0.00117743020151,1079.21736916,2100,0.119244034915,243.037710887,27.9904761905,1880.23473991,4,0,0,,,,,
G05,1,0,2406,7.70947630923,0.218620116376,0.0023625716535,0.000278563192085,1054.33472963,567,0.118634324666,257.807991616,35.417989418,1891.53985243,4,0,0,,,,,
G06,1,0,2248,8.4274911032,0.260231316726,0.00252833389958,0.000342696077956,1018.80258333,642,0.118816601725,266.103621437,32.4626168224,1887.99659513,4,0,0,,,,,
G07,1,0,2408,8.42275747508,0.265365448505,0.00258828168643,0.000338859522728,1029.50784786,698,0.119413733729,246.658941992,31.4340974212,1827.07855968,4,0,0,,,,,
G08,1,0,2399,9.03251354731,0.276781992497,0.00306524321089,0.000358171880884,1080.77943541,723,0.12117541797,295.997086727,33.0954356846,2059.30587207,4,0,0,,,,,
G09,1,0,2358,9.61026293469,0.294741306192,0.00303983598711,0.000368159005971,1033.07011669,767,0.118311531315,290.345330339,33.2464146023,2045.70515094,4,0,0,,,,,
G10,1,0,2282,8.73093777388,0.273882559159,0.00305613903257,0.00034260704785,1071.38984068,671,0.123224985598,330.45581786,32.1833084948,2178.01416364,4,0,0,,,,,
