Well	Plane	Timepoint	Cell Selected - Number of Objects	Cell Selected - Total Spot Area - Mean per Well	Cell Selected - Number of Spots - Mean per Well	Cell Selected - Relative Spot Intensity - Mean per Well	Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well	Cell Selected - Intensity Cytoplasm Mean - Mean per Well	Spots Selected - Number of Objects	Spots Selected - Relative Spot  Intensity - Mean per Well	Spots Selected - Corrected Spot  Intensity - Mean per Well	Spots Selected - Spot Area [px²] - Mean per Well	Spots Selected - Intensity Spot Mean - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
A01	1	0	1911	124.594453166	4.34589220304	0.052437635921	0.00631297855299	2276.48601164	8971	0.146971057301	629.360686488	28.7756102999	3971.65649637	4	0	0					
A02	1	0	2076	9.07562620424	0.299614643545	0.00286774347637	0.000358546347423	952.666148285	672	0.123471486398	261.118332827	30.6294642857	1844.61240942	4	0	0					
A03	1	0	952	122.101890756	4.56722689076	0.0491738527281	0.00500765528099	1594.11698791	4718	0.156898090881	574.963510969	26.9824077999	3393.63431153	4	0	0					
A04	1	0	2223	13.3513270355	0.465587044534	0.00417391661523	0.000578239252671	1140.29577125	1126	0.123772535254	307.570581219	28.7051509769	2158.15155183	4	0	0					
A05	1	0	2230	11.4591928251	0.356950672646	0.00391668084233	0.000459856609253	1031.59707956	868	0.121128003625	286.790570253	31.9804147465	2009.44820224	4	0	0					
A06	1	0	308	46.8376623377	0.737012987013	0.0182113976934	0.000694040159257	1152.12951339	267	0.17237000505	585.718566418	65.0973782772	3006.73191193	4	0	0					
A07	1	0	2327	9.43661366566	0.278470133219	0.0029464165082	0.000365154595125	988.322602138	703	0.121699234458	291.321904421	34.4423897582	2067.8474933	4	0	0					
A08	1	0	2359	8.36625688851	0.256888512081	0.00299342976859	0.000318074396354	1062.55475418	672	0.12594384237	328.205359756	32.8675595238	2143.87962722	4	0	0					
A09	1	0	2263	7.42112240389	0.204153778171	0.00301728103045	0.00026600565411	1071.52119651	507	0.130561624772	366.3613787	37.0769230769	2331.98721867	4	0	0					
A10	1	0	2090	8.55023923445	0.233014354067	0.00302451355365	0.000338420700145	1149.99083121	531	0.126773298167	352.068733284	36.5725047081	2400.30838698	4	0	0					
A11	1	0	2183	27.9867155291	1.00595510765	0.00789466388942	0.00127609351789	1320.64729133	2401	0.120214006703	312.968616064	28.2711370262	2387.57677991	4	0	0					
A12	1	0	1570	147.376433121	5.71592356688	0.072149743045	0.00750144499139	2611.03500419	9850	0.159270184662	866.501125044	26.2275126904	5073.47918417	4	0	0					
