Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
D07,1,0,2565,7.9559454191,0.242884990253,0.00300198013056,0.000318977950308,1067.91722774,667,0.128452020672,369.270250391,32.892053973,2291.49537943,4,0,0,,,,,
D08,1,0,2457,12.113960114,0.342694342694,0.00398484108524,0.000437996116047,1087.01229419,891,0.122915290414,309.492856082,35.3984287318,2091.34461311,4,0,0,,,,,
D09,1,0,2548,9.28335949765,0.25431711146,0.00353505545787,0.000325260333672,1058.03356958,684,0.128446517043,379.351956148,36.7748538012,2456.74140802,4,0,0,,,,,
D10,1,0,2373,7.77496839444,0.238095238095,0.00251052360857,0.000309931642124,1056.11817766,604,0.120200073571,282.893878756,33.0745033113,1984.55818441,4,0,0,,,,,
D11,1,0,1005,17.9074626866,0.398009950249,0.00692078795546,0.000588855896069,1104.70517855,423,0.125497807066,333.466261188,45.6122931442,2211.36497547,4,0,0,,,,,
D12,1,0,2472,53.307038835,2.27912621359,0.0166865219841,0.00320286978658,1267.52412838,6059,0.12721365454,292.978694309,23.7207459977,2174.63213044,4,0,0,,,,,
D13,1,0,2355,7.08874734607,0.184713375796,0.00252972509536,0.000233334958239,1072.26369535,454,0.130009308562,366.026253219,38.1696035242,2315.46202034,4,0,0,,,,,
D14,1,0,2268,8.77777777778,0.266754850088,0.00273893223081,0.00035216709912,1051.79536551,655,0.118523951419,268.294590361,33.1038167939,2002.58043745,4,0,0,,,,,
D15,1,0,2283,7.40429259746,0.216819973719,0.00314123422255,0.000288778615602,1062.88110104,542,0.13434039893,427.226351512,34.2546125461,2470.11170476,4,0,0,,,,,
D16,1,0,2397,8.23863162286,0.230287859825,0.00258496584336,0.000289580162536,1073.4132813,600,0.127583021922,320.301374788,36.1433333333,2128.52878641,4,0,0,,,,,
D17,1,0,2458,8.86655817738,0.267290480065,0.00281342809367,0.000355988535442,1024.91595888,712,0.120324063944,285.263876261,33.0744382022,2066.78041551,4,0,0,,,,,
D18,1,0,1534,11.6101694915,0.32333767927,0.00284562946884,0.000268311079347,969.114106071,551,0.12883976308,307.300294107,36.4519056261,1965.67119977,4,0,0,,,,,
D19,1,0,1567,8.4486279515,0.23739629866,0.00234906035156,0.000268261395467,885.464273525,394,0.126462174436,263.873563457,36.0964467005,1723.86840325,4,0,0,,,,,
D20,1,0,2188,85.3679159049,3.42778793419,0.0293491924297,0.0047488694372,1305.3807838,7974,0.136315309838,328.015807097,25.2757712566,2267.46204636,4,0,0,,,,,
D21,1,0,2347,14.8432040903,0.507030251385,0.004101786327,0.000647207106932,1007.61489267,1296,0.11864948841,229.11445177,29.925154321,1785.81812059,4,0,0,,,,,
D22,1,0,2260,11.5030973451,0.343362831858,0.00320387046605,0.000415858102105,988.267385684,842,0.120643937523,263.629244672,33.9952494062,1944.68963599,4,0,0,,,,,
D23,1,0,2216,99.4751805054,4.47066787004,0.041233589819,0.00619307573221,1863.45358874,10720,0.144813476472,542.638317927,22.3521455224,3484.06482311,4,0,0,,,,,
D24,1,0,2105,111.420427553,4.76864608076,0.0455669088266,0.00659837496133,1477.01025914,10891,0.147916810857,417.200741618,23.5863557065,2634.08657546,4,0,0,,,,,
E01,1,0,2406,68.6986699917,2.22319201995,0.0241016898273,0.00307360156468,1285.46787417,5795,0.127700279311,327.719436876,31.1739430544,2410.82403184,4,0,0,,,,,
E02,1,0,2329,97.8999570631,3.81708887935,0.0396643953488,0.00554272916646,1472.46991654,9549,0.144718956006,412.571861527,25.8321290187,2644.51877559,4,0,0,,,,,
E03,1,0,1763,135.251843449,5.35394214407,0.0712086711223,0.00772959490913,2261.38470478,10261,0.157279608958,755.55749975,25.4175031673,4470.66571557,4,0,0,,,,,
E04,1,0,2438,9.31993437244,0.241181296144,0.0027029176373,0.000311692165144,1010.66365567,635,0.120990448171,268.049640147,38.725984252,1944.04109995,4,0,0,,,,,
E05,1,0,2446,8.66966475879,0.231807031889,0.00325497100261,0.000316631297116,1057.98033139,626,0.128157813809,365.789937731,37.3849840256,2257.3545859,4,0,0,,,,,
E06,1,0,2438,9.9733388023,0.257178014766,0.00328445208481,0.000334969111939,1134.5899147,681,0.121111424555,383.389352812,38.5477239354,2628.85330711,4,0,0,,,,,
E07,1,0,2456,8.43770358306,0.220684039088,0.00267351815984,0.000283093066523,1093.91913214,595,0.124106836635,352.35564829,38.6605042017,2350.20212172,4,0,0,,,,,
E08,1,0,2366,22.0114116653,0.743448858833,0.00668829290848,0.00094499355854,1103.37425048,1860,0.122613141912,282.824483684,29.9483870968,2019.20093429,4,0,0,,,,,
E09,1,0,2378,10.3393608074,0.30992430614,0.00334845904565,0.000397117946294,1138.73890503,815,0.123748772074,340.872144259,33.6061349693,2338.56589541,4,0,0,,,,,
E10,1,0,2377,9.40513251998,0.298695835086,0.00303498813428,0.000390999364982,1120.33317543,755,0.124779665986,326.989224206,31.7086092715,2218.8018397,4,0,0,,,,,
E11,1,0,2445,9.08016359918,0.254396728016,0.00346002657725,0.000324971020757,1128.09258479,691,0.130627135533,478.874528628,36.2141823444,3003.23487791,4,0,0,,,,,
E12,1,0,2455,8.64195519348,0.250101832994,0.00307761962035,0.000316879598085,1087.95006195,666,0.128210833198,367.751923082,34.6531531532,2340.64610063,4,0,0,,,,,
E13,1,0,2313,9.04107220061,0.225248594898,0.00329645174564,0.000282823410517,1076.10677279,570,0.127238358427,371.559234995,40.3614035088,2392.88998297,4,0,0,,,,,
E14,1,0,2500,7.9152,0.2356,0.002630874642,0.000320876242907,1064.881612,632,0.123729172947,311.436534011,33.9382911392,2163.09203977,4,0,0,,,,,
E15,1,0,2363,8.98984341938,0.262801523487,0.00349760444085,0.000315717607505,1094.18097327,669,0.129453817463,472.781774339,34.3811659193,2829.42344295,4,0,0,,,,,
E16,1,0,2384,8.2269295302,0.246224832215,0.00258848317747,0.000320482687893,1012.89695071,648,0.122305403202,284.002981874,33.6466049383,1950.61969194,4,0,0,,,,,
E17,1,0,2321,68.9840585954,3.10512710039,0.0229247584851,0.00422517298458,1315.12257445,7768,0.131930689795,326.232711207,22.4195417096,2297.37219484,4,0,0,,,,,
E18,1,0,2060,105.094660194,4.67961165049,0.0500076283887,0.00677668979434,1619.30822497,10402,0.153491800843,524.150137504,22.7220726783,3142.3770941,4,0,0,,,,,
E19,1,0,2450,9.51183673469,0.29306122449,0.00348865455306,0.000384363314607,993.957571673,784,0.126450157016,314.677510184,32.8278061224,2095.58280071,4,0,0,,,,,
E20,1,0,2456,9.32206840391,0.292752442997,0.00266309460628,0.000345327374603,978.742339954,793,0.120725873873,284.80018414,32.3997477932,2087.27291439,4,0,0,,,,,
E21,1,0,2419,9.43406366267,0.267052501033,0.00270768846682,0.000337001193921,936.952705954,693,0.122161130907,247.321562652,36.2294372294,1761.95757979,4,0,0,,,,,
E22,1,0,2431,9.49074454957,0.299053887289,0.00276726893417,0.00034439472987,981.561695064,789,0.119870575683,325.359465706,31.9670468948,2302.3885893,4,0,0,,,,,
E23,1,0,2177,60.8621956821,2.15204409738,0.019180872599,0.00281878867884,1210.07585849,5097,0.12495417664,295.376312697,28.5157936041,2202.07398999,4,0,0,,,,,
E24,1,0,2193,90.0811673507,3.86684906521,0.0307828172309,0.00505252303117,1323.46831131,9209,0.140143420617,348.192044077,23.6352481268,2304.29602491,4,0,0,,,,,
F01,1,0,2417,7.89077368639,0.191559784857,0.00270768480901,0.000264640247491,992.669254404,501,0.123963399422,350.418916138,41.9301397206,2235.67669944,4,0,0,,,,,
F02,1,0,2377,73.7063525452,2.67143458141,0.0249223499701,0.00371187075436,1332.26541336,6950,0.136085066357,339.97528381,27.426618705,2310.15761234,4,0,0,,,,,
F03,1,0,1980,13.8974747475,0.359595959596,0.00356512072996,0.000345413516165,1000.69407906,846,0.128696461269,325.977475047,39.6903073286,2101.29863729,4,0,0,,,,,
F04,1,0,2232,19.7934587814,0.60394265233,0.00582276913081,0.000831879221417,1019.27524942,1447,0.117741758494,237.378205618,33.008984105,1832.97092121,4,0,0,,,,,
F05,1,0,2408,7.88330564784,0.211794019934,0.00269271568103,0.000276502405571,1055.40750995,551,0.128973435765,320.640192732,37.1324863884,2132.82617521,4,0,0,,,,,
F06,1,0,2416,9.27814569536,0.298013245033,0.00308714653975,0.000398420612147,1053.6421962,797,0.124573473713,302.389412294,31.9121706399,2079.34660247,4,0,0,,,,,
F07,1,0,2411,8.07880547491,0.232268768146,0.00289714134455,0.000284207849251,1149.15847972,610,0.128118704967,371.03785797,35.6475409836,2356.83917461,4,0,0,,,,,
F08,1,0,2484,8.26409017713,0.260466988728,0.0025705987216,0.00033748705663,1074.35096983,705,0.119761544039,322.203736069,31.7404255319,2316.78392477,4,0,0,,,,,
F09,1,0,2402,8.60158201499,0.249791840133,0.00303841160999,0.000347263492464,1098.85547962,639,0.123942362595,330.441153645,34.4694835681,2221.45214579,4,0,0,,,,,
F10,1,0,2348,9.44889267462,0.291737649063,0.0036033836313,0.000381427979684,1138.00312233,756,0.129940235356,434.504831773,33.1812169312,2643.59405465,4,0,0,,,,,
F11,1,0,2212,64.8630198915,2.87432188065,0.0207934535832,0.00372666444569,1325.47718987,6929,0.129991159863,325.966177511,22.7115023813,2362.03554761,4,0,0,,,,,
F12,1,0,2295,14.6409586057,0.479738562092,0.00421427140752,0.00062661616127,1119.69687118,1164,0.119096210733,275.559762465,30.9183848797,2062.86391892,4,0,0,,,,,
F13,1,0,2383,8.75493075955,0.233738984473,0.00341795606154,0.000306213735441,1104.53739168,616,0.127382615426,451.113556826,37.7272727273,2849.86590675,4,0,0,,,,,
F14,1,0,2328,9.1795532646,0.257302405498,0.00279164554127,0.00032013095594,1011.01936337,631,0.121300460665,279.533121904,35.7860538827,1955.77444057,4,0,0,,,,,
F15,1,0,2321,57.6893580353,2.37570012925,0.0180312634967,0.00324269983617,1212.4877149,5918,0.12663382837,287.312526516,24.4939168638,2133.94137911,4,0,0,,,,,
F16,1,0,2229,9.8869448183,0.278600269179,0.00333278846321,0.000347191161155,1032.19199934,669,0.124375150025,321.168555512,36.2615844544,2103.99985448,4,0,0,,,,,
F17,1,0,2200,18.1895454545,0.625,0.00547717809208,0.000857526809533,1085.02460909,1457,0.119443568915,263.479172938,29.5559368566,2006.75536869,4,0,0,,,,,
F18,1,0,2227,8.95823978446,0.251010327795,0.00299203760865,0.000304423260495,1029.99682589,603,0.126440975771,320.10442201,36.4378109453,2105.99418602,4,0,0,,,,,
F19,1,0,2368,9.76224662162,0.288851351351,0.00313174569442,0.000380672616757,989.07879592,745,0.12004789941,298.620187333,34.1087248322,2136.63944262,4,0,0,,,,,
F20,1,0,2331,9.97769197769,0.326898326898,0.00308053386521,0.000409272140211,960.94511016,831,0.12063625976,258.906852883,30.4885679904,1844.52852411,4,0,0,,,,,
F21,1,0,2220,9.97792792793,0.270720720721,0.00280883522693,0.000331260740764,937.588012132,654,0.120924332029,262.671488407,37.5810397554,1842.78058417,4,0,0,,,,,
F22,1,0,2331,9.63878163878,0.29601029601,0.00277399586589,0.000370087044272,929.724458513,745,0.11975625004,216.881967886,32.8214765101,1651.70448497,4,0,0,,,,,
F23,1,0,2349,9.33588761175,0.240527884206,0.00271633494753,0.000323651708821,1005.75048329,609,0.11640161599,245.068092834,38.3924466338,1836.82569297,4,0,0,,,,,
F24,1,0,2191,79.8849840256,3.21999087175,0.0261859397915,0.00421276987459,1468.25687989,7569,0.136403232584,380.095642989,24.9175584621,2595.93402079,4,0,0,,,,,
G01,1,0,2323,9.36934997848,0.238054240207,0.00280255867511,0.000291669083511,948.997255885,614,0.125605515761,268.3751908,39.4641693811,1820.17117841,4,0,0,,,,,
G02,1,0,1991,132.67553993,4.87945755902,0.0825987945867,0.00731184307295,2436.09047159,10359,0.165611491846,942.931693591,27.5008205425,5291.38077962,4,0,0,,,,,
G03,1,0,2324,8.65189328744,0.247418244406,0.00272573638856,0.000314655448533,972.144396565,617,0.122745420928,267.795580652,34.8314424635,1875.07635318,4,0,0,,,,,
G04,1,0,2270,19.6378854626,0.573568281938,0.00503670298669,0.000690261945169,1086.79249219,1446,0.118105927995,247.376233438,34.0733056708,1891.80821347,4,0,0,,,,,
G05,1,0,2281,11.9596668128,0.361683472161,0.00401434499076,0.000476447869401,1023.65962508,892,0.122909595416,300.78006548,33.052690583,2008.14712778,4,0,0,,,,,
G06,1,0,2229,10.401076716,0.30776132795,0.00329784223768,0.00036886547453,1029.09737792,745,0.122393277009,289.840245771,33.9382550336,2007.66990142,4,0,0,,,,,
G07,1,0,2252,8.17539964476,0.232238010657,0.00344329451379,0.000295334444685,1057.15926094,567,0.136336079802,433.481119063,35.2151675485,2541.67026836,4,0,0,,,,,
G08,1,0,2323,10.2212656048,0.277227722772,0.0038461293489,0.000348390505036,1091.37408695,690,0.130131292659,400.836900566,36.9449275362,2477.11807131,4,0,0,,,,,
G09,1,0,2338,10.2202737382,0.282720273738,0.00349924239169,0.000348620693833,1083.26977124,714,0.126144733514,378.790447648,36.4761904762,2489.47467012,4,0,0,,,,,
G10,1,0,2117,7.75578649032,0.250354274917,0.00261411865573,0.000310841967866,1065.22977479,582,0.126637886759,344.819119563,31.5532646048,2321.86351039,4,0,0,,,,,
G11,1,0,2287,11.4088325317,0.302142544819,0.0034858515417,0.000412502864715,1112.81350512,723,0.119894387314,330.996135453,38.0982019364,2420.37967013,4,0,0,,,,,
G12,1,0,59,106.084745763,1.49152542373,0.0468137767643,0.00143168242992,1868.33939357,134,0.189922610743,754.523111824,61.9179104478,3562.1641335,4,0,0,,,,,
G13,1,0,2455,9.2733197556,0.277393075356,0.00322810877548,0.000334944612532,1056.37093701,726,0.126734336272,332.198397296,33.4545454545,2198.72881697,4,0,0,,,,,
G14,1,0,2285,9.55098468271,0.275711159737,0.00346332897163,0.000341240845861,1052.6797157,687,0.125458450186,372.578976563,35.2896652111,2377.26310719,4,0,0,,,,,
G15,1,0,2331,9.48305448305,0.281424281424,0.00400851283158,0.00035140642964,1087.20254442,704,0.131611387965,420.49427206,33.8110795455,2564.91912741,4,0,0,,,,,
G16,1,0,2218,8.87962128043,0.249323715059,0.00332904249209,0.000292491310665,1070.54927242,605,0.133190888295,437.286608809,35.7024793388,2523.51872693,4,0,0,,,,,
G17,1,0,2209,9.76595744681,0.288365776369,0.00347283211369,0.000360746275887,1018.43395007,687,0.128037915981,370.392865484,34.4352256186,2332.56644547,4,0,0,,,,,
G18,1,0,2257,8.75232609659,0.256535223748,0.00326937718956,0.00035244470434,1007.48670175,624,0.124366038019,321.600624049,34.4455128205,2104.36460882,4,0,0,,,,,
G19,1,0,2371,9.74989455926,0.309152256432,0.00318623705808,0.000390805198687,1015.89130223,774,0.122214596611,315.970346534,31.8087855297,2214.16036798,4,0,0,,,,,
G20,1,0,2362,9.14690939881,0.260795935648,0.0033886188098,0.000350941619887,1000.10576472,678,0.131270988335,336.421739705,35.6091445428,2126.50159267,4,0,0,,,,,
G21,1,0,2204,9.58983666062,0.2722323049,0.00377457960879,0.000350356352449,978.355223349,667,0.130541479387,390.746601433,35.4602698651,2295.34292523,4,0,0,,,,,
G22,1,0,2338,8.95508982036,0.278443113772,0.00315621114886,0.000359577952688,935.248340522,707,0.123990153874,286.240838527,32.4978783593,1882.65829178,4,0,0,,,,,
G23,1,0,2122,8.85249764373,0.273798303487,0.00265356128433,0.000349419436819,919.948763129,635,0.122158807716,255.987963806,32.7338582677,1840.99444105,4,0,0,,,,,
G24,1,0,2095,105.70071599,4.58186157518,0.0456351187002,0.00626255494022,1628.0232043,10310,0.148199488404,503.431876156,23.2097963143,3173.23851932,4,0,0,,,,,
H01,1,0,2369,10.5913887716,0.289573659772,0.00354390044679,0.000373070564267,928.00815812,736,0.127345122407,280.052282758,37.3899456522,1831.86833255,4,0,0,,,,,
H02,1,0,2395,49.1540709812,1.57912317328,0.0151510810715,0.00205099486854,1161.78560482,4097,0.122995082354,281.474273769,31.133024164,2072.44578293,4,0,0,,,,,
H03,1,0,2402,10.1149042465,0.291840133222,0.00358141320032,0.000370718784484,985.054426531,762,0.130917892701,324.256875046,35.2139107612,2091.91603179,4,0,0,,,,,
H04,1,0,2483,10.7390253725,0.312927909787,0.00357210384525,0.000389197828792,1013.49022273,847,0.127260320309,319.311752084,34.292798111,2138.34774456,4,0,0,,,,,
H05,1,0,2398,10.2468723937,0.314845704754,0.00309151827787,0.00038235797778,1115.71626237,812,0.122895693845,304.096574735,32.8583743842,2089.7992316,4,0,0,,,,,
H06,1,0,1758,8.42718998862,0.251990898749,0.00256596462322,0.00031693123945,1054.39670286,472,0.121591560527,314.333718436,33.6483050847,2215.42234067,3,0,0,,,,,
H07,1,0,2444,7.66857610475,0.227495908347,0.00328056536464,0.000313918377999,1195.92859609,607,0.130389985046,435.172615856,34.1598023064,2691.10249403,4,0,0,,,,,
H08,1,0,2354,9.11257434155,0.245539507222,0.00353766487935,0.000320833735232,1074.64592705,608,0.129418361189,382.601407523,37.0493421053,2363.98418587,4,0,0,,,,,
H09,1,0,2307,6.61725184222,0.123970524491,0.00235320970049,0.000185854307219,1070.29514756,304,0.123899877126,344.11032832,52.9703947368,2197.95639727,4,0,0,,,,,
H10,1,0,1934,11.5941054809,0.307135470527,0.00281841621688,0.000312178213481,1050.04881517,663,0.120365857653,269.18579018,38.4932126697,1934.35909309,4,0,0,,,,,
H11,1,0,2293,8.60924552987,0.254252071522,0.00315660293108,0.000317646305327,1055.17656995,629,0.126015787307,370.284371533,34.1224165342,2311.89502461,4,0,0,,,,,
H12,1,0,2209,9.36713444998,0.3282028067,0.00305632481347,0.000388151239164,1050.52366089,793,0.125692761114,347.133399377,28.5472887768,2338.46435914,4,0,0,,,,,
H13,1,0,2376,8.88089225589,0.264730639731,0.00317486748069,0.000334201566968,1080.48167415,685,0.126203249028,338.076789914,33.5912408759,2273.97615115,4,0,0,,,,,
H14,1,0,2225,8.67011235955,0.251235955056,0.00309785924943,0.000330592807607,1066.90737837,598,0.127429047527,351.525418705,34.6555183946,2345.10933786,4,0,0,,,,,
H15,1,0,2388,9.6662479062,0.285175879397,0.00383270253868,0.000375955042449,1097.4281213,718,0.129193535017,385.295769795,33.8927576602,2523.26602988,4,0,0,,,,,
H16,1,0,2239,9.25011165699,0.269763287182,0.00391134230132,0.000334879084412,1066.34669835,650,0.134671938344,468.758441491,34.2953846154,2654.01201173,4,0,0,,,,,
H17,1,0,2220,8.8045045045,0.290990990991,0.00295790088,0.000370732598664,1018.17320591,710,0.124517993881,285.989166255,30.8957746479,1906.67917828,4,0,0,,,,,
H18,1,0,2174,10.6780128795,0.327506899724,0.0045537152268,0.000448383552254,1020.34965569,767,0.128722850709,377.583128241,32.9413298566,2451.52351603,4,0,0,,,,,
H19,1,0,2275,9.99384615385,0.257582417582,0.00316980662732,0.000328780412594,1009.37379312,647,0.122803966773,330.135188403,38.4064914992,2211.44205731,4,0,0,,,,,
H20,1,0,2336,9.76498287671,0.332191780822,0.00354306083623,0.00042372952298,984.436295102,841,0.125844680726,324.166699321,29.4316290131,2096.92250564,4,0,0,,,,,
H21,1,0,2246,9.90961709706,0.329029385574,0.00381199039257,0.000409858091219,984.307309687,789,0.133548180758,365.308335729,30.6603295311,2182.96865238,4,0,0,,,,,
H22,1,0,2259,10.1983178398,0.292607348384,0.00343496062066,0.000381424714408,1004.00179758,707,0.128227204408,287.355952423,35.0622347949,1856.90504689,4,0,0,,,,,
H23,1,0,2091,10.7895743663,0.343854615017,0.0030264401676,0.000422238949277,943.365559215,786,0.11896217187,258.136095007,31.8053435115,1821.29562216,4,0,0,,,,,
H24,1,0,2112,42.5104166667,1.51941287879,0.0122992227575,0.0019848176663,1099.85904535,3481,0.122557953022,247.471578816,28.282102844,1893.90450977,4,0,0,,,,,
I01,1,0,2307,111.427394885,4.79020372779,0.0502513806679,0.00694766279135,1506.11896758,11925,0.151895815503,458.597557789,23.3763522013,2786.70696465,4,0,0,,,,,
I02,1,0,2249,7.86705202312,0.192974655402,0.00239296979259,0.000257427690096,1039.76881194,473,0.121352662594,278.004269067,41.1035940803,1929.84181069,4,0,0,,,,,
I03,1,0,2245,9.55590200445,0.257461024499,0.00279456821203,0.000312606163088,948.375686129,628,0.12259611864,247.252857309,37.1847133758,1748.70926788,4,0,0,,,,,
I04,1,0,2131,10.5387142187,0.277334584702,0.00283360887835,0.000350379000941,1019.53229555,646,0.119011811317,236.019417698,38.6424148607,1789.48890706,4,0,0,,,,,
I05,1,0,2099,13.6979514054,0.399714149595,0.00357222576516,0.000442808420519,1054.51889796,939,0.121444469608,268.8810223,34.3567625133,1958.08947299,4,0,0,,,,,
I06,1,0,2159,11.0736452061,0.358962482631,0.00318005276855,0.000455568835767,1036.64194335,848,0.11935912689,275.779880304,31.3172169811,1981.65255658,4,0,0,,,,,
I07,1,0,2270,8.54889867841,0.263876651982,0.00255621748979,0.000331930885164,1049.09537998,651,0.119832543504,258.121172444,32.356374808,1878.85512206,4,0,0,,,,,
I08,1,0,2015,19.1682382134,0.586600496278,0.00579545766555,0.000790304237576,1052.54736592,1291,0.118224080833,257.083753573,32.8040278854,1915.38032442,4,0,0,,,,,
I09,1,0,1981,19.5825340737,0.638061585058,0.00591411073063,0.000806223963637,1205.62112717,1350,0.121245066882,299.525058341,30.7644444444,2181.29193433,4,0,0,,,,,
I10,1,0,2093,7.9221213569,0.229813664596,0.00292174391096,0.000292544394059,1049.51006642,514,0.125403280379,381.204374037,34.6750972763,2544.00771426,4,0,0,,,,,
I11,1,0,2222,8.09135913591,0.259225922592,0.00254216522016,0.00033262193333,1056.2999047,637,0.120133593345,281.045490794,31.5494505495,2055.87197505,4,0,0,,,,,
I12,1,0,2234,9.9503133393,0.282005371531,0.00320400999448,0.000361628566518,1050.88245835,705,0.121615158529,333.013051626,35.5886524823,2268.79284626,4,0,0,,,,,
I13,1,0,2107,9.52586616042,0.27717133365,0.0029481807924,0.000355381946333,1040.96243093,641,0.120326856117,268.848112066,34.647425897,1961.81732704,4,0,0,,,,,
I14,1,0,2235,8.09574944072,0.296196868009,0.00284275251991,0.000368062293592,1033.83640469,717,0.128202928932,322.457516529,27.4979079498,2137.46105282,4,0,0,,,,,
I15,1,0,2150,12.6125581395,0.423255813953,0.00353149870713,0.000549945272329,1096.00642063,991,0.118530653079,266.463135186,30.1654894046,1969.51055485,4,0,0,,,,,
I16,1,0,2285,10.1382932166,0.280087527352,0.00332017665443,0.000349558541002,1027.88124338,700,0.124461905237,312.455101185,36.5628571429,2045.62503193,4,0,0,,,,,
I17,1,0,2289,8.86500655308,0.256443861948,0.00268084779389,0.000331904223178,992.567639971,626,0.119230112969,248.153501065,34.6054313099,1821.87834997,4,0,0,,,,,
I18,1,0,2214,8.6738934056,0.313008130081,0.00315428474189,0.000388382478587,1003.22367997,754,0.128259898902,342.162719397,27.5358090186,2239.74266881,4,0,0,,,,,
I19,1,0,2227,10.3408172429,0.286933093848,0.00380962008764,0.00035075998051,997.234213258,681,0.131384573031,343.656728333,36.2364170338,2180.11144188,4,0,0,,,,,
I20,1,0,2152,9.63336431227,0.322026022305,0.00312616990858,0.000403937071229,947.490707065,742,0.121336573784,289.83372836,29.9447439353,1982.67286141,4,0,0,,,,,
I21,1,0,2165,11.2605080831,0.299769053118,0.00367938615608,0.000369762471061,923.96239252,696,0.12347148904,268.572497546,37.4712643678,1812.19627084,4,0,0,,,,,
I22,1,0,2195,10.1129840547,0.295216400911,0.00328583577604,0.000373856486951,919.956813138,703,0.121323729615,261.658702755,34.5220483642,1811.40331022,4,0,0,,,,,
I23,1,0,2097,104.892703863,4.81068192656,0.0425596814006,0.0066469665534,1440.78423571,10878,0.148548625888,418.166510391,22.0035852179,2612.60210161,4,0,0,,,,,
I24,1,0,2273,10.0356357237,0.280246370436,0.00324285929074,0.000360919190019,1258.94770616,696,0.129405964053,347.811410331,36.5215517241,2333.81081714,4,0,0,,,,,
J01,1,0,2442,111.22972973,4.79647829648,0.0510102772758,0.00717802866844,1687.45891291,12475,0.152103133971,508.405544545,23.3470140281,3105.46293006,4,0,0,,,,,
J02,1,0,2454,10.3219233904,0.269356153219,0.00315922648313,0.000347813964348,1000.06143255,703,0.120611355976,299.193901944,38.3058321479,2141.31975108,4,0,0,,,,,
J03,1,0,2253,9.76964047936,0.261873058145,0.00302825098243,0.000328133206305,981.144929852,634,0.122600035998,267.556506606,37.1971608833,1890.6034568,4,0,0,,,,,
J04,1,0,2274,12.1486367634,0.342568161829,0.003481345623,0.000451223683658,1006.6535328,865,0.116517036171,235.229169929,35.1502890173,1831.07964778,4,0,0,,,,,
J05,1,0,2216,9.8916967509,0.293772563177,0.00293396453965,0.000349490804101,1034.95556142,713,0.118784336931,275.162312681,33.5497896213,1990.11272636,4,0,0,,,,,
J06,1,0,2298,7.81418624891,0.241514360313,0.00245769877304,0.000295265232262,1058.68075212,614,0.124596648413,286.099100685,32.1791530945,1975.00029985,4,0,0,,,,,
J07,1,0,2345,7.2132196162,0.220042643923,0.00208550341839,0.000273316282463,1049.82203575,554,0.120590141125,268.949922842,33.2707581227,1938.42416765,4,0,0,,,,,
J08,1,0,2211,9.52329262777,0.301673450927,0.00308970914358,0.000377216223967,1042.45982462,713,0.122914089883,305.890538807,31.9004207574,2062.72379336,4,0,0,,,,,
J09,1,0,2206,45.0149592022,1.64279238441,0.013185757459,0.002223893223,1189.46847267,3891,0.122437927773,260.428280956,27.489077358,2007.93604539,4,0,0,,,,,
J10,1,0,2166,7.44090489381,0.209141274238,0.00282318094908,0.000264698310078,1145.82522044,498,0.130631589501,387.216883203,36.2831325301,2360.43013862,4,0,0,,,,,
J11,1,0,1633,8.85548071035,0.270055113288,0.00287837214325,0.000336904278617,1036.49801334,478,0.124788934068,319.97776545,32.9728033473,2024.41762398,3,0,0,,,,,
J12,1,0,2181,10.6593305823,0.285190279688,0.00280702304874,0.000347650377634,1063.82753913,685,0.121443966317,280.449107306,37.2875912409,2074.65525891,4,0,0,,,,,
J13,1,0,2293,8.54557348452,0.224596598343,0.00255539487099,0.000299254752894,1032.67019031,552,0.117576547995,251.893959359,37.8278985507,1873.92818693,4,0,0,,,,,
J14,1,0,2182,7.63153070577,0.238313473877,0.00203601266095,0.000289510358259,999.111660071,568,0.120888484703,248.904910966,32.3468309859,1811.0293624,4,0,0,,,,,
J15,1,0,2154,9.99442896936,0.308727948004,0.00302462273855,0.000406250550086,1025.56095714,727,0.117968674208,263.898380491,32.8005502063,1904.79149801,4,0,0,,,,,
J16,1,0,1506,12.6965471448,0.323373173971,0.00340122499024,0.000374410169436,1033.97177751,532,0.123816361798,291.76159376,39.7913533835,2013.53520652,3,0,0,,,,,
J17,1,0,3,49,1,0.000364895272522,2.52436002484E-05,805.220570785,58,0.180534738087,463.47882685,51.6724137931,2073.62556391,4,0,0,,,,,
J18,1,0,2281,9.08548882069,0.276633055677,0.0029328146083,0.000359972340525,1000.37644636,684,0.125626793236,279.234215102,32.918128655,1922.26659294,4,0,0,,,,,
J19,1,0,2220,8.89414414414,0.265315315315,0.00271925926203,0.00034813027561,989.05468693,639,0.123609302719,275.667150722,33.710485133,1935.77843744,4,0,0,,,,,
