Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
A11,1,0,2141,10.4147594582,0.358243811303,0.00406769065952,0.000418600953881,1178.26266702,810,0.131395544877,437.378107137,29.5555555556,2676.78451935,4,0,0,,,,,
A12,1,0,2088,9.81657088123,0.261494252874,0.00315472248275,0.000327432914771,1047.56088884,582,0.122997471508,297.36113416,38.0738831615,2074.97968892,4,0,0,,,,,
A13,1,0,2113,8.0667297681,0.214860388074,0.00260727279728,0.000284543105675,1063.61798109,494,0.124277490217,336.143953184,37.6680161943,2288.39947962,4,0,0,,,,,
A14,1,0,1317,4.41685649203,0.108580106302,0.00278427860459,0.000152107189773,1019.67570933,152,0.156165433661,569.266814262,40.5460526316,2913.09879485,4,0,0,,,,,
A15,1,0,2274,73.1147757256,2.98636763412,0.0237903661414,0.00413729915881,1411.55517661,7243,0.131025867069,344.54228813,24.771641585,2463.24017224,4,0,0,,,,,
A16,1,0,2223,19.0517318938,0.631129104813,0.00680562685708,0.000951254215611,1146.52813261,1497,0.122170039299,318.085073048,30.5591182365,2235.91594729,4,0,0,,,,,
A17,1,0,1235,16.5951417004,0.448582995951,0.00604926985775,0.000503821948977,1020.47650829,601,0.14272547771,377.63738186,37.9650582363,2206.20744889,4,0,0,,,,,
A18,1,0,2109,49.8345187293,1.80227596017,0.0143265939751,0.00220825917935,1170.9541669,4149,0.123899094424,282.251298096,28.0084357677,2083.96087486,4,0,0,,,,,
A19,1,0,11,91.9090909091,1.63636363636,0.0272033330611,0.000766600344584,1950.18482476,54,0.178614070537,839.204507232,56.6111111111,4280.98600282,4,0,0,,,,,
A20,1,0,2328,11.8883161512,0.416237113402,0.00324431975247,0.000498743481958,963.201593306,1059,0.116570452909,223.0217797,28.8895184136,1719.88495507,4,0,0,,,,,
A21,1,0,5,125.8,1.8,0.0524743665503,0.00242326699663,1462.81216169,9,0.150441028482,619.43340169,69.8888888889,3688.56758621,4,0,0,,,,,
A22,1,0,2425,10.0202061856,0.343505154639,0.00331715975092,0.000443537221536,969.382621586,891,0.12099996693,277.761680901,29.1290684624,1955.40410112,4,0,0,,,,,
A23,1,0,2287,118.065588107,5.0891998251,0.0526029820339,0.00747448631513,1919.15441253,12553,0.15026374806,555.722837921,23.4171114475,3428.36319507,4,0,0,,,,,
A24,1,0,2512,9.78622611465,0.258757961783,0.00310089848999,0.000314345724027,1143.88892168,699,0.127978165016,396.941489705,37.9570815451,2559.13098038,4,0,0,,,,,
B01,1,0,2173,90.0639668661,3.81546249425,0.0308144224547,0.00513901656274,1940.75980021,8982,0.138040967011,494.667407196,23.834001336,3330.7302745,4,0,0,,,,,
B02,1,0,1910,7.7502617801,0.222513089005,0.00332543417769,0.00027658497535,1490.4744425,449,0.135469237226,587.634926132,35.1692650334,3515.32494897,4,0,0,,,,,
B03,1,0,1896,9.36023206751,0.293248945148,0.0037723713379,0.000359993564915,1228.34736221,586,0.127836898967,417.738980678,31.8481228669,2632.96243735,4,0,0,,,,,
B04,1,0,1037,10.5332690453,0.313404050145,0.0030860382867,0.000362555288991,842.025721375,342,0.120780185416,219.69569423,33.6988304094,1620.63738239,4,0,0,,,,,
B05,1,0,2013,9.23248882265,0.266766020864,0.00305001126585,0.000339174610882,1023.89479639,575,0.124112196449,287.168631699,34.5113043478,2020.08827813,4,0,0,,,,,
B06,1,0,2158,8.56394810009,0.28359592215,0.00288298674579,0.00036970912388,935.542992058,661,0.121734110281,261.410871028,30.0105900151,1778.70159168,4,0,0,,,,,
B07,1,0,94,33.6063829787,0.510638297872,0.0111863876479,0.00057987762495,1002.22308875,65,0.151003700245,410.898562127,63.4307692308,2533.71507315,4,0,0,,,,,
B08,1,0,2581,11.0302208446,0.35141418055,0.00397877434866,0.000473958283893,996.176396682,983,0.127304541016,312.551563846,32.1912512716,2047.63284642,4,0,0,,,,,
B09,1,0,2762,7.62382331644,0.213251267198,0.00285939016314,0.000281294468535,1033.27015292,645,0.129034679334,365.66319253,36.5829457364,2303.9802149,4,0,0,,,,,
B10,1,0,2810,8.77900355872,0.269039145907,0.00244642102346,0.000334301616068,1135.86501823,808,0.117987853163,283.273483051,32.9282178218,2104.83726425,4,0,0,,,,,
B11,1,0,2657,8.23409860745,0.224313135115,0.0029235939573,0.000307045317391,1021.16807967,646,0.123979866905,304.478220506,37.0247678019,2056.74369511,4,0,0,,,,,
B12,1,0,2543,21.7817538341,0.965788438852,0.0072810121308,0.00147353558827,1163.38909931,2650,0.124180316739,274.5477844,22.7660377358,2041.34114742,4,0,0,,,,,
B13,1,0,2681,7.8780305856,0.265199552406,0.00327621570606,0.000376332296267,1116.38855666,761,0.127268676557,404.665761606,30.0157687254,2582.75776704,4,0,0,,,,,
B14,1,0,2549,8.72067477442,0.265986661436,0.00316905862443,0.000355201600618,1006.40614682,728,0.121254607145,315.590902721,32.9162087912,2167.15401814,4,0,0,,,,,
B15,1,0,2574,7.31118881119,0.231157731158,0.00256179852798,0.000312651120636,1005.65031836,655,0.122381589468,295.12823286,32.2030534351,2054.87454176,4,0,0,,,,,
B16,1,0,2440,12.7803278689,0.431557377049,0.00455832592007,0.000608724737927,1027.30538903,1138,0.124367414634,291.220910325,30.0149384886,2023.39863189,4,0,0,,,,,
B17,1,0,2634,7.98025816249,0.249430523918,0.00286195767331,0.000322657307425,988.217208632,706,0.128091374706,342.04865996,32.4589235127,2146.68248267,4,0,0,,,,,
B18,1,0,2461,50.3360422592,2.03900853312,0.0164360439056,0.00295590154748,1147.79756313,5418,0.126899235368,274.56241957,24.823181986,1991.52408695,4,0,0,,,,,
B19,1,0,2559,7.50058616647,0.230949589683,0.0027689511703,0.000308783073424,959.963372129,637,0.120955405034,305.195484008,32.6766091052,2044.14031878,4,0,0,,,,,
B20,1,0,2524,17.6576862124,0.569730586371,0.00538147952145,0.000751902413444,998.249130977,1541,0.119267263821,241.955153649,31.3277092797,1803.73352837,4,0,0,,,,,
B21,1,0,1142,8.13309982487,0.177758318739,0.00374482429008,0.000219700313969,921.289154358,222,0.163622079741,435.525235963,47.2612612613,2223.94742521,4,0,0,,,,,
B22,1,0,2435,9.78685831622,0.301026694045,0.00354009099824,0.000400772685598,1022.96604206,805,0.12703773196,329.016462077,32.8757763975,2115.92443955,4,0,0,,,,,
B23,1,0,2416,132.813327815,5.59850993377,0.0652618743337,0.00826750751238,1764.96337816,14444,0.155888460406,542.77046682,23.9011354196,3231.25701545,4,0,0,,,,,
B24,1,0,2598,9.47959969207,0.290608160123,0.00353471961653,0.000394744342577,1047.32602843,796,0.128903510341,330.231081274,32.6608040201,2183.30005118,4,0,0,,,,,
C01,1,0,2032,147.695866142,6.25393700787,0.0858340979619,0.00996219951919,2211.23661371,13680,0.162795138294,711.913025219,23.8698830409,4072.78555728,4,0,0,,,,,
C02,1,0,2043,10.011257954,0.302496328928,0.0033457402959,0.00038954804265,948.290797556,669,0.122916504539,259.839006428,33.1031390135,1791.92606471,4,0,0,,,,,
C03,1,0,2106,8.73124406458,0.276828110161,0.00296994032833,0.000362053102107,927.431267075,617,0.12160628045,249.092130705,31.9805510535,1791.48803673,4,0,0,,,,,
C04,1,0,1782,9.8771043771,0.28507295174,0.00419206712952,0.000390738943585,938.177123997,551,0.132448742755,303.684414804,35.1524500907,1842.60597052,4,0,0,,,,,
C05,1,0,2279,9.80473892058,0.254936375603,0.00354540377533,0.000307722961804,1025.46085648,613,0.130822079227,363.86767556,38.4779771615,2214.8138517,4,0,0,,,,,
C06,1,0,2262,9.25419982317,0.297082228117,0.00316252372376,0.000386161878624,967.198786295,727,0.121360406554,280.832089349,31.4607977992,1966.59078591,4,0,0,,,,,
C07,1,0,2140,4.3761682243,0.129906542056,0.00192360909368,0.000167479066499,928.038636087,303,0.137858022492,332.080994855,33.6204620462,1966.23862729,4,0,0,,,,,
C08,1,0,2288,8.8986013986,0.278409090909,0.00304767823698,0.000363640430118,1032.69290717,688,0.122313596722,342.194330897,32.4927325581,2363.81802583,4,0,0,,,,,
C09,1,0,2351,8.51850276478,0.234368353892,0.00233153610389,0.000296442365753,1021.91336589,587,0.118096064551,263.850124641,36.7001703578,1989.62246677,4,0,0,,,,,
C10,1,0,2235,7.4836689038,0.224608501119,0.00301174697577,0.000297225737852,1069.26918119,558,0.131285795675,380.391206142,34.4247311828,2289.09719279,4,0,0,,,,,
C11,1,0,2257,24.7354895879,0.776251661498,0.00668267198368,0.000960001162184,1098.23504152,1892,0.118776758315,258.57075006,32.2790697674,1953.15787837,4,0,0,,,,,
C12,1,0,2373,7.77243994943,0.197640117994,0.00267918432666,0.000266572490004,1028.52626298,516,0.124366537009,301.908771845,40.4360465116,2044.50635802,4,0,0,,,,,
C13,1,0,2187,11.2967535437,0.406035665295,0.00378686814763,0.000529421758646,1172.42126508,945,0.123155020116,342.35265024,28.0666666667,2371.03661537,4,0,0,,,,,
C14,1,0,2241,66.7983043284,2.90495314592,0.0235700966571,0.00403697231518,1320.57763765,6988,0.134964056968,343.732226051,23.1275042931,2359.39647826,4,0,0,,,,,
C15,1,0,2348,8.15204429302,0.244037478705,0.00292981182211,0.000310129526827,1039.99504873,617,0.126748770865,317.589497039,33.9513776337,2073.037268,4,0,0,,,,,
C16,1,0,2451,75.0873113015,2.9388004896,0.0235704732066,0.0038701905493,1398.35903145,7750,0.127784212605,327.514063855,25.6602580645,2404.83765382,4,0,0,,,,,
C17,1,0,2046,11.4315738025,0.367546432063,0.00412706607914,0.000458575697706,978.786674593,819,0.127935961918,298.869609983,31.3601953602,1947.55007393,4,0,0,,,,,
C18,1,0,2245,7.27349665924,0.201336302895,0.0027118140758,0.000259814833103,1035.39462691,484,0.125721196283,376.937242634,36.4049586777,2409.21477153,4,0,0,,,,,
C19,1,0,1914,125.050679206,4.74242424242,0.0804596902838,0.00789879850241,2235.20574333,9912,0.161799321937,760.004579404,26.5448950767,4409.05006409,4,0,0,,,,,
C20,1,0,2499,7.36534613846,0.208083233293,0.00226647263645,0.000274087488732,999.434151767,556,0.121733592274,273.565918931,36.1618705036,1882.3719011,4,0,0,,,,,
C21,1,0,2528,17.3409810127,0.612341772152,0.00469379219173,0.000790609495421,984.771862578,1635,0.117287645885,218.393759085,28.5865443425,1698.71403808,4,0,0,,,,,
C22,1,0,2455,10.7877800407,0.329938900204,0.00402165654273,0.000443672030524,989.78473937,881,0.124188705215,319.146191148,32.6072644722,2114.33065939,4,0,0,,,,,
C23,1,0,2509,108.070147469,4.97768035074,0.048005484743,0.00739255642451,1781.29000341,13415,0.148620385793,520.810212697,21.9947074171,3237.06670808,4,0,0,,,,,
C24,1,0,2328,10.2023195876,0.333333333333,0.00354959644248,0.000416274675901,973.25932576,844,0.124729775063,301.999738576,31.2985781991,2002.85948503,4,0,0,,,,,
D01,1,0,2169,120.333333333,4.98524665745,0.0537481432618,0.00680825437036,2218.95453895,11670,0.151434692417,707.436403075,24.2593830334,4328.23775939,4,0,0,,,,,
D02,1,0,2017,108.555775905,4.23401090729,0.0434623299758,0.00571982448698,1700.23294405,9256,0.148646637581,484.780399956,25.6944684529,2997.69461899,4,0,0,,,,,
D03,1,0,2191,8.81332724783,0.287539936102,0.00298742166299,0.000379898605522,976.283564261,684,0.121021996017,270.163965242,30.8421052632,1923.13263469,4,0,0,,,,,
D04,1,0,2111,33.3780198958,1.30980577925,0.00933095905858,0.00167764519086,1453.37816597,2965,0.121287584953,315.832686402,25.6583473862,2396.7919148,4,0,0,,,,,
D05,1,0,1668,8.50119904077,0.260791366906,0.00283112305594,0.00033104241955,912.192199164,469,0.124127659145,266.016034297,32.8827292111,1874.78942491,4,0,0,,,,,
D06,1,0,1961,121.054563998,5.0989291178,0.0597169407498,0.00733956185991,1706.84247638,10724,0.153649712106,550.638446763,23.8612458038,3340.80866167,4,0,0,,,,,
D07,1,0,2571,7.05173084403,0.226371061844,0.00214949578299,0.000294171955447,993.438962778,642,0.119772663254,261.81205043,31.5950155763,1888.0309269,4,0,0,,,,,
D08,1,0,2675,17.9398130841,0.68,0.00587664133719,0.000923219982885,1057.95540462,1936,0.119861785254,255.324494705,26.6575413223,1918.10917839,4,0,0,,,,,
D09,1,0,2881,53.816730302,2.044081916,0.0169010694113,0.00287994344297,1163.43237036,6333,0.127496052556,270.430185629,26.461708511,1979.49725952,4,0,0,,,,,
D10,1,0,2894,8.59675190048,0.30995162405,0.00291782339293,0.000415348617823,1031.53075916,948,0.119810442819,272.375571322,28.0759493671,1972.31408066,4,0,0,,,,,
D11,1,0,2599,5.23470565602,0.132358599461,0.00270154417639,0.000179238181905,994.98613137,366,0.143969021249,475.5340054,39.6557377049,2549.29923768,4,0,0,,,,,
D12,1,0,2770,12.002166065,0.37761732852,0.00381914014316,0.000495945117609,1082.12095192,1128,0.118411119656,295.139262098,32.0540780142,2151.16882421,4,0,0,,,,,
D13,1,0,2643,9.09799470299,0.291713961407,0.00296232256984,0.000384308430012,1002.56673995,817,0.122074139027,273.355498745,31.4198286414,1986.34876907,4,0,0,,,,,
D14,1,0,2678,8.49514563107,0.256161314414,0.00234740373339,0.00033245871441,945.807350766,745,0.118428623321,228.195243837,33.4697986577,1705.38372421,4,0,0,,,,,
D15,1,0,2406,119.019950125,5.47547797174,0.0612302002995,0.00886595266873,1969.25665126,14228,0.153153940831,596.399898901,21.8715209446,3613.75150865,4,0,0,,,,,
D16,1,0,2492,6.11998394864,0.174157303371,0.00190109718331,0.00022794101307,1066.85640247,468,0.121477484155,270.820277337,35.3952991453,1906.88732326,4,0,0,,,,,
D17,1,0,2698,7.98443291327,0.261675315048,0.002543728934,0.000351588108167,974.106396777,752,0.122795505844,258.440247424,30.9800531915,1793.38260925,4,0,0,,,,,
D18,1,0,2617,8.38173481085,0.252197172335,0.00285145122549,0.000329791490075,990.310645424,697,0.122454043393,303.731885288,33.4433285509,2011.68682654,4,0,0,,,,,
D19,1,0,2664,9.14226726727,0.297672672673,0.00309094841509,0.00037499598421,965.965078531,836,0.122706027672,306.133005137,30.8744019139,2054.54810137,4,0,0,,,,,
D20,1,0,2676,10.6535874439,0.303437967115,0.00340566071405,0.000407413776817,976.784258609,868,0.119562888783,247.816357116,35.4158986175,1819.12275783,4,0,0,,,,,
D21,1,0,2644,8.53895612708,0.301815431165,0.0029324753092,0.000402004946248,909.95346812,850,0.118790665547,243.563826219,28.8670588235,1713.11341517,4,0,0,,,,,
D22,1,0,2486,8.59573612228,0.242558326629,0.00267227825412,0.000325161259705,974.697650764,653,0.11954315687,244.735200073,35.9402756508,1797.17212636,4,0,0,,,,,
D23,1,0,2573,109.008938982,4.60279828993,0.0459489428651,0.00639019388875,1851.77239001,12740,0.146989953161,553.843117119,23.841522763,3475.60111967,4,0,0,,,,,
D24,1,0,2366,118.342772612,5.1191885038,0.054671607928,0.00759476988663,1772.49050236,12953,0.151234340917,510.330191849,23.3391492318,3131.85907463,4,0,0,,,,,
E01,1,0,2106,75.4848053181,2.51282051282,0.027405597981,0.00338703344402,1313.17363491,5665,0.128520178162,337.397354595,30.3429832304,2453.17217791,4,0,0,,,,,
E02,1,0,2015,102.650124069,4.03424317618,0.0379746775768,0.00543466112685,1370.47731506,8706,0.143807353863,382.678328391,25.6681598897,2468.02847886,4,0,0,,,,,
E03,1,0,2171,11.4836480884,0.401658222018,0.00431115571262,0.000502611435719,943.9950607,918,0.126235548165,320.997520089,28.871459695,2067.83533391,4,0,0,,,,,
E04,1,0,2011,116.830929886,4.78170064644,0.0654874312177,0.00678121934694,1993.02701687,10417,0.158215269601,757.014380339,24.5588941154,4430.76485942,4,0,0,,,,,
E05,1,0,2170,11.3493087558,0.323502304147,0.00387640723482,0.000420982095366,951.473272846,756,0.120245367276,274.386750389,35.0701058201,1940.61549656,4,0,0,,,,,
E06,1,0,2242,14.821587868,0.528545941124,0.00523540157225,0.000686188035009,1014.52254694,1255,0.12222450754,307.621399089,28.4645418327,2126.90697935,4,0,0,,,,,
E07,1,0,2336,9.16010273973,0.279965753425,0.0039532651527,0.000366761237149,994.536500102,695,0.131183506037,379.741361047,32.7424460432,2272.98799743,4,0,0,,,,,
E08,1,0,2193,8.3830369357,0.27861377109,0.00354646223095,0.000333407760215,1019.42336724,652,0.131167004594,367.347835499,30.1058282209,2252.30740826,4,0,0,,,,,
E09,1,0,2202,7.35331516803,0.228882833787,0.00245597391737,0.000303081355574,1028.44423528,569,0.121104816751,325.21978367,32.8857644991,2229.2717222,4,0,0,,,,,
E10,1,0,2202,8.2502270663,0.260672116258,0.00260358948144,0.000359611299958,1017.92151884,614,0.120073273748,270.21431762,31.6221498371,1927.52218275,4,0,0,,,,,
E11,1,0,2183,8.19651855245,0.237746220797,0.002990997944,0.00029730317406,1076.30633288,551,0.128431513477,340.080573254,34.6243194192,2194.85163297,4,0,0,,,,,
E12,1,0,2442,7.58108108108,0.236691236691,0.00290245643841,0.000299491689787,1109.30836517,631,0.128745627433,389.746666068,32.3866877971,2416.91003009,4,0,0,,,,,
E13,1,0,2336,7.82919520548,0.247431506849,0.00257063237063,0.000323592878424,1104.02607546,623,0.126980381294,375.236858223,31.6484751204,2495.35711057,4,0,0,,,,,
E14,1,0,2369,38.0793583791,1.53398058252,0.0104365409735,0.00194898112175,1191.67983104,3949,0.120975535353,261.266771769,25.1033172955,2002.46598031,4,0,0,,,,,
E15,1,0,2205,8.30702947846,0.243537414966,0.00305254307378,0.000295439517469,1138.13448447,596,0.13165630902,405.901993643,34.3322147651,2551.37408399,4,0,0,,,,,
E16,1,0,2417,7.86719073231,0.239966901117,0.00239918967336,0.000300102902166,1042.75768691,619,0.12165663496,286.032331834,32.8659127625,2024.75785524,4,0,0,,,,,
E17,1,0,1006,38.541749503,1.02882703777,0.00869769053596,0.000973553608213,1156.4048778,1129,0.119412396072,286.487027713,37.1992914083,2032.20659906,4,0,0,,,,,
E18,1,0,1343,95.17274758,2.90990320179,0.0715893337629,0.0066328821305,2096.77289678,4110,0.15633566334,662.058970552,33.0051094891,3971.60771965,4,0,0,,,,,
E19,1,0,57,142.947368421,2.28070175439,0.0354058002886,0.00198313265144,14279.6397875,226,0.145078168762,2776.36814185,55.1769911504,18518.4901952,4,0,0,,,,,
E20,1,0,910,102.361538462,3.64835164835,0.060433999243,0.00555418217299,2099.57800735,3539,0.153025634077,738.191487635,28.0881604973,4480.9821981,4,0,0,,,,,
E21,1,0,2430,9.51234567901,0.26378600823,0.0031706346159,0.000352950797882,996.755779881,686,0.122993125637,306.934996121,36.3702623907,2091.12297885,4,0,0,,,,,
E22,1,0,2634,9.81511009871,0.303720577069,0.00341604419334,0.000391979746562,978.697949368,861,0.12209243131,318.279991743,32.8292682927,2045.08398015,4,0,0,,,,,
E23,1,0,2463,62.9512789281,2.30410069022,0.0201256471907,0.00303214686562,1281.03694034,6073,0.124873985276,310.856839654,27.5226411987,2326.27840729,4,0,0,,,,,
E24,1,0,2445,102.185685072,4.23844580777,0.0387356169326,0.00587061764694,2168.03423885,11227,0.141709399737,557.45400704,24.3225260533,3652.99166049,4,0,0,,,,,
F01,1,0,2238,10.5268096515,0.324396782842,0.00349680715542,0.000410630660049,956.125376866,774,0.121812494706,290.489220547,32.7984496124,2005.74710063,4,0,0,,,,,
F02,1,0,2066,145.136011617,5.80348499516,0.0849027092741,0.00961022194764,2564.23381225,12926,0.162089687891,800.690042102,25.1536438187,4626.85421002,4,0,0,,,,,
F03,1,0,1912,9.96286610879,0.286610878661,0.00362167416385,0.000352974025849,1151.98466488,591,0.127803716353,370.024064845,34.489001692,2353.49770912,4,0,0,,,,,
F04,1,0,2060,10.0825242718,0.333980582524,0.00304114481971,0.000409045020905,1136.90628615,743,0.119456174725,294.453979579,30.1170928668,2130.18867859,4,0,0,,,,,
F05,1,0,2232,9.82750896057,0.273745519713,0.00400710844807,0.000349961540826,1538.37896252,655,0.13133649211,511.225468433,35.8961832061,3247.99371423,4,0,0,,,,,
F06,1,0,1495,11.6862876254,0.389966555184,0.00311342037548,0.000465201800938,935.9578359,631,0.11628254308,230.867423808,30.1442155309,1721.19060911,4,0,0,,,,,
F07,1,0,1342,87.9470938897,3.26304023845,0.0303459548996,0.00445889269691,1332.08972645,4696,0.13228162153,327.182431957,27.136286201,2319.07352102,4,0,0,,,,,
F08,1,0,2475,7.95757575758,0.255757575758,0.00245506574573,0.000338406252764,998.362194737,687,0.119387940529,263.618345019,31.1819505095,1924.87170502,4,0,0,,,,,
F09,1,0,2564,8.57644305772,0.283541341654,0.0026018581042,0.000353665283155,1025.47398187,780,0.119528819663,250.131374513,30.1628205128,1836.87496081,4,0,0,,,,,
F10,1,0,2668,28.3500749625,0.999625187406,0.00843809975256,0.00135473122305,1138.8514942,2864,0.120227961343,270.18900636,28.5108240223,2012.2125799,4,0,0,,,,,
F11,1,0,2867,7.83048482735,0.263690268573,0.0026745683586,0.000363313862325,1050.87349227,817,0.121842923273,301.274475913,30.0391676867,2077.41659629,4,0,0,,,,,
F12,1,0,2901,7.88314374354,0.224060668735,0.00282165005533,0.000298873460301,1062.08926441,697,0.124973810128,350.771672808,35.6298421808,2297.03154688,4,0,0,,,,,
F13,1,0,2856,7.22163865546,0.199929971989,0.00275949168529,0.000266915265482,1065.52780593,620,0.128609828677,368.204836506,36.9774193548,2214.76358063,4,0,0,,,,,
F14,1,0,2823,8.5423308537,0.293304994687,0.00347604166048,0.000395391928418,1095.1276988,907,0.127087754652,373.014124707,29.1245865491,2389.07131941,4,0,0,,,,,
F15,1,0,2923,6.68491276086,0.209031816627,0.00236267770048,0.000297133353842,1061.82551263,647,0.120159011574,288.806566312,31.8639876352,2046.47557206,4,0,0,,,,,
F16,1,0,2582,6.79279628195,0.243222308288,0.00343936610718,0.000384648580203,1005.4634417,689,0.127352206428,357.053322639,28.2786647315,2207.60057636,4,0,0,,,,,
F17,1,0,2652,7.60784313725,0.225113122172,0.00303961857233,0.00030189597265,996.238439452,650,0.125842264631,345.341610855,34.1830769231,2184.92903408,4,0,0,,,,,
F18,1,0,2597,9.51790527532,0.32152483635,0.00336277490548,0.000411922324486,1009.93350259,892,0.119788286217,338.562486608,29.5123318386,2178.95791731,4,0,0,,,,,
F19,1,0,2541,9.35930735931,0.308539944904,0.00294046929144,0.00039095269225,962.603787987,858,0.119473798567,258.149976165,30.4347319347,1863.33758798,4,0,0,,,,,
F20,1,0,2560,11.041796875,0.35,0.00376956619535,0.000457828949913,917.515306817,957,0.120790145563,260.313144429,31.8746081505,1800.2292128,4,0,0,,,,,
F21,1,0,2534,9.69258089976,0.337805840568,0.00296471111568,0.000430707572825,930.437955063,920,0.117360491703,251.729568563,28.675,1813.55150223,4,0,0,,,,,
F22,1,0,2659,11.3016171493,0.386987589319,0.00323848114509,0.000491055829545,876.623165933,1128,0.11496488134,217.67281807,29.7012411348,1667.85398043,4,0,0,,,,,
F23,1,0,2523,6.73087594134,0.224732461356,0.00189747279608,0.000293885333223,1052.69651336,614,0.118515902328,255.049434297,30.2947882736,1881.80496255,4,0,0,,,,,
F24,1,0,2396,89.168196995,3.80592654424,0.0315913451203,0.00523329138194,1828.58651624,9786,0.138116089317,475.989256206,23.6041283466,3200.4532894,4,0,0,,,,,
G01,1,0,1947,9.53877760657,0.310220852594,0.00322452515715,0.000386248928329,867.805624204,651,0.121200288635,259.745017897,31.7603686636,1762.22801192,4,0,0,,,,,
G02,1,0,2011,134.661362506,5.06364992541,0.0841434844678,0.00781523479496,2450.86385956,10955,0.164370910907,893.904957754,26.877863989,5077.60637318,4,0,0,,,,,
G03,1,0,1865,15.9008042895,0.541554959786,0.0049167355571,0.000672110770032,937.290002679,1093,0.119496113028,240.009226623,29.2753888381,1759.77643534,4,0,0,,,,,
G04,1,0,1935,100.720413437,4.19638242894,0.046604196868,0.00676688695097,1371.59854526,8692,0.14820503064,392.456173163,24.1237919926,2451.12803845,4,0,0,,,,,
G05,1,0,2252,8.42895204263,0.26865008881,0.002898601433,0.000345411743926,943.121992596,672,0.12396980765,273.870202574,31.5922619048,1923.07047239,4,0,0,,,,,
G06,1,0,2189,11.0004568296,0.327546825034,0.00381350419512,0.00040600790334,955.128551059,785,0.123724139485,283.511309513,33.352866242,1836.31365643,4,0,0,,,,,
G07,1,0,2115,14.0836879433,0.46146572104,0.00505180319217,0.000563131653592,1032.72466311,1046,0.127557885253,349.204703052,30.6711281071,2270.43565729,4,0,0,,,,,
G08,1,0,2262,9.59770114943,0.340406719717,0.00344057856333,0.000416183820496,1004.27666779,825,0.123603119668,295.551983662,28.4375757576,1951.21332354,4,0,0,,,,,
G09,1,0,2147,9.56870051234,0.306008383791,0.0035022741067,0.000377683252286,1004.31257851,726,0.124816182408,335.657003469,31.3140495868,2199.71604423,4,0,0,,,,,
G10,1,0,2231,8.41909457642,0.228597041685,0.00301052997996,0.000303098442114,1044.44465335,548,0.123403139596,324.030731869,36.9105839416,2151.41287433,4,0,0,,,,,
