Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	fb576cbb-0205-478b-8ee2-c87813d02986
Plate Name	P104380
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
3	18	1	0	473	402	1	627.72455612	723.158562368	0.00211416490486	141.593766243	1	0	0					
3	19	1	0	423	405	12	357.242813282	9046.69976359	0.0283687943262	191.08115836	1	0	0					
3	20	1	0	506	380	89	448.019984923	90981.3853755	0.175889328063	521.582583102	1	0	0					
3	21	1	0	506	416	3	469.481248729	1870.27075099	0.00592885375494	151.966392382	1	0	0					
3	22	1	0	492	396	1	337.896721322	452.160569106	0.0020325203252	159.019181716	1	0	0					
3	23	1	0	345	363	6	362.007547663	4028.87246377	0.0173913043478	200.044130258	1	0	0					
3	24	1	0	332	380	1	377.829503076	1313.59337349	0.00301204819277	166.284688366	1	0	0					
4	1	1	0	517	444	3	363.142960235	1710.06576402	0.00580270793037	160.395605065	1	0	0					
4	2	1	0	573	473	27	355.270776609	13549.8115183	0.0471204188482	179.656875059	1	0	0					
4	3	1	0	402	382	3	377.481738954	1669.19651741	0.00746268656716	212.045098819	1	0	0					
4	4	1	0	465	382	26	364.546539381	18729.5655914	0.0559139784946	258.627299142	1	0	0					
4	5	1	0	498	408	136	456.71448159	155511.805221	0.273092369478	602.790771578	1	0	0					
4	6	1	0	536	448	0	NaN	0	0	140.50813636	1	0	0					
4	7	1	0	529	400	2	445.405839434	1167.64650284	0.00378071833648	186.2066625	1	0	0					
4	8	1	0	540	446	1	436.654278011	470.075925926	0.00185185185185	149.75383579	1	0	0					
4	9	1	0	347	380	1	384.848803965	696.008645533	0.0028818443804	183.601419668	1	0	0					
4	10	1	0	422	443	0	NaN	0	0	155.176862048	1	0	0					
4	11	1	0	477	369	146	474.725483052	168703.840671	0.30607966457	733.252612716	1	0	0					
4	12	1	0	393	382	8	412.263319071	6600.81933842	0.0203562340967	206.527322442	1	0	0					
4	13	1	0	359	367	0	NaN	0	0	167.605862394	1	0	0					
4	14	1	0	518	399	18	355.763122692	9285.90926641	0.034749034749	221.24536278	1	0	0					
4	15	1	0	597	395	13	360.192261605	8568.17420436	0.0217755443886	221.096542221	1	0	0					
4	16	1	0	420	417	9	361.320769266	6596.66428571	0.0214285714286	179.677863465	1	0	0					
4	17	1	0	487	400	2	362.578489454	1196.2238193	0.0041067761807	173.9618375	1	0	0					
4	18	1	0	406	385	3	359.90229721	1735.9679803	0.00738916256158	193.182850396	1	0	0					
4	19	1	0	512	404	6	395.468234598	3017.63085938	0.01171875	194.180209048	1	0	0					
4	20	1	0	347	379	0	NaN	0	0	142.385460976	1	0	0					
4	21	1	0	393	405	0	NaN	0	0	145.326261241	1	0	0					
4	22	1	0	415	368	5	354.230510648	2880.38554217	0.0120481927711	211.818761815	1	0	0					
4	23	1	0	323	343	8	387.013535294	7860.02167183	0.0247678018576	234.478261609	1	0	0					
4	24	1	0	434	367	0	NaN	0	0	143.912242277	1	0	0					
5	1	1	0	322	380	1	353.956270507	708.316770186	0.00310559006211	201.592860111	1	0	0					
5	2	1	0	201	393	1	342.422225158	1317.28855721	0.00497512437811	186.703856937	1	0	0					
5	3	1	0	357	403	0	NaN	0	0	167.080746757	1	0	0					
5	4	1	0	523	384	2	373.297954601	1278.79349904	0.0038240917782	203.487379286	1	0	0					
