Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	af10fef9-7b39-4aa5-bf64-d4512488833a
Plate Name	P104396
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Cells - Number of Objects	GFP induced - Number of Objects	Ave GFP pos per m2	GFP  per well	percentage of induction	cells ave	Number of Analyzed Fields	Height [µm]	Time [s]	Compound	Concentration	Cell Type	Cell Count	
3	20	1	0	689	415	38	451.284960833	25638.7097242	0.055152394775	334.703527362	1	0	0					
3	21	1	0	744	442	1	779.802768151	456.612903226	0.00134408602151	126.983410454	1	0	0					
3	22	1	0	635	413	0	NaN	0	0	137.188867848	1	0	0					
3	23	1	0															
3	24	1	0	548	362	1	343.643196786	573.609489051	0.00182481751825	207.171514911	1	0	0					
4	1	1	0	625	417	1	352.955760091	352.0272	0.0016	185.572773436	1	0	0					
4	2	1	0	492	354	1	721.048195696	1496.58943089	0.0020325203252	204.538718121	1	0	0					
4	3	1	0	688	397	0	NaN	0	0	171.057230234	1	0	0					
4	4	1	0	544	135	3	675.985217535	2102.71875	0.00551470588235	556.118463649	1	0	0					
4	5	1	0	573	429	96	425.050823448	80734.8150087	0.167539267016	499.725077564	1	0	0					
4	6	1	0	656	423	1	343.845012484	362.711890244	0.0015243902439	190.526331673	1	0	0					
4	7	1	0	416	345	27	613.741662236	30851.0432692	0.0649038461538	307.617382903	1	0	0					
4	8	1	0	602	387	2	448.33071262	1754.70431894	0.00332225913621	190.771147567	1	0	0					
4	9	1	0	596	351	3	425.322389971	1619.43288591	0.00503355704698	236.010657381	1	0	0					
4	10	1	0	500	1	1	5419.48078823	5465.956	0.002	2732978	1	0	0					
4	11	1	0	438	276	154	448.166984511	177686.650685	0.351598173516	1186.59043531	1	0	0					
4	12	1	0	538	347	3	505.304026337	2107.70074349	0.00557620817844	191.043618002	1	0	0					
4	13	1	0	590	414	1	412.542591046	407.461016949	0.00169491525424	135.862097132	1	0	0					
4	14	1	0	481	351	1	402.644048731	647.278586279	0.002079002079	212.275022118	1	0	0					
4	15	1	0	668	339	4	416.226318793	1584.18413174	0.0059880239521	201.413127279	1	0	0					
4	16	1	0	582	389	1	333.455582551	530.508591065	0.00171821305842	189.825100284	1	0	0					
4	17	1	0	681	393	13	359.770214911	5144.74449339	0.0190895741557	201.264650467	1	0	0					
4	18	1	0	486	373	0	NaN	0	0	160.020757714	1	0	0					
4	19	1	0	572	341	0	NaN	0	0	172.298526844	1	0	0					
4	20	1	0	674	1	1	5901.73205917	4378.88724036	0.00148367952522	2951370	1	0	0					
4	21	1	0	492	150	2	405.879057933	1582.01626016	0.00406504065041	474.001022222	1	0	0					
4	22	1	0	609	366	1	425.533736833	559.871921182	0.00164203612479	178.617180268	1	0	0					
4	23	1	0	569	373	1	453.934073829	474.947275923	0.00175746924429	138.345621689	1	0	0					
4	24	1	0	539	406	0	NaN	0	0	146.225806256	1	0	0					
5	1	1	0	489	391	2	398.243239819	1576.60736196	0.0040899795501	199.955736815	1	0	0					
5	2	1	0	566	415	1	493.008021232	364.825088339	0.0017667844523	137.361869647	1	0	0					
5	3	1	0	640	415	0	NaN	0	0	164.019393236	1	0	0					
5	4	1	0	677	391	1	416.293163288	336.793205318	0.00147710487445	184.065364565	1	0	0					
5	5	1	0	419	406	5	418.722792261	4381.60143198	0.0119331742243	212.389120095	1	0	0					
5	6	1	0	528	393	1	446.044003171	390.511363636	0.00189393939394	204.471631412	1	0	0					
5	7	1	0	420	382	0	NaN	0	0	166.578684795	1	0	0					
5	8	1	0	524	396	2	413.269267804	1097.05152672	0.00381679389313	177.361493725	1	0	0					
5	9	1	0	607	466	1	334.6831248	342.156507414	0.00164744645799	129.899551475	1	0	0					
5	10	1	0	485	363	1	453.497512177	470.222680412	0.0020618556701	173.582800203	1	0	0					
5	11	1	0	530	354	6	393.752193407	2738.06603774	0.011320754717	221.608924639	1	0	0					
5	12	1	0	453	325	1	459.433745937	524.236203091	0.00220750551876	219.392842604	1	0	0					
5	13	1	0	598	370	11	353.764300212	4792.27759197	0.0183946488294	224.346055515	1	0	0					
5	14	1	0	521	340	0	NaN	0	0	199.308607266	1	0	0					
5	15	1	0	640	361	0	NaN	0	0	199.732782898	1	0	0					
5	16	1	0	649	397	0	NaN	0	0	138.193447075	1	0	0					
5	17	1	0	526	383	193	570.322968905	274304.939163	0.366920152091	1072.158185	1	0	0					
5	18	1	0	594	0	0	NaN	0	0	NaN	1	0	0					
5	19	1	0	723	384	0	NaN	0	0	155.589667426	1	0	0					
5	20	1	0	569	371	2	349.442621011	879.205623902	0.00351493848858	171.601666655	1	0	0					
5	21	1	0	627	367	0	NaN	0	0	170.610205733	1	0	0					
5	22	1	0	609	384	1	407.30124045	1127.97865353	0.00164203612479	156.032972548	1	0	0					
5	23	1	0	889	448	0	NaN	0	0	108.562315649	1	0	0					
5	24	1	0	413	323	4	373.627701332	2182.21791768	0.00968523002421	192.455510932	1	0	0					
6	1	1	0	397	351	0	NaN	0	0	207.432472139	1	0	0					
6	2	1	0	417	368	125	462.154474737	186203.347722	0.299760191847	745.574994093	1	0	0					
6	3	1	0	568	412	1	851.252643183	1435.95950704	0.00176056338028	183.462708549	1	0	0					
6	4	1	0	541	399	2	427.648818912	1014.2883549	0.00369685767098	206.434833952	1	0	0					
6	5	1	0	686	4	4	22054.9409187	70120.7172012	0.00583090379009	3006425.75	1	0	0					
6	6	1	0	604	388	1	802.506797023	616.049668874	0.00165562913907	186.411281752	1	0	0					
6	7	1	0	437	352	0	NaN	0	0	179.473858794	1	0	0					
6	8	1	0	420	24	18	1518.06131454	68878.3285714	0.0428571428571	57448.6354167	1	0	0					
6	9	1	0	677	425	0	NaN	0	0	176.740644983	1	0	0					
6	10	1	0	676	428	19	366.363087685	8719.86538462	0.0281065088757	193.865796139	1	0	0					
6	11	1	0	625	353	0	NaN	0	0	183.705109583	1	0	0					
6	12	1	0	670	421	1	374.264243387	316.908955224	0.00149253731343	146.835720855	1	0	0					
6	13	1	0	562	393	0	NaN	0	0	166.117864149	1	0	0					
6	14	1	0	552	359	1	331.145083395	381.514492754	0.0018115942029	166.50386015	1	0	0					
6	15	1	0	563	394	12	363.034859862	5208.23445826	0.0213143872114	197.735705635	1	0	0					
6	16	1	0	570	367	0	NaN	0	0	171.343443043	1	0	0					
6	17	1	0	434	0	0	NaN	0	0	NaN	1	0	0					
6	18	1	0	516	381	0	NaN	0	0	159.061717679	1	0	0					
6	19	1	0	624	405	1	427.164052901	405.626602564	0.00160256410256	143.692674897	1	0	0					
6	20	1	0	661	389	5	477.330548875	2312.43721634	0.00756429652042	175.440024848	1	0	0					
6	21	1	0	438	357	1	426.994386261	583.111872146	0.00228310502283	177.99378575	1	0	0					
6	22	1	0	661	350	0	NaN	0	0	176.390873469	1	0	0					
6	23	1	0	618	406	1	358.350308714	351.708737864	0.00161812297735	145.3618445	1	0	0					
6	24	1	0	546	368	1	463.199867795	554.968864469	0.0018315018315	158.28797702	1	0	0					
7	1	1	0	501	346	2	342.911662569	1045.0738523	0.00399201596806	215.761827993	1	0	0					
7	2	1	0	530	3	3	6534.52200627	21174.0716981	0.00566037735849	1246917.55556	1	0	0					
7	3	1	0	558	404	0	NaN	0	0	213.802727674	1	0	0					
7	4	1	0	617	373	3	363.904449745	1445.82658023	0.00486223662885	202.472317058	1	0	0					
7	5	1	0	651	300	1	489.008743015	332.505376344	0.00153609831029	217.123488889	1	0	0					
7	6	1	0	530	397	0	NaN	0	0	171.69352004	1	0	0					
7	7	1	0	521	403	80	420.358849096	75723.9443378	0.153550863724	470.575670068	1	0	0					
7	8	1	0	566	4	3	2598.65154215	12959.3321555	0.00530035335689	472681.375	1	0	0					
7	9	1	0	673	421	4	357.121115853	2611.28677563	0.00594353640416	165.04268764	1	0	0					
7	10	1	0	539	369	8	358.117932644	4042.06307978	0.0148423005566	223.602507326	1	0	0					
7	11	1	0	517	385	1	379.439645161	600.400386847	0.00193423597679	216.941649519	1	0	0					
7	12	1	0	569	367	1	365.480306272	406.692442882	0.00175746924429	193.379251461	1	0	0					
7	13	1	0	682	393	20	355.183007393	8766.77419355	0.0293255131965	230.20130917	1	0	0					
7	14	1	0	491	405	0	NaN	0	0	146.381319921	1	0	0					
7	15	1	0	600	367	10	375.861897178	4739.44166667	0.0166666666667	201.991550906	1	0	0					
7	16	1	0	578	337	0	NaN	0	0	194.341792214	1	0	0					
7	17	1	0	636	364	0	NaN	0	0	152.978157831	1	0	0					
7	18	1	0	516	382	0	NaN	0	0	171.843377375	1	0	0					
7	19	1	0	573	385	0	NaN	0	0	158.894693878	1	0	0					
7	20	1	0	497	351	0	NaN	0	0	183.11157377	1	0	0					
7	21	1	0	576	378	1	413.243930726	399.984375	0.00173611111111	176.526518015	1	0	0					
7	22	1	0	600	371	0	NaN	0	0	161.483228108	1	0	0					
7	23	1	0	702	401	3	365.043029143	1270.36752137	0.0042735042735	142.002630581	1	0	0					
7	24	1	0	613	386	1	336.010024717	336.311582382	0.00163132137031	149.424937582	1	0	0					
8	1	1	0	439	385	1	382.303343811	563.587699317	0.00227790432802	202.706034744	1	0	0					
8	2	1	0	602	436	0	NaN	0	0	181.23495497	1	0	0					
8	3	1	0	447	400	1	364.413951069	1018.65771812	0.00223713646532	177.83305625	1	0	0					
8	4	1	0	684	399	0	NaN	0	0	185.909585995	1	0	0					
8	5	1	0	560	397	0	NaN	0	0	155.209493113	1	0	0					
8	6	1	0	736	397	3	370.529399902	1415.36413043	0.00407608695652	203.073777513	1	0	0					
8	7	1	0	508	402	1	791.240423239	650.18503937	0.00196850393701	154.837435955	1	0	0					
8	8	1	0	560	405	6	344.621109647	2525.79107143	0.0107142857143	215.383246456	1	0	0					
8	9	1	0	613	385	2	346.13114684	1070.17292007	0.00326264274062	206.252069489	1	0	0					
8	10	1	0	537	390	10	349.915035549	5245.72439479	0.0186219739292	206.784924392	1	0	0					
8	11	1	0	418	377	4	358.212151259	3408.04545455	0.00956937799043	230.713408242	1	0	0					
8	12	1	0	530	363	11	351.884643382	8396.37735849	0.0207547169811	226.193990999	1	0	0					
8	13	1	0	548	378	2	373.902142266	1625.76459854	0.0036496350365	198.198888609	1	0	0					
8	14	1	0	481	354	147	528.586893997	204770.540541	0.305613305613	934.201785885	1	0	0					
8	15	1	0	560	227	1	345.015756545	446.1875	0.00178571428571	302.315550467	1	0	0					
8	16	1	0	609	359	4	359.754171899	1960.3316913	0.00656814449918	190.532149813	1	0	0					
8	17	1	0	664	0	0	NaN	0	0	NaN	1	0	0					
8	18	1	0	553	364	0	NaN	0	0	182.190956708	1	0	0					
8	19	1	0	518	399	0	NaN	0	0	147.345512905	1	0	0					
8	20	1	0	660	369	1	456.144510729	322.387878788	0.00151515151515	175.598607531	1	0	0					
8	21	1	0	635	399	0	NaN	0	0	151.774530311	1	0	0					
8	22	1	0	634	284	2	469.966195701	907.53785489	0.00315457413249	210.901482841	1	0	0					
8	23	1	0	539	343	23	624.522122687	27705.6623377	0.0426716141002	350.699937951	1	0	0					
8	24	1	0	504	349	2	354.981848507	943.212301587	0.00396825396825	224.350719616	1	0	0					
9	1	1	0	507	371	0	NaN	0	0	180.666661823	1	0	0					
9	2	1	0	501	383	1	341.997045797	441.776447106	0.00199600798403	202.272767556	1	0	0					
9	3	1	0	498	382	0	NaN	0	0	223.179675722	1	0	0					
9	4	1	0	502	361	0	NaN	0	0	213.631801475	1	0	0					
9	5	1	0	637	422	0	NaN	0	0	173.399446329	1	0	0					
9	6	1	0	646	438	0	NaN	0	0	161.271324618	1	0	0					
