Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	54145cf4-4114-4d15-8c03-e9ee2f6ff03c
Plate Name	P103859
Plate Name	231204_172959-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
3	16	1	0	51	365.822427552	38481.4967638	0.0825242718447	26245.1490264	1	0	0	0	37					
3	17	1	0	6	366.455050263	2812.20102215	0.0102214650767	3514.50309973	1	0	0	0	37					
3	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
3	19	1	0	5	368.118619153	2720.85584219	0.00758725341426	2657.6677932	1	0	0	0	37					
3	20	1	0	35	458.726818197	30618.6111111	0.0720164609053	23872.1354481	1	0	0	0	37					
3	21	1	0	0	NaN	0	0	0	1	0	0	0	37					
3	22	1	0	3	428.364352117	16719.9193548	0.0483870967742	2080.11976793	1	0	0	0	37					
3	23	1	0	10	452.494952798	5013.07204117	0.0171526586621	6867.63548813	1	0	0	0	37					
3	24	1	0	1	580.430766659	266.281200632	0.00157977883096	814.280193237	1	0	0	0	37					
4	1	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	2	1	0	1	473.757604105	459.016722408	0.00167224080268	664.629539952	1	0	0	0	37					
4	3	1	0	2	572.957881531	496.504424779	0.00353982300885	1772.88917279	1	0	0	0	37					
4	4	1	0	3	478.604429794	1574.44292804	0.00372208436725	2012.59057971	1	0	0	0	37					
4	5	1	0	136	444.333003213	127412.477679	0.303571428571	89224.9921126	1	0	0	0	37					
4	6	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	7	1	0	7	434.043521193	4267.74686717	0.00877192982456	4330.30930275	1	0	0	0	37					
4	8	1	0	5	418.21576717	1540.84736091	0.00713266761769	2934.91773808	1	0	0	0	37					
4	9	1	0	19	369.594971326	9737.2074928	0.0273775216138	10085.8498501	1	0	0	0	37					
4	10	1	0	4	461.642716782	1128.38566553	0.00682593856655	3114.3363843	1	0	0	0	37					
4	11	1	0	256	475.166977138	272843.617778	0.568888888889	175522.329669	1	0	0	0	37					
4	12	1	0	42	375.682033551	30910.8363914	0.0642201834862	23082.7529907	1	0	0	0	37					
4	13	1	0	111	366.014947832	90224.8221529	0.173166926677	57656.5169974	1	0	0	0	37					
4	14	1	0	158	372.145264638	191499.200358	0.282647584973	82759.4722005	1	0	0	0	37					
4	15	1	0	343	393.187627514	324638.467577	0.585324232082	190242.198173	1	0	0	0	37					
4	16	1	0	297	386.578762268	300643.314476	0.494176372712	161348.640288	1	0	0	0	37					
4	17	1	0	5	366.598083191	3722.36807818	0.00814332247557	2670.09359115	1	0	0	0	37					
4	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	19	1	0	2	376.145233723	342.869067103	0.00327332242226	1229.76042124	1	0	0	0	37					
4	20	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	21	1	0	1	524.955343635	943.351170569	0.00167224080268	736.454308094	1	0	0	0	37					
4	22	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	23	1	0	0	NaN	0	0	0	1	0	0	0	37					
4	24	1	0	1	379.886152382	318.58302583	0.00184501845018	532.938271605	1	0	0	0	37					
5	1	1	0	2	431.507926697	1304.56976744	0.00387596899225	1198.08189425	1	0	0	0	37					
5	2	1	0	1	471.22024725	320.784660767	0.00147492625369	661.069908815	1	0	0	0	37					
5	3	1	0	1	384.22584833	303.552748886	0.00148588410104	539.026385224	1	0	0	0	37					
5	4	1	0	3	427.623037142	1209.30039526	0.00592885375494	1835.75508936	1	0	0	0	37					
