Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
B17,1,0,2255,10.2833702882,0.314412416851,0.00380542228986,0.000333867884816,1109.02342411,786,0.133998272111,404.981154938,33.3015267176,2540.87751407,4,0,0,,,,,
B18,1,0,2337,11.4475823706,0.422336328626,0.00380408657945,0.000440474052872,1033.84461063,1086,0.132530950829,329.699040997,27.4815837937,2048.06513809,4,0,0,,,,,
B19,1,0,2380,10.512605042,0.373109243697,0.00279714274176,0.000390801166893,937.700504459,997,0.122999089054,239.88403236,28.4012036108,1694.85298092,4,0,0,,,,,
B20,1,0,1889,166.813128639,6.49814716781,0.0767827924545,0.00868506633787,2966.78000491,13266,0.153963443562,892.489534343,25.982511684,5376.06739722,4,0,0,,,,,
B21,1,0,2236,41.0872093023,1.57602862254,0.0098525233768,0.00173868830616,1114.15381553,3832,0.121311970057,241.790881103,26.236691023,1830.83672586,4,0,0,,,,,
B22,1,0,2215,40.3169300226,1.43566591422,0.00971426842207,0.0015917064176,1042.33111333,3458,0.12048156889,224.362998229,28.2379988433,1714.65669772,4,0,0,,,,,
B23,1,0,2356,15.3883701188,0.577674023769,0.0043970041547,0.000586636499829,904.685799598,1492,0.126936379305,246.38094727,26.9302949062,1626.45851977,4,0,0,,,,,
B24,1,0,2078,12.1905678537,0.440808469682,0.00327095722084,0.000441398105009,870.614547756,1032,0.126777792961,227.947884312,27.738372093,1534.61295608,4,0,0,,,,,
C01,1,0,2075,13.7860240964,0.492048192771,0.0035282179818,0.000490124529503,954.239412777,1132,0.124549323194,243.149021087,28.8851590106,1709.59568376,4,0,0,,,,,
C02,1,0,2055,12.0715328467,0.393673965937,0.00311614052554,0.000409024474846,952.496721362,892,0.126574228348,255.35129416,30.869955157,1761.30617417,4,0,0,,,,,
C03,1,0,2184,10.4441391941,0.35347985348,0.00293389105506,0.000396732151928,956.793733692,831,0.123064914537,270.530271974,29.9157641396,1820.86875539,4,0,0,,,,,
C04,1,0,2204,141.686932849,6.2831215971,0.0481714959651,0.00713859695079,2421.77991772,14958,0.143659233689,661.954119877,22.7220885145,4267.51001567,4,0,0,,,,,
C05,1,0,2218,70.0437330929,2.98151487827,0.0171492566586,0.00320996158528,1391.65798907,7198,0.124176034625,327.590171076,23.7099194221,2383.2964215,4,0,0,,,,,
C06,1,0,2200,15.2036363636,0.472727272727,0.003684895994,0.000492348619654,1059.61754875,1172,0.118392561562,266.899698732,32.0827645051,1887.34970463,4,0,0,,,,,
C07,1,0,2260,12.2734513274,0.423008849558,0.00306630394544,0.000459576801977,987.733197712,1066,0.119546210009,228.220061234,29.0393996248,1674.97786624,4,0,0,,,,,
C08,1,0,2331,11.317031317,0.421707421707,0.00280239093768,0.000440723983686,978.998754975,1103,0.119722886904,233.639643682,27.1223934723,1678.09857796,4,0,0,,,,,
C09,1,0,2239,10.717284502,0.321125502456,0.00300844664557,0.000328728091526,1033.79693125,777,0.129538103661,303.01691424,33.8056628057,1965.95389273,4,0,0,,,,,
C10,1,0,1825,168.34739726,6.3698630137,0.0816188669281,0.00883567948695,3158.85170809,12604,0.158012899741,991.109347504,26.5437162805,5882.97886861,4,0,0,,,,,
C11,1,0,2211,97.3573043872,3.89461781999,0.0312017628797,0.004503228829,2033.87147486,9271,0.141406971627,592.122844549,25.2133534678,3728.35776809,4,0,0,,,,,
C12,1,0,2262,25.3439434129,0.966843501326,0.00645781959365,0.00107535439541,1214.11599274,2380,0.121260170632,285.961965159,26.5004201681,2068.18200777,4,0,0,,,,,
C13,1,0,2126,12.0757290687,0.433207902164,0.00295913969439,0.000455948764579,1096.08149761,1020,0.119424615478,272.643690477,28.218627451,2035.61281682,4,0,0,,,,,
C14,1,0,2218,12.0455365194,0.358881875564,0.00411684746473,0.000367082994157,1052.6855128,884,0.137423977458,356.65570727,34.0022624434,2169.38913638,4,0,0,,,,,
C15,1,0,2120,10.8382075472,0.343396226415,0.00340963703778,0.000355849407613,995.292571688,805,0.128836991497,291.957641326,31.9527950311,1902.43476501,4,0,0,,,,,
C16,1,0,1919,118.993225638,4.7311099531,0.035570494038,0.00559118664139,1835.77475523,9828,0.13210035886,452.465171858,25.3253968254,3121.86019165,4,0,0,,,,,
C17,1,0,2182,29.528872594,1.12144821265,0.00777400011713,0.00124587272218,1215.07272206,2622,0.123666865968,295.090436571,26.5553012967,2113.14950064,4,0,0,,,,,
C18,1,0,2217,11.6887686062,0.47451511051,0.00331793685447,0.00049248766371,1017.68754499,1172,0.128960453099,278.261215826,25.3003412969,1852.49611747,4,0,0,,,,,
C19,1,0,2305,13.1479392625,0.45726681128,0.00365724826624,0.000488019135672,987.087627234,1189,0.126533956307,264.294086916,29.0487804878,1783.06126904,4,0,0,,,,,
C20,1,0,2138,15.7039289055,0.420954162769,0.00383813250232,0.000438528263588,954.678624482,1004,0.127227685412,230.621217133,37.4292828685,1584.39653114,4,0,0,,,,,
C21,1,0,2428,16.2191103789,0.530889621087,0.00420892577835,0.000589356538019,945.685524032,1444,0.12405289329,237.136611051,30.6274238227,1646.95439189,4,0,0,,,,,
C22,1,0,1946,94.8478931141,3.95837615622,0.0303286084197,0.00418655825373,1689.74381748,8340,0.145458843922,546.201908525,24.2071942446,3291.56283045,4,0,0,,,,,
C23,1,0,2057,11.4404472533,0.412736995625,0.00333922798904,0.000442427068852,923.107764786,935,0.127616364193,263.324878363,28.0042780749,1723.20533678,4,0,0,,,,,
C24,1,0,2359,25.7647308181,0.919457397202,0.00721150257622,0.00106741158601,1010.9430664,2337,0.125711659028,247.650963445,28.3581514763,1741.50735314,4,0,0,,,,,
D01,1,0,2124,53.3050847458,2.16996233522,0.0119509076103,0.0022601412896,1144.16792206,5017,0.124938934705,254.108086426,24.6167032091,1846.36939227,4,0,0,,,,,
D02,1,0,1347,13.4669636229,0.416481069042,0.00327903831374,0.000432527216704,890.643666514,626,0.121051337938,211.807454776,32.5495207668,1561.7137396,3,0,0,,,,,
D03,1,0,2230,13.0479820628,0.468161434978,0.00346045564375,0.000484443681834,958.474194318,1139,0.122400521854,250.447580144,28.1501316945,1740.0870471,4,0,0,,,,,
D04,1,0,2298,11.9255874674,0.389033942559,0.00338892886964,0.000408135100829,1010.73767934,962,0.128260557869,275.573996839,30.9875259875,1821.93703771,4,0,0,,,,,
D05,1,0,2148,12.6829608939,0.385474860335,0.00383109597242,0.000409545464757,981.299345153,919,0.125294755241,259.874704516,32.6245919478,1776.61610387,4,0,0,,,,,
D06,1,0,2167,12.4660821412,0.455006922012,0.00367145143791,0.000465766797004,1012.05005992,1113,0.131497969239,314.871677601,27.7448337826,1997.43522999,4,0,0,,,,,
D07,1,0,1969,114.404266125,4.87455561199,0.0364542976928,0.0056113487733,1722.22478108,10313,0.139316465938,473.471416971,23.5551246,3113.06756116,4,0,0,,,,,
D08,1,0,2063,102.778962676,4.5433834222,0.0292923134687,0.00512045619696,1700.87754993,10365,0.135479040835,426.953937623,22.8595272552,2885.15768342,4,0,0,,,,,
D09,1,0,2277,45.8186209925,1.59771629337,0.0107966844934,0.00178237116231,1257.70564574,3988,0.122420365053,272.643099078,28.9674022066,2053.91635264,4,0,0,,,,,
D10,1,0,2188,13.7106946984,0.468464351005,0.00329060082983,0.000480456483059,1056.12623721,1097,0.119846002233,244.947033766,30.128532361,1794.61019702,4,0,0,,,,,
D11,1,0,2110,10.5563981043,0.356872037915,0.00289525805648,0.000376659552827,1071.13904278,845,0.129204549815,296.447587884,29.8130177515,2010.34948866,4,0,0,,,,,
D12,1,0,2140,9.58317757009,0.339719626168,0.00283783110458,0.000358817779174,1026.50126562,792,0.128705164591,289.518038693,28.6111111111,1878.75729483,4,0,0,,,,,
D13,1,0,2139,84.9700794764,3.42496493689,0.0217351925156,0.00390922054551,1674.07170924,7969,0.123793257929,359.834366607,25.0819425273,2711.01646245,4,0,0,,,,,
D14,1,0,2252,30.9453818828,1.22335701599,0.00680430142479,0.00133293037982,1103.53645261,3020,0.116627676146,223.919421712,25.3612582781,1786.81649183,4,0,0,,,,,
D15,1,0,2254,14.5767524401,0.519077196096,0.00328961082242,0.000560592333991,1040.28104203,1286,0.117898366368,218.766447598,28.2908242613,1687.10894987,4,0,0,,,,,
D16,1,0,2317,9.73413897281,0.351316357359,0.00308552657718,0.000385353357331,1089.46940905,883,0.129937930414,328.665243171,28.1800679502,2123.59409865,4,0,0,,,,,
D17,1,0,2202,8.93778383288,0.281562216167,0.00293043011743,0.000284996589994,1135.41962486,678,0.136204574998,360.240075247,31.9852507375,2212.79180547,4,0,0,,,,,
D18,1,0,2278,11.4982440737,0.510096575944,0.00327775922503,0.000511755202434,1062.05414805,1307,0.128228153936,296.659974782,22.4697781178,1957.17767481,4,0,0,,,,,
D19,1,0,1992,146.040160643,6.0813253012,0.0571003934344,0.00756909059764,2211.59748155,13173,0.148374354945,651.972753036,24.2532452744,3969.24603894,4,0,0,,,,,
D20,1,0,2402,84.7960033306,3.44879267277,0.0250291406126,0.00404187700069,1486.20413994,9036,0.134874165179,392.23487769,24.8928729526,2568.6945136,4,0,0,,,,,
D21,1,0,2276,22.6335676626,0.723637961336,0.00503548167634,0.000762457252044,991.057853893,1833,0.118366272223,206.760764467,31.2924168031,1570.1795371,4,0,0,,,,,
D22,1,0,2230,13.8080717489,0.478475336323,0.00347195312449,0.000507563035585,920.805642156,1161,0.121546638793,212.005178873,29.0361757106,1507.86043146,4,0,0,,,,,
D23,1,0,2169,11.1567542646,0.386353158137,0.00325896633124,0.000387966188161,910.436974046,927,0.128500045967,243.762823856,29.2934196332,1589.01681706,4,0,0,,,,,
D24,1,0,2080,136.414903846,4.89423076923,0.0423097473921,0.00568671890429,1735.47561425,11208,0.140583917268,446.217997937,27.988579586,2897.03398816,4,0,0,,,,,
E01,1,0,1500,149.723333333,5.282,0.0477717015954,0.00592524496586,1700.64650174,8733,0.145269869504,488.112621898,28.3332188251,3056.09116735,4,0,0,,,,,
E02,1,0,1987,12.2989431303,0.41217916457,0.00305933105385,0.000436842135114,926.01247977,901,0.121241700312,222.988956018,29.6703662597,1636.99558787,4,0,0,,,,,
E03,1,0,2093,16.0649784998,0.542283803153,0.00409329308665,0.000551485148352,933.324199828,1273,0.125964927211,242.34421932,29.8146111548,1641.34846969,4,0,0,,,,,
E04,1,0,1879,193.570516232,7.04417243214,0.0894038722513,0.00826247464923,3527.55345906,14463,0.158998185653,1144.99131653,27.5626080343,6719.73046863,4,0,0,,,,,
E05,1,0,2148,163.476722533,6.9739292365,0.061844590987,0.00787489659314,2490.37597435,16366,0.146863753379,731.321735175,23.5788830502,4588.18090469,4,0,0,,,,,
E06,1,0,2409,68.9692818597,2.79825653798,0.0170928532514,0.00303102664256,1381.37289152,7397,0.12498991245,320.675972022,24.7063674463,2338.79679122,4,0,0,,,,,
E07,1,0,2140,22.453271028,0.883177570093,0.00475910153794,0.000962606576364,1051.67443117,2062,0.114986673477,217.873115645,25.4830261882,1734.7449344,4,0,0,,,,,
E08,1,0,2211,15.7218453189,0.507914970602,0.00416947112915,0.000516654136303,1089.36026771,1214,0.124912598804,287.823829132,31.3294892916,1960.81597373,4,0,0,,,,,
E09,1,0,2299,11.4380165289,0.36320139191,0.00255997540323,0.000369155267251,1020.42040146,908,0.118962737418,237.13006782,31.8975770925,1747.81099952,4,0,0,,,,,
E10,1,0,1918,153.205943691,6.22627737226,0.090244171354,0.0084862022596,4132.30847496,12900,0.162159495793,1497.98011892,24.7646511628,8534.06010842,4,0,0,,,,,
E11,1,0,2035,146.469287469,5.85847665848,0.0583150795319,0.00704751946087,2773.99971666,13016,0.145819248752,834.18791213,25.2369391518,5269.77870969,4,0,0,,,,,
E12,1,0,2048,63.7373046875,2.4814453125,0.0160940536546,0.00274692178369,1345.0879406,5588,0.124147962926,317.452920258,25.8228346457,2354.47797291,4,0,0,,,,,
E13,1,0,2147,11.6870051234,0.375407545412,0.00355577322852,0.00038096320694,1069.90289642,883,0.131203650201,316.403018699,31.6964892412,2064.19330669,4,0,0,,,,,
E14,1,0,2139,9.74941561477,0.314633006078,0.00262269076481,0.000334208229059,1046.17939976,741,0.128223645434,285.711355753,31.2199730094,1902.38862023,4,0,0,,,,,
E15,1,0,2257,9.83119184759,0.324324324324,0.00290258780304,0.000330249060747,1197.32023547,779,0.132550564965,353.943821933,30.8446726573,2295.54304608,4,0,0,,,,,
E16,1,0,2008,120.752988048,4.50996015936,0.0285969201531,0.00496137575572,1675.17172811,10067,0.12373732949,330.593374892,26.8981821794,2539.81071827,4,0,0,,,,,
E17,1,0,2167,61.6119058606,2.20258421781,0.0138172002313,0.00229683311652,1371.31232394,5208,0.120382922637,298.324470316,28.1226958525,2278.93791612,4,0,0,,,,,
E18,1,0,1707,19.0714704159,0.802577621558,0.00488147283126,0.000851049581281,1054.01977868,1529,0.123204967278,264.987594361,23.9175931982,1845.77678381,3,0,0,,,,,
E19,1,0,2180,13.2935779817,0.449082568807,0.00337632681318,0.000462805451687,997.210308486,1072,0.124660465403,252.118461886,30.328358209,1733.17018185,4,0,0,,,,,
E20,1,0,2096,16.2919847328,0.496660305344,0.00439088905806,0.000508931966189,975.800921789,1137,0.127295746896,265.051791736,32.8795074758,1778.28765796,4,0,0,,,,,
E21,1,0,2258,13.5363153233,0.416297608503,0.00365614551345,0.000417296533386,953.614999571,1045,0.129401764997,292.577596575,32.843062201,1905.93075593,4,0,0,,,,,
E22,1,0,2039,70.3732221677,2.26434526729,0.0191354119138,0.00267461117513,1261.89138161,5116,0.122036453617,277.946647805,31.5125097733,2130.41078282,4,0,0,,,,,
E23,1,0,2148,29.9315642458,0.97113594041,0.00707044128152,0.0010553485822,1055.30280597,2313,0.118051453257,223.288995153,31.0929528751,1700.55490153,4,0,0,,,,,
E24,1,0,2173,105.697192821,4.72112287161,0.0315041376213,0.00538722252804,1581.18823209,11238,0.138888283586,402.10920958,22.5562377647,2604.13029667,4,0,0,,,,,
F01,1,0,2105,18.6845605701,0.67648456057,0.0046881165358,0.000741436094342,1052.31362863,1570,0.119422063058,246.529534845,28.1114649682,1854.86931743,4,0,0,,,,,
F02,1,0,2049,146.199121523,6.12249877989,0.0528808698833,0.00782038321582,2407.01846907,13716,0.146203181279,607.142251776,24.0741469816,3845.79533255,4,0,0,,,,,
F03,1,0,2188,20.7134369287,0.696526508227,0.00419243473443,0.0007236400329,1002.19665086,1685,0.116235246078,212.162732547,29.7827893175,1646.32064164,4,0,0,,,,,
F04,1,0,2146,16.0340167754,0.590866728798,0.00361350664344,0.000630674860759,981.908962443,1409,0.118991627942,223.233913212,27.5400993612,1668.35026141,4,0,0,,,,,
F05,1,0,2220,15.5851351351,0.609009009009,0.0036983417408,0.000628115005733,1060.95290106,1522,0.118579881923,250.892144114,25.7036793693,1848.84076337,4,0,0,,,,,
F06,1,0,2115,120.076122931,4.89598108747,0.0383047748172,0.0057932088626,1908.77449292,11331,0.135649215152,493.012458388,24.5395816786,3353.59775237,4,0,0,,,,,
F07,1,0,2200,42.7259090909,1.57727272727,0.0102950824168,0.00175249419941,1306.23262094,3738,0.120337969007,291.914452096,27.2001070091,2215.75376986,4,0,0,,,,,
F08,1,0,2241,13.8665774208,0.474788041053,0.00373683032134,0.00051496329406,1060.67714744,1156,0.121872224538,280.013150266,29.6262975779,1998.2686922,4,0,0,,,,,
F09,1,0,2186,10.9981701738,0.365965233303,0.00337128692347,0.000388993591952,1036.13068466,878,0.12816380741,298.30752822,30.6776765376,1959.62751297,4,0,0,,,,,
F10,1,0,2223,10.5047233468,0.355825461089,0.00306075801912,0.000386972145399,1028.70742865,859,0.12524246748,264.039860877,29.5389988359,1824.88361231,4,0,0,,,,,
F11,1,0,2368,9.14949324324,0.312922297297,0.00284971636969,0.000332115949086,1081.4891848,813,0.12844337431,330.664856779,29.3665436654,2236.761431,4,0,0,,,,,
F12,1,0,2181,104.907381935,4.49289316827,0.0276629996261,0.0051123495117,1716.02190227,10541,0.12897600622,388.815450997,23.5257565696,2800.7824785,4,0,0,,,,,
F13,1,0,2291,12.9445656918,0.429506765605,0.00332519699724,0.000482783818736,1072.79453588,1076,0.118867098408,250.817022313,30.6672862454,1865.42115153,4,0,0,,,,,
F14,1,0,2200,12.2118181818,0.414545454545,0.00287435063448,0.000430670417508,1099.26374101,1008,0.119878706176,246.28109555,29.8303571429,1818.96376831,4,0,0,,,,,
F15,1,0,2228,11.1674147217,0.38644524237,0.00305362982283,0.000409046759243,1024.81062227,939,0.12747710946,275.00277353,29.1863684771,1846.70120634,4,0,0,,,,,
F16,1,0,2207,10.4694154961,0.346624376982,0.0030139117221,0.000361737232997,1008.0120017,860,0.1258280856,268.458800302,30.9139534884,1807.39456084,4,0,0,,,,,
F17,1,0,2151,12.4063226406,0.410971641097,0.0035627917754,0.000415318867778,1038.20990139,991,0.129062351137,282.886922558,30.2310797175,1874.29747376,4,0,0,,,,,
F18,1,0,2166,78.649122807,2.16297322253,0.0208695808179,0.00252702007297,1505.78232681,5122,0.121221139414,334.048474065,36.6690745802,2600.50492587,4,0,0,,,,,
F19,1,0,2070,24.4,0.820289855072,0.00567587537559,0.000884687286896,1295.8765041,1890,0.118250344505,272.111761994,30.0947089947,2066.5705063,4,0,0,,,,,
F20,1,0,2046,18.2883675464,0.609970674487,0.00385652386644,0.000626503823375,1031.26599191,1377,0.118217561228,209.335206562,30.0777051561,1607.19096576,4,0,0,,,,,
F21,1,0,2061,14.8466763707,0.461426491994,0.00390778293288,0.000486628647536,1051.66826032,1039,0.126061111358,290.485790027,32.6900866218,1979.0179007,4,0,0,,,,,
F22,1,0,2156,10.7894248609,0.35667903525,0.00262703583794,0.00040267295488,907.423924827,856,0.119454394386,203.775530393,30.566588785,1482.23700177,4,0,0,,,,,
F23,1,0,1746,160.483390607,6.99942726231,0.0591168815095,0.0085794377611,2236.08386036,13284,0.149428320145,619.823847341,23.1343721771,3830.31882018,4,0,0,,,,,
F24,1,0,2109,13.1948790896,0.454717875771,0.00311270513762,0.000471238180436,969.061737426,1033,0.122292649108,221.669984681,28.9138431752,1578.54520765,4,0,0,,,,,
G01,1,0,1930,119.636787565,4.64507772021,0.0497633080547,0.00545579562151,1800.84976963,9968,0.163197798194,728.999878468,25.7435794543,3943.54976634,4,0,0,,,,,
G02,1,0,1934,128.765770424,4.88004136505,0.0401646617375,0.00575914261566,1691.9139687,10259,0.140962610923,462.579046459,26.5274393216,2984.37656736,4,0,0,,,,,
G03,1,0,2114,46.1773888363,1.85383159886,0.0148744664555,0.00202284942686,1254.99006611,4324,0.144495315796,443.557529747,25.1121646623,2617.20855007,4,0,0,,,,,
G04,1,0,1996,18.9509018036,0.634769539078,0.00545130246664,0.000657749146675,1141.87724074,1421,0.128864938947,308.467752022,29.8353272343,2075.69510033,4,0,0,,,,,
G05,1,0,2083,13.040806529,0.436389822372,0.00387677448979,0.000440779383733,1036.56634832,1017,0.128504436019,314.323717025,30.0609636185,2088.42908875,4,0,0,,,,,
G06,1,0,2244,12.4799465241,0.492424242424,0.00346633657187,0.000505492153133,988.361003872,1222,0.123958438348,263.317694875,25.236497545,1757.8904342,4,0,0,,,,,
G07,1,0,2086,10.1313518696,0.321188878236,0.00304021899882,0.000328889866172,1034.6792017,736,0.131308781911,316.222465705,31.5461956522,1973.27025731,4,0,0,,,,,
G08,1,0,1969,156.061452514,5.32148298629,0.0500970286368,0.00578745838047,2012.65953795,11491,0.147199798053,571.268142634,29.3475763641,3560.84294789,4,0,0,,,,,
G09,1,0,2142,49.1722689076,1.8664799253,0.0110411948165,0.00195046643415,1171.50056492,4391,0.123616679175,263.124114519,26.551582783,1954.20521774,4,0,0,,,,,
