Well,Plane,Timepoint,Cell Selected - Number of Objects,Cell Selected - Total Spot Area - Mean per Well,Cell Selected - Number of Spots - Mean per Well,Cell Selected - Relative Spot Intensity - Mean per Well,Cell Selected - Number of Spots per Area of Cytoplasm - Mean per Well,Cell Selected - Intensity Cytoplasm Mean - Mean per Well,Spots Selected - Number of Objects,Spots Selected - Relative Spot  Intensity - Mean per Well,Spots Selected - Corrected Spot  Intensity - Mean per Well,Spots Selected - Spot Area [px²] - Mean per Well,Spots Selected - Intensity Spot Mean - Mean per Well,Number of Analyzed Fields,Height [µm],Time [s],Compound,Concentration,Cell Type,Cell Count,
I15,1,0,2167,21.2390401477,0.859713890171,0.00550939167506,0.000897421831187,1040.1901496,2090,0.120050034464,258.560825956,25.3090909091,1895.71202238,4,0,0,,,,,
I16,1,0,2039,9.18097106425,0.315350662089,0.00341116378482,0.000314288733143,1015.72926548,713,0.14310598794,398.676223272,29.5301542777,2286.24646158,4,0,0,,,,,
I17,1,0,2104,7.44106463878,0.228136882129,0.00254702990345,0.000237609643501,936.478063529,521,0.138500370592,337.132243752,32.7811900192,2119.35393386,4,0,0,,,,,
I18,1,0,2206,7.93019038985,0.230281051677,0.00319715168644,0.000241911754732,1024.64716203,572,0.146229280253,436.742171345,34.0804195804,2615.82015797,4,0,0,,,,,
I19,1,0,2181,7.24759284732,0.23658872077,0.00285589041532,0.000245228090719,990.406299257,577,0.142682046626,362.19526246,30.4020797227,2141.91357289,4,0,0,,,,,
I20,1,0,2220,63.3968468468,2.69234234234,0.0163004682597,0.00305360195368,1050.76370748,6459,0.126508212959,249.477818738,23.7109459669,1824.61721087,4,0,0,,,,,
I21,1,0,2197,76.8543468366,2.83295402822,0.0194538250236,0.00325663745507,1063.17698965,6784,0.125478181989,234.949674764,27.2119693396,1723.74030589,4,0,0,,,,,
I22,1,0,1996,21.8446893788,0.781062124248,0.00551532153329,0.000761713058945,893.726852964,1724,0.124989559071,241.84418948,28.2291183295,1638.82967272,4,0,0,,,,,
I23,1,0,2141,9.96029892574,0.40822045773,0.00306460082247,0.000416460447333,908.238218489,961,0.132169703209,258.126318447,24.4516129032,1660.88850576,4,0,0,,,,,
I24,1,0,2094,9.31852913085,0.352435530086,0.0030064960581,0.000349430761566,850.155811577,820,0.134105735471,280.597002484,26.4682926829,1742.80604689,4,0,0,,,,,
J01,1,0,2360,6.52457627119,0.219491525424,0.00174742531466,0.000240459819327,1090.97769592,585,0.126429425933,274.449079437,29.7794871795,1935.82306398,4,0,0,,,,,
J02,1,0,2489,8.10606669345,0.21936520691,0.00291121164654,0.00022919408862,892.8610374,604,0.136995757394,348.485550329,36.8443708609,2024.51850567,4,0,0,,,,,
J03,1,0,2035,176.712530713,5.72235872236,0.0763718487485,0.00639153515176,3078.97897868,12614,0.154175004294,1076.45424333,31.1867765974,6283.31579398,4,0,0,,,,,
J04,1,0,2230,95.501793722,3.46233183857,0.04852396278,0.003960401304,2331.87428182,8525,0.162020493166,1119.34753884,27.6321407625,5927.70017982,4,0,0,,,,,
J05,1,0,2209,27.1140787687,0.978270710729,0.0086786934089,0.00102492462174,1151.05945089,2427,0.138597946474,414.242355569,27.8520807581,2465.69846144,4,0,0,,,,,
J06,1,0,2111,9.25864519185,0.339175746092,0.00248715345753,0.000356137394891,985.703876739,808,0.127549690378,252.628152178,27.3972772277,1739.06079237,4,0,0,,,,,
J07,1,0,2177,8.87689480937,0.279283417547,0.00277248758806,0.00030048239907,1050.65273791,681,0.130490517566,302.140812379,32.3083700441,2010.75398412,4,0,0,,,,,
J08,1,0,1606,7.099626401,0.278331257783,0.00182464645818,0.000281864328903,970.438567179,516,0.125948287617,254.14651494,25.3333333333,1756.27804767,3,0,0,,,,,
J09,1,0,2052,133.499025341,5.40155945419,0.048009980556,0.00639152540264,1919.95127815,12187,0.139813011519,545.166109531,24.8989907278,3596.42344089,4,0,0,,,,,
J10,1,0,2143,40.9127391507,1.86747550163,0.0104276233344,0.00207889574952,1178.12641256,4318,0.121852820415,269.721417941,21.9844835572,1980.03233301,4,0,0,,,,,
J11,1,0,2067,12.1504596033,0.44557329463,0.00429906917962,0.000484541371269,997.327836848,1025,0.131156557456,356.681259863,27.3746341463,2191.87759351,4,0,0,,,,,
J12,1,0,2035,8.71744471744,0.322358722359,0.0032925594856,0.000344132576793,975.326185473,732,0.136478531084,331.670238406,27.5915300546,2062.39109035,4,0,0,,,,,
J13,1,0,2177,7.79650895728,0.292145153881,0.00296876187106,0.000311665053014,966.715163286,721,0.142355585409,366.386840038,27.1359223301,2143.51870211,4,0,0,,,,,
J14,1,0,2156,6.63172541744,0.233302411874,0.00219308075791,0.000244949183715,977.161534166,569,0.135783602272,309.890230844,28.9824253076,1950.78988366,4,0,0,,,,,
J15,1,0,2031,7.96208764156,0.290497291974,0.00242884907447,0.000282338657968,995.160211473,678,0.133809446849,313.284119165,27.790560472,1981.86851466,4,0,0,,,,,
