Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-40-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:08.340+02:00	
1	1	1	0	1	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-40-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:08.340+02:00	
1	1	1	0	1	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-40-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:08.497+02:00	
1	1	1	0	2	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-40-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:09.150+02:00	
1	1	1	0	2	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-40-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:09.150+02:00	
1	1	1	0	2	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-40-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:09.307+02:00	
1	1	1	0	3	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-40-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:10.007+02:00	
1	1	1	0	3	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-40-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:10.007+02:00	
1	1	1	0	3	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-40-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:10.163+02:00	
1	1	1	0	4	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/10-40-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	-0.000645814	2023-06-19T18:48:10.820+02:00	
1	1	1	0	4	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/10-40-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	-0.000645814	2023-06-19T18:48:10.820+02:00	
1	1	1	0	4	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/10-40-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	-0.000645814	2023-06-19T18:48:10.977+02:00	
1	2	1	0	1	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-43-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:12.160+02:00	
1	2	1	0	1	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-43-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:12.160+02:00	
1	2	1	0	1	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/15-43-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	0.000645814	2023-06-19T18:48:12.333+02:00	
1	2	1	0	2	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-43-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:12.957+02:00	
1	2	1	0	2	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-43-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:12.957+02:00	
1	2	1	0	2	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/12-43-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	0.000645814	2023-06-19T18:48:13.113+02:00	
1	2	1	0	3	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-43-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:13.800+02:00	
1	2	1	0	3	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-43-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:13.800+02:00	
1	2	1	0	3	3	CellMask Green	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/13-43-154-2-81-1213-409-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0.000645814	-0.000645814	2023-06-19T18:48:13.957+02:00	
1	2	1	0	4	1	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/10-43-154-2-81-1213-411-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	-0.000645814	2023-06-19T18:48:14.657+02:00	
1	2	1	0	4	2	CellMask Deep Red	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/ccf4160e-403d-4a0d-9af5-f807b3eb0f8f/10-43-154-2-81-1213-408-138.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	-0.000645814	-0.000645814	2023-06-19T18:48:14.657+02:00	
