Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1314-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:34:45.193+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1314-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:34:45.583+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1313-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:34:46.880+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1313-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:34:47.270+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1312-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:35:42.523+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1312-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:35:42.913+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1319-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:35:44.647+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1319-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:35:45.037+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1318-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:36:43.160+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1318-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:36:43.550+01:00	
1	6	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1317-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:36:44.863+01:00	
1	6	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1317-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:36:45.253+01:00	
1	7	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1316-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:37:40.430+01:00	
1	7	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1316-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:37:40.803+01:00	
1	8	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1323-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:37:42.097+01:00	
1	8	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1323-51-1111-1014-15-44-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:37:42.487+01:00	
1	9	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/143dfd31-9ba5-4610-8250-3aff37a841c2/30-1322-51-1111-1014-15-47-9.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T12:38:38.600+01:00	
