Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
1	1	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-19-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:31:25.150+01:00	
1	1	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-19-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:31:25.540+01:00	
1	2	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-16-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:31:26.853+01:00	
1	2	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-16-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:31:27.243+01:00	
1	3	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-17-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:32:21.937+01:00	
1	3	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-17-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:32:22.327+01:00	
1	4	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-22-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:32:23.620+01:00	
1	4	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-22-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:32:24.010+01:00	
1	5	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-23-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:33:20.140+01:00	
1	5	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-23-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:33:20.513+01:00	
1	6	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-20-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:33:21.823+01:00	
1	6	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-20-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:33:22.213+01:00	
1	7	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-21-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:34:17.920+01:00	
1	7	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-21-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:34:18.310+01:00	
1	8	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-26-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:34:19.917+01:00	
1	8	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-26-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:34:20.307+01:00	
1	9	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-27-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:35:17.637+01:00	
1	9	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-27-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:35:18.027+01:00	
1	10	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-24-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:35:19.353+01:00	
1	10	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-24-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:35:19.743+01:00	
1	11	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-25-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:36:15.187+01:00	
1	11	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-25-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:36:15.577+01:00	
1	12	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-30-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:36:16.887+01:00	
1	12	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-30-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:36:17.277+01:00	
1	13	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-31-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:37:15.277+01:00	
1	13	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-31-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:37:15.667+01:00	
1	14	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-28-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:37:16.977+01:00	
1	14	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-28-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:37:17.367+01:00	
1	15	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-29-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:38:12.747+01:00	
1	15	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-29-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:38:13.137+01:00	
1	16	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-2-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:38:14.870+01:00	
1	16	1	0	1	2	DAPI	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-2-102-36-68-111-415-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:38:15.277+01:00	
1	17	1	0	1	1	EGFP	Fluorescence	http://opera2.dyn.scilifelab.se/ODA/Images/C/1aa18dd0-c37b-4da6-9fa3-a69c5c17cd2b/131-3-102-36-68-111-412-68.tiff	1.19595216191352E-06	1.19595216191352E-06	1080	1080	0	0	2023-12-04T17:39:11.217+01:00	
